	ABratio	cleanReads	mpRatio	nGene	nUMI	mitoRatio	ERCCratio	avgCor	doublet	filter
WT_C-D7_33	0.994198445837181	2161571	0.9019	4512	35065	0.0255240268073578	0.0404212758116961	0.320162572819353	FALSE	TRUE
WT_C-D7_34	0.992173511567678	3061951	0.9024	6260	58826	0.0105565566246218	0.0219348107168794	0.371402090366896	FALSE	TRUE
WT_C-D7_35	0.991284548689027	2280653	0.9033	6291	52803	0.00592769350226313	0.0229211932402057	0.376800499649959	FALSE	TRUE
WT_C-D7_36	0.982687602975685	1314665	0.898	3273	13884	0.0141169691731489	0.0274331010769521	0.283831157556333	FALSE	TRUE
WT_C-D7_37	0.994765224467929	2186109	0.9035	5111	39064	0.0174841286094614	0.0304748479335713	0.355284910469822	FALSE	TRUE
WT_C-D7_38	0.988063234036845	2105682	0.8804	5055	39827	0.0314610691239611	0.0247231015970539	0.350428941428291	FALSE	TRUE
WT_C-D7_39	0.992771451439798	1464405	0.8853	2465	11700	0.0452136752136752	0.0912205790707098	0.230149661159022	FALSE	TRUE
WT_C-D7_40	0.995151914936108	1830633	0.8995	4531	22773	0.0165986036095376	0.0502030110711779	0.364768882593227	FALSE	TRUE
WT_C-D7_41	0.995106325968869	1814417	0.8982	4903	40737	0.0139921938287061	0.0465589751688862	0.362437035728913	FALSE	TRUE
WT_C-D7_42	0.993230537423362	2206396	0.8902	5129	23292	0.0212519319938176	0.0297079292269432	0.349565228310787	FALSE	TRUE
WT_C-D7_43	0.995147687760705	2583744	0.8906	5935	41733	0.018929863657058	0.0259224681356621	0.355221354232037	FALSE	TRUE
WT_C-D7_44	0.993316637237931	2160659	0.8891	5410	34899	0.00965643714719619	0.0274908506803148	0.361350155447956	FALSE	TRUE
WT_C-D7_45	0.993161158411191	1394647	0.9091	4647	24117	0.00924658954264627	0.0660718103635392	0.359318433363369	FALSE	TRUE
WT_C-D7_46	0.936646405238665	144429	0.7432	290	1572	0.311704834605598	0.549146832802197	0.154812633423183	FALSE	FALSE
WT_C-D7_47	0.987594704853884	2703918	0.9052	5756	42265	0.014243463858985	0.0337886921566479	0.37444701719002	FALSE	TRUE
WT_C-D7_48	0.994789225658589	2581664	0.9064	4703	27139	0.0138546003905818	0.0364835025431019	0.343713198662884	FALSE	TRUE
WT_C-D7_49	0.979726237865773	161767	0.7135	116	146	0.157534246575342	0.785306797892261	0.0901929457570985	FALSE	FALSE
WT_C-D7_50	0.995388810542623	2199451	0.8951	4853	25516	0.0110910801065998	0.0302936821970186	0.341864400057491	FALSE	TRUE
WT_C-D7_51	0.994543454458535	433266	0.8347	206	5050	0.00099009900990099	0.264071633916623	0.109571977118529	FALSE	FALSE
WT_C-D7_52	0.993983022497818	3544029	0.8935	5511	29229	0.0212460227855897	0.0148177945553387	0.358815342283475	FALSE	TRUE
WT_C-D7_53	0.995496034996227	2063376	0.8974	4758	30019	0.00766181418434991	0.0210059607751511	0.348900873095915	FALSE	TRUE
WT_C-D7_54	0.989613549094672	1334940	0.8885	2562	16381	0.0167266955619315	0.0346935978663068	0.208368188049057	FALSE	TRUE
WT_C-D7_55	0.990885965659004	2192690	0.8986	5593	32832	0.0160514132553606	0.038861007728236	0.363746796976709	FALSE	TRUE
WT_C-D7_56	0.995453380365927	1810784	0.9045	3911	17138	0.0125452211459914	0.0435178135601994	0.332407418803661	FALSE	TRUE
WT_C-D7_57	0.994483219511537	3737257	0.9043	5436	48985	0.0146167194038992	0.0294362341768283	0.359609773339337	FALSE	TRUE
WT_C-D7_58	0.994409614234385	2561024	0.8974	5506	34830	0.0128624748779788	0.0376423753776571	0.35397801666746	FALSE	TRUE
WT_C-D7_59	0.996175932614766	2758233	0.8986	5040	33662	0.00989246034103737	0.0275524915800973	0.343828117796316	FALSE	TRUE
WT_C-D7_60	0.993337082602777	1798766	0.8941	5139	26394	0.0135258013184815	0.0276946902057278	0.360835502829706	FALSE	TRUE
WT_C-D7_61	0.994515314951401	3487538	0.8917	4567	20565	0.0175540967663506	0.0215223401504184	0.326668281276614	FALSE	TRUE
WT_C-D7_62	0.990653318815896	1618121	0.8974	4580	19796	0.0236411396241665	0.0416127312064951	0.344432362156681	FALSE	TRUE
WT_C-D7_63	0.99168645166752	2869152	0.9081	5518	51895	0.0116003468542249	0.0400117845277197	0.368372814305873	FALSE	TRUE
WT_C-D7_64	0.994698249893465	2266621	0.8996	5080	29788	0.0112125688196589	0.0343759226997065	0.348351582101913	FALSE	TRUE
WT_C-D7_65	0.991755824726349	1593981	0.8895	4500	20129	0.0155993839733718	0.0451596572274	0.349793896640093	FALSE	TRUE
WT_C-D7_66	0.995289677989651	1783265	0.8933	3642	24368	0.0380827314510834	0.0519399701503328	0.330792889680985	FALSE	TRUE
WT_C-D7_67	0.987258961315509	192118	0.4486	79	131	0.0152671755725191	0.667743882950389	0.0571081429525883	FALSE	FALSE
WT_C-D7_68	0.993964818755253	2201394	0.8997	5426	34169	0.0187596944598905	0.0345427188536786	0.365328426169387	FALSE	TRUE
WT_C-D7_69	0.996459091864447	3616408	0.905	6550	71570	0.013748777420707	0.0210406854928356	0.381054433561355	FALSE	TRUE
WT_C-D7_70	0.981524602458089	1447443	0.8995	4141	20648	0.0189848895776831	0.038340068786594	0.307226165937715	FALSE	TRUE
WT_C-D7_71	0.991135083401151	2220249	0.8912	4451	23317	0.0215293562636703	0.0374632929366121	0.344386954608606	FALSE	TRUE
WT_C-D7_72	0.993783308793763	2529278	0.9103	4974	42299	0.013475495874607	0.0344063770956815	0.362444625735096	FALSE	TRUE
WT_C-D7_73	0.993721345921012	2346859	0.8898	4724	44695	0.0172055039713615	0.0408626095138691	0.352019089373552	FALSE	TRUE
WT_C-D7_74	0.991802841475144	648353	0.8461	422	14627	0.00902440691871197	0.158950138566753	0.146129313019713	FALSE	FALSE
WT_C-D7_75	0.993506740747032	387702	0.6105	753	5218	0.369106937523956	0.411223322663877	0.182082009822994	FALSE	FALSE
WT_C-D7_76	0.993882837124655	2189947	0.9009	5282	36323	0.0160504363626352	0.0335143060161557	0.365709477150128	FALSE	TRUE
WT_C-D7_77	0.994459486907606	2606624	0.887	3948	22187	0.0363726506512823	0.0346982202104654	0.304445232037871	FALSE	TRUE
WT_C-D7_78	0.986538407363948	1909288	0.8821	4608	15603	0.0327501121579183	0.0176417430291743	0.307182385675701	FALSE	TRUE
WT_C-D7_79	0.986874349680115	2520534	0.888	5095	29337	0.016838804240379	0.0375416390460802	0.349311946365561	FALSE	TRUE
WT_C-D7_80	0.990871248301747	2207179	0.9057	4221	24041	0.0124370866436504	0.0381828860329979	0.338596884943465	FALSE	TRUE
WT_C-D7_81	0.99538308756873	3387756	0.9059	6191	73657	0.0123274094790719	0.0281060886799951	0.386192772967753	FALSE	TRUE
WT_C-D7_82	0.99476547755568	2136595	0.886	4235	21702	0.0104598654501889	0.0332008856043453	0.324494930369207	FALSE	TRUE
WT_C-D7_83	0.993385520175443	2412525	0.8852	6066	44416	0.0151521974063401	0.0244889423429049	0.371938926899273	FALSE	TRUE
WT_C-D7_84	0.897310718284221	136336	0.7839	92	111	0.0900900900900901	0.767147843241398	0.0918399053764584	FALSE	FALSE
WT_C-D7_85	0.994401862668319	1566782	0.9025	4605	23984	0.0284356237491661	0.0368044811677203	0.355975435558954	FALSE	TRUE
WT_C-D7_86	0.988435516113349	1963255	0.8825	5793	37198	0.0444647561696865	0.0201887455039905	0.339074514524168	FALSE	TRUE
WT_C-D7_87	0.806388564479234	200157	0.715	130	254	0.0275590551181102	0.733855255233979	0.0920530847168871	FALSE	FALSE
WT_C-D7_88	0.991657524767514	3337074	0.8739	5267	16404	0.0170690075591319	0.00341737383617362	0.257491187936477	FALSE	TRUE
WT_C-D7_89	0.995656469983592	2895025	0.8942	5563	51708	0.0153941363038601	0.0343925224617534	0.355918161988535	FALSE	TRUE
WT_C-D7_90	0.994349800419616	2831421	0.8904	5518	37100	0.00862533692722372	0.0318297894570582	0.352817676489787	FALSE	TRUE
WT_C-D7_91	0.951543296686413	858193	0.8807	2988	8498	0.034008001882796	0.0427028474028103	0.318898527169786	FALSE	TRUE
WT_C-D7_92	0.989417701357775	2064027	0.8935	4280	19521	0.0166487372573126	0.0461906522837146	0.343961466043201	FALSE	TRUE
WT_C-D7_93	0.993597955463646	1795798	0.893	2396	5607	0.0914927768860353	0.029686796653214	0.15243891869585	FALSE	TRUE
WT_C-D7_94	0.989450602350657	2698791	0.901	5593	69044	0.0136000231736284	0.0304046410911089	0.377877130760902	FALSE	TRUE
WT_C-D7_95	0.987159742339237	182878	0.5617	136	278	0.0107913669064748	0.694130745983776	0.0852571214718553	FALSE	FALSE
WT_C-D7_96	0.92710842143936	213439	0.6969	205	264	0.00757575757575758	0.571765727151887	0.105759670732252	FALSE	FALSE
WT_C-D8_01	0.996248499985556	4503827	0.888	5931	18713	0.030834179447443	0.0029738461570436	0.283810784309215	FALSE	TRUE
WT_C-D8_02	0.990883121825686	970859	0.8685	3236	8849	0.0315289863261385	0.0389308939066866	0.318984039872697	FALSE	TRUE
WT_C-D8_03	0.988283114863667	85229	0.6044	51	59	0.0847457627118644	0.678334220225073	0.0597144490571084	FALSE	FALSE
WT_C-D8_04	0.983589630503221	1840286	0.8818	4758	23961	0.0219106047326906	0.0129335280808775	0.360541662264018	FALSE	TRUE
WT_C-D8_05	0.993239275227387	2158673	0.9055	5099	38806	0.0202288305932072	0.02378945874263	0.372117870512557	FALSE	TRUE
WT_C-D8_06	0.98982674318785	1131230	0.8993	3742	13096	0.0239767868051313	0.035468864883208	0.338346926586715	FALSE	TRUE
WT_C-D8_07	0.921505541689831	88879	0.6302	61	79	0.291139240506329	0.699933526167334	0.077158467363294	FALSE	FALSE
WT_C-D8_08	0.986713607837135	111998	0.7864	76	93	0.0752688172043011	0.667738490336361	0.0711457629426807	FALSE	FALSE
WT_C-D8_09	0.99481285482047	2511712	0.902	4988	28515	0.0110468174644924	0.0305585396202209	0.364019690698955	FALSE	TRUE
WT_C-D8_10	0.993513026230775	1999674	0.8947	5592	30780	0.0185185185185185	0.02076628277179	0.371903886904826	FALSE	TRUE
WT_C-D8_11	0.995800332141032	2420943	0.9087	5271	38103	0.0107603075873291	0.0202401569770953	0.352695160812781	FALSE	TRUE
WT_C-D8_12	0.976554481839387	82605	0.7101	60	111	0.279279279279279	0.576046386472927	0.068090399594712	FALSE	FALSE
WT_C-D8_13	0.985739969241655	153305	0.8387	172	1245	0.0168674698795181	0.457050509027966	0.10109195934271	FALSE	FALSE
WT_C-D8_14	0.993107662469722	2116398	0.8875	4897	27570	0.0173739571998549	0.0173639167381271	0.343359713032223	FALSE	TRUE
WT_C-D8_15	0.986296923145601	2029740	0.6572	3993	19220	0.0116024973985432	0.0422709511175907	0.351052156209103	FALSE	TRUE
WT_C-D8_16	0.996268396572502	1995194	0.8803	3052	11306	0.049973465416593	0.024834121219628	0.241976080806787	FALSE	TRUE
WT_C-D8_17	0.995728443999414	2395521	0.8968	5045	25565	0.0145511441423822	0.0301812717503565	0.36065464818711	FALSE	TRUE
WT_C-D8_18	0.994713838168304	2026422	0.9028	5298	34987	0.00946065681538857	0.0194247321311461	0.365369728520274	FALSE	TRUE
WT_C-D8_19	0.99489376503251	2447806	0.8973	5209	37027	0.0144489156561428	0.0249400839880473	0.361165002215413	FALSE	TRUE
WT_C-D8_20	0.988835951827274	2428858	0.9024	6502	50002	0.0164793408263669	0.0104641476016282	0.355645840057251	FALSE	TRUE
WT_C-D8_21	0.995540579236144	2430807	0.8996	5345	43543	0.0076016810968468	0.0223636127443505	0.360012650592642	FALSE	TRUE
WT_C-D8_22	0.990126422226505	1751075	0.9016	4991	36581	0.0248489653098603	0.0232709208767735	0.366758195521017	FALSE	TRUE
WT_C-D8_23	0.99493756619981	2558760	0.8868	5345	40768	0.0152080062794349	0.0182630542751146	0.345760436973572	FALSE	TRUE
WT_C-D8_24	0.977406444692	138888	0.4735	58	61	0.0327868852459016	0.705248703082087	0.062143984349035	FALSE	FALSE
WT_C-D8_25	0.993166965159083	2095144	0.899	5045	29622	0.00965498615893593	0.0295830010191578	0.373468087355063	FALSE	TRUE
WT_C-D8_26	0.993723514975292	2447128	0.9021	5507	40429	0.0143708723935789	0.0129887743653515	0.372905535612338	FALSE	TRUE
WT_C-D8_27	0.994406010676659	2018668	0.8936	5374	37697	0.012308671777595	0.0192911298476886	0.366275424722027	FALSE	TRUE
WT_C-D8_28	0.972924378635643	1118370	0.8589	3446	5759	0.131446431672165	0.00200547737194609	0.131755357615643	FALSE	FALSE
WT_C-D8_29	0.992527634932364	1022157	0.8935	971	2313	0.335062689148292	0.0646173453563191	0.0959858781302714	FALSE	FALSE
WT_C-D8_30	0.959431391323562	292411	0.8069	534	10728	0.760439970171514	0.217991607950086	0.159445346709227	FALSE	FALSE
WT_C-D8_31	0.970466301839475	2522614	0.8941	5217	34511	0.0152994697342876	0.0196968396681177	0.358297286613624	FALSE	TRUE
WT_C-D8_32	0.996055569822227	2332388	0.9022	3741	18700	0.0135294117647059	0.0211405423529331	0.317387011872303	FALSE	TRUE
WT_C-D8_33	0.890703936707654	85422	0.5928	76	83	0.036144578313253	0.834869675778767	0.0722201828327124	FALSE	FALSE
WT_C-D8_34	0.968835384602837	265919	0.7728	131	4487	0.925339870737687	0.196542031291435	0.0827697116334809	FALSE	FALSE
WT_C-D8_35	0.991047912845462	2039981	0.8957	5757	33717	0.0153631699142866	0.0186055695073911	0.375405963755751	FALSE	TRUE
WT_C-D8_36	0.981709515913518	1354893	0.9016	4886	33926	0.0111713729882686	0.0190157687820585	0.361339121411846	FALSE	TRUE
WT_C-D8_37	0.995216746787658	1859668	0.9005	4609	27022	0.0158019391606839	0.0269184510127436	0.350563991881967	FALSE	TRUE
WT_C-D8_38	0.989649807953063	3051222	0.8721	3774	11910	0.0783375314861461	0.00933228007981413	0.252124719555322	FALSE	TRUE
WT_C-D8_39	0.99109779809764	1163863	0.8828	4175	14599	0.0175354476333995	0.0255909726459351	0.340983861284552	FALSE	TRUE
WT_C-D8_40	0.951885474860335	62441	0.7331	66	84	0.19047619047619	0.791260422640844	0.0803667043435678	FALSE	FALSE
WT_C-D8_41	0.992255621123092	1404267	0.9021	3716	15974	0.0156504319519219	0.0351146188811784	0.343235154285711	FALSE	TRUE
WT_C-D8_42	0.993426766217335	2811464	0.8951	5292	37571	0.0088366026988901	0.0143590871714393	0.349661062564201	FALSE	TRUE
WT_C-D8_43	0.995892629413508	3323038	0.9005	6280	70923	0.0565965906687534	0.0092118010901907	0.343026810093069	FALSE	TRUE
WT_C-D8_44	0.994132084749749	2583921	0.9042	5632	46254	0.0147879102347905	0.0185365547281506	0.372909990978808	FALSE	TRUE
WT_C-D8_45	0.97165252302104	103628	0.8419	86	562	0.0106761565836299	0.644848585769679	0.0768718395518093	FALSE	FALSE
WT_C-D8_46	0.992798316958946	3052767	0.8828	4783	16440	0.0138686131386861	0.00758528911285416	0.317717356654343	FALSE	TRUE
WT_C-D8_47	0.982839961676174	1686686	0.8989	4109	26039	0.0242328814470602	0.0309693973544786	0.30542982438584	FALSE	TRUE
WT_C-D8_48	0.932340430967313	85979	0.8462	64	70	0.1	0.796358005060631	0.0727193286802936	FALSE	FALSE
WT_C-D8_49	0.993361288926785	1733546	0.9021	5068	32861	0.0254709229786069	0.0212588119130175	0.356389969856549	FALSE	TRUE
WT_C-D8_50	0.994703148453813	2185662	0.903	5207	28323	0.0136638068001271	0.01615538855238	0.365470580230897	FALSE	TRUE
WT_C-D8_51	0.993945202368894	1729210	0.8931	4550	20370	0.0220422189494354	0.0271541098030415	0.341567008299298	FALSE	TRUE
WT_C-D8_52	0.995176102378678	3532661	0.8903	7182	67465	0.00990143037130364	0.00663142332391998	0.375758809973469	FALSE	TRUE
WT_C-D8_53	0.993999502874139	2118086	0.8997	5073	36263	0.0121611559992279	0.0218680369217268	0.372848615207906	FALSE	TRUE
WT_C-D8_54	0.991819578893128	1709429	0.8901	4479	16884	0.0184198057332386	0.0162904280537315	0.326391876754155	FALSE	TRUE
WT_C-D8_55	0.989940995439777	1670228	0.9019	4692	22851	0.0114218196140213	0.0310190425518074	0.357763060573929	FALSE	TRUE
WT_C-D8_56	0.996114056646454	2354796	0.9058	5117	25301	0.0293269040749377	0.0224070431569129	0.378632120994935	FALSE	TRUE
WT_C-D8_57	0.99034616509771	1877963	0.8846	4472	20212	0.0178112012665743	0.0294085735843629	0.357479724609734	FALSE	TRUE
WT_C-D8_58	0.973111767840705	112963	0.7133	63	70	0	0.846493967175439	0.065019002583775	FALSE	FALSE
WT_C-D8_59	0.995408919108493	1472186	0.9097	4033	24593	0.00975887447647705	0.0402520535300117	0.361802324013163	FALSE	TRUE
WT_C-D8_60	0.971896393842934	106473	0.7822	131	153	0.0261437908496732	0.503363996672701	0.094572037822715	FALSE	FALSE
WT_C-D8_61	0.993929161670269	2662582	0.885	5127	24974	0.0130135340754385	0.0115843510879041	0.339444889011216	FALSE	TRUE
WT_C-D8_62	0.992309278125403	1718054	0.8989	4224	18125	0.0291310344827586	0.0268930366517953	0.322166332555377	FALSE	TRUE
WT_C-D8_63	0.991356248322977	3030438	0.9037	6006	49510	0.0202585336295698	0.0235896777034081	0.377840470440313	FALSE	TRUE
WT_C-D8_64	0.986424652072377	178042	0.7759	146	876	0.674657534246575	0.612567124105012	0.108746660506515	FALSE	FALSE
WT_C-D8_65	0.98830232977613	379708	0.8501	327	670	0.253731343283582	0.161036933227106	0.0620139363599663	FALSE	FALSE
WT_C-D8_66	0.993075733192113	1560595	0.889	3677	13049	0.0294275423404092	0.0330252172907912	0.313198707390945	FALSE	TRUE
WT_C-D8_67	0.994376018445378	2075908	0.8835	6088	37572	0.0190301288193335	0.0143876106434849	0.378405837978621	FALSE	TRUE
WT_C-D8_68	0.952600678170615	199585	0.7519	102	139	0.00719424460431655	0.294023834084369	0.048653995568476	FALSE	FALSE
WT_C-D8_69	0.987954011395725	1163297	0.8945	4117	15865	0.0169555625590923	0.0156101916145778	0.336290207506997	FALSE	TRUE
WT_C-D8_70	0.984621483644954	2034277	0.9007	5491	40165	0.0148387899912859	0.0197027277958167	0.372888320673159	FALSE	TRUE
WT_C-D8_71	0.989226402101983	2116597	0.8909	5469	26871	0.0239291429422054	0.0194344918222064	0.37808219197161	FALSE	TRUE
WT_C-D8_72	0.993745468142923	3647636	0.9067	5922	37588	0.0144727040544855	0.0131138645765553	0.381457122426428	FALSE	TRUE
WT_C-D8_73	0.989531544772623	1142865	0.8584	2576	10476	0.0458190148911798	0.0480858842927808	0.296859600621279	FALSE	TRUE
WT_C-D8_74	0.994888909198751	2378004	0.8915	5034	27704	0.0158460872076234	0.0203217112979009	0.353722602226489	FALSE	TRUE
WT_C-D8_75	0.995682787866575	2547881	0.8901	5343	39379	0.0258005535945555	0.0222314061945591	0.362986590975825	FALSE	TRUE
WT_C-D8_76	0.994156258623044	1982903	0.9022	4988	33676	0.0147879795700202	0.0226448278385703	0.355623471095824	FALSE	TRUE
WT_C-D8_77	0.992000716110867	1821141	0.8842	3959	22372	0.0431342749865904	0.0289034986533836	0.332480407254987	FALSE	TRUE
WT_C-D8_78	0.98562924909584	1694461	0.9033	3973	21914	0.0426667883544766	0.0305519384294356	0.330143316792471	FALSE	TRUE
WT_C-D8_79	0.982929851031822	2456720	0.8917	4919	27067	0.0231277939926848	0.0236714925548307	0.360461075241826	FALSE	TRUE
WT_C-D8_80	0.990771072973145	1649300	0.903	3958	28001	0.0266419056462269	0.0402430650300325	0.344880310016069	FALSE	TRUE
WT_C-D8_81	0.993219893104009	1803858	0.8911	5225	25151	0.0289054113156535	0.0209773072587365	0.370772163859303	FALSE	TRUE
WT_C-D8_82	0.994214249323651	1955415	0.8787	4873	24149	0.0179303490827778	0.0265331037195514	0.358016927205464	FALSE	TRUE
WT_C-D8_83	0.995405582187762	2093161	0.8841	5140	32692	0.0280802642848403	0.0246897525867964	0.364139335224424	FALSE	TRUE
WT_C-D8_84	0.960948230652049	174588	0.7254	366	2043	0.472344591287323	0.422253653161413	0.145622588870965	FALSE	FALSE
WT_C-D8_85	0.99391927527689	2533650	0.8977	5636	36956	0.00782011040155861	0.013060871406428	0.347626012702801	FALSE	TRUE
WT_C-D8_86	0.893198432394192	93858	0.7053	45	50	0.12	0.748700252348667	0.0599505522476206	FALSE	FALSE
WT_C-D8_87	0.981492566095592	2286076	0.8845	5283	28727	0.0261774637100985	0.016368406964448	0.330927238358735	FALSE	TRUE
WT_C-D8_88	0.99106896734636	2595513	0.8798	4095	7841	0.0292054584874378	0.0037580064051241	0.258261163330894	FALSE	TRUE
WT_C-D8_89	0.994407263524271	1994277	0.8916	3858	15783	0.0286384084141165	0.0406610582582003	0.345656650046518	FALSE	TRUE
WT_C-D8_90	0.990740024171132	1881133	0.8853	4511	16513	0.057288197177981	0.0194745599570217	0.341250827753345	FALSE	TRUE
WT_C-D8_91	0.970693381772812	1470575	0.9043	5121	26647	0.0276578976995534	0.0185526882355593	0.37828767041843	FALSE	TRUE
WT_C-D8_92	0.989781075516946	1734201	0.9002	4305	20302	0.0151216628903556	0.0312541299486697	0.364675971809075	FALSE	TRUE
WT_C-D8_93	0.989664877525129	1580658	0.8979	837	1283	0.00155884645362432	0.0248392518487313	0.061203081112264	FALSE	FALSE
WT_C-D8_94	0.846583765519409	96471	0.7338	80	94	0.0106382978723404	0.8378882341219	0.0778441146753741	FALSE	FALSE
WT_C-D8_95	0.990911278881232	1738857	0.8967	4165	19023	0.0121957630237081	0.0315799141913363	0.357520395424517	FALSE	TRUE
WT_C-D8_96	0.98587410350015	2216713	0.896	4397	24470	0.0204331834899877	0.0227343855952095	0.353405633246952	FALSE	TRUE
WT_C-D9_01	0.993586095347388	3728240	0.8942	4951	11672	0.0125085675119945	0.00674983244599558	0.311658005475544	FALSE	TRUE
WT_C-D9_02	0.990699025249133	302882	0.8131	1089	3408	0.0839201877934272	0.212975031306703	0.228285563071353	FALSE	FALSE
WT_C-D9_03	0.972771143377614	105339	0.7	58	128	0	0.749023867135944	0.0573830364479737	FALSE	FALSE
WT_C-D9_04	0.974688499718136	1934897	0.8848	4506	20073	0.0242116275594082	0.0203631508258022	0.363209536130538	FALSE	TRUE
WT_C-D9_05	0.988567239765262	1074889	0.893	2359	8180	0.0920537897310513	0.11036653115504	0.284972783868784	FALSE	TRUE
WT_C-D9_06	0.989273819282138	742884	0.8935	693	10838	0.0219597711754936	0.112190077773174	0.179683374296481	FALSE	FALSE
WT_C-D9_07	0.990361210029434	1879243	0.9107	4489	20550	0.0139659367396594	0.0351856882509881	0.367144703347698	FALSE	TRUE
WT_C-D9_08	0.995085251526328	2356125	0.8959	4256	22287	0.0398887243684659	0.0392817837975403	0.309721647176665	FALSE	TRUE
WT_C-D9_09	0.978526415381236	256088	0.8499	1468	3133	0.305458027449729	0.0254602950841533	0.187784874123135	FALSE	FALSE
WT_C-D9_10	0.989892049700176	1294849	0.8969	3597	12797	0.0174259592091897	0.0448243282039249	0.340105569839256	FALSE	TRUE
WT_C-D9_11	0.990553766270843	624231	0.8739	271	7208	0.00582685904550499	0.146288672020603	0.106139009686925	FALSE	FALSE
WT_C-D9_12	0.922374878710748	80291	0.7545	26	29	0	0.652732796901606	0.0462517942824911	FALSE	FALSE
WT_C-D9_13	0.990038913184468	1245470	0.8579	3375	5321	0.0404059387333208	0.00486290265117019	0.178719037592736	FALSE	TRUE
WT_C-D9_14	0.987643321970871	115675	0.675	45	46	0	0.904730676747804	0.064806387782371	FALSE	FALSE
WT_C-D9_15	0.986610391798032	2708449	0.7575	5013	24964	0.0127784008972921	0.0363052590718011	0.37497344017481	FALSE	TRUE
WT_C-D9_16	0.995652720408809	2814402	0.8711	2710	8535	0.201054481546573	0.0377752070565041	0.240915935329123	FALSE	FALSE
WT_C-D9_17	0.993768498834956	2221757	0.9092	4344	22491	0.035792094615624	0.0401680148078083	0.370201665234754	FALSE	TRUE
WT_C-D9_18	0.991800619945037	1657466	0.8953	3906	13877	0.0199610866902068	0.0387564977320107	0.344707158172368	FALSE	TRUE
WT_C-D9_19	0.994108617512463	2363072	0.9072	4349	20402	0.0224487795314185	0.0513217183708926	0.352421445807409	FALSE	TRUE
WT_C-D9_20	0.971527634104059	1370393	0.9092	3661	20714	0.0163174664478131	0.0377816469681312	0.309904099442879	FALSE	TRUE
WT_C-D9_21	0.992579199974221	3129939	0.9114	5757	40512	0.0205618088467615	0.0253250985045668	0.376925801941768	FALSE	TRUE
WT_C-D9_22	0.986055946217448	1422366	0.9107	3845	15077	0.0106785169463421	0.0532119484211853	0.338538667077596	FALSE	TRUE
WT_C-D9_23	0.987933376112173	1544896	0.9056	3397	11918	0.0186272864574593	0.0418497254118822	0.324822307472818	FALSE	TRUE
WT_C-D9_24	0.995121497809056	2084176	0.9055	3512	11714	0.0196346252347618	0.0643087416831024	0.334412703439521	FALSE	TRUE
WT_C-D9_25	0.982129395857514	183390	0.8273	53	56	0	0.954718424575774	0.071888823434451	FALSE	FALSE
WT_C-D9_26	0.986306563315253	1457997	0.8906	3898	12041	0.0157794203139274	0.0401954748894155	0.341239605517199	FALSE	TRUE
WT_C-D9_27	0.990354246582726	1700472	0.8885	3333	13874	0.0385613377540724	0.0433193205509416	0.315618750269074	FALSE	TRUE
WT_C-D9_28	0.84890441742044	1780298	0.9028	4302	18803	0.0368558208796469	0.0262992565592523	0.35237380245374	FALSE	FALSE
WT_C-D9_29	0.990529698550805	1904915	0.9033	4243	17319	0.0136266528090536	0.0531817854485225	0.351609166258989	FALSE	TRUE
WT_C-D9_30	0.98480504786167	1586968	0.903	3790	13386	0.0229344090841177	0.0463139508765988	0.344424561752652	FALSE	TRUE
WT_C-D9_31	0.954798884517956	2183904	0.8998	4430	15186	0.0129724746477018	0.0323759967278232	0.361359340669812	FALSE	TRUE
WT_C-D9_32	0.996654513211273	2473766	0.9017	4595	21147	0.0171182673665295	0.0428218336651765	0.358487148294749	FALSE	TRUE
WT_C-D9_33	0.936308735669304	172834	0.8809	125	289	0.577854671280277	0.663871717158231	0.0724026922702013	FALSE	FALSE
WT_C-D9_34	0.932095841323931	281606	0.8416	164	3059	0	0.130058172044066	0.0973556378187728	FALSE	FALSE
WT_C-D9_35	0.988096287805308	1418304	0.9012	3685	12505	0.0159936025589764	0.0340935050038154	0.337720319538036	FALSE	TRUE
WT_C-D9_36	0.973077755584599	797758	0.9028	3852	15950	0.0112225705329154	0.0339897030476051	0.344847868942621	FALSE	TRUE
WT_C-D9_37	0.995170290672585	2308595	0.9138	5102	31673	0.0183752723139583	0.0393913757860866	0.368690924025172	FALSE	TRUE
WT_C-D9_38	0.978403466203135	1676893	0.862	3843	17038	0.0122080056344641	0.0370383025493508	0.332951864643322	FALSE	TRUE
WT_C-D9_39	0.95295591753047	115564	0.8047	39	56	0.285714285714286	0.902978383225123	0.0489815530757826	FALSE	FALSE
WT_C-D9_40	0.993735088682418	1939647	0.9078	3959	21577	0.0237289706632062	0.0494084528785586	0.305610028762869	FALSE	TRUE
WT_C-D9_41	0.991925680353097	1454269	0.8979	3335	12825	0.0457699805068226	0.0754291530466441	0.322027122382344	FALSE	TRUE
WT_C-D9_42	0.988122303881167	2821372	0.9009	5527	33229	0.014174365764844	0.0362430107727858	0.375688983724972	FALSE	TRUE
WT_C-D9_43	0.979529068555949	136261	0.795	80	366	0.00273224043715847	0.629163957624202	0.0704758396923485	FALSE	FALSE
WT_C-D9_44	0.98797230011759	982836	0.8921	2406	7172	0.0309537088678193	0.0518916403036453	0.29037770937832	FALSE	TRUE
WT_C-D9_45	0.990754341787078	1332867	0.9079	3346	15660	0.00638569604086846	0.0762133103912798	0.312706259537034	FALSE	TRUE
