p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
ERN1	4.60198375312918e-07	0.194997473580506	0.991	0.935	0.0112269995641339	Pre-B	ERN1
LINC01971	4.84911504403554e-07	0.130955398282971	0.72	0.518	0.0118299010614291	Pre-B	LINC01971
TMEM243	4.91830607552295e-07	0.190844573780868	0.879	0.768	0.0119986995018458	Pre-B	TMEM243
RP1-60O19.1	5.09961136364604e-07	0.168869734231597	0.766	0.536	0.0124410118827509	Pre-B	RP1-60O19.1
TLE1	5.39482911064205e-07	0.189122641012465	0.981	0.97	0.0131612250983223	Pre-B	TLE1
RP11-274G22.1	5.48668460679122e-07	0.0924997864403292	0.495	0.208	0.0133853157667278	Pre-B	RP11-274G22.1
P2RX1	5.57957050357097e-07	0.18165217864791	0.972	0.863	0.0136119202005117	Pre-B	P2RX1
MDS2	5.98285542506403e-07	0.305418785687355	0.935	0.893	0.0145957740949862	Pre-B	MDS2
NPPB	6.454696033534e-07	0.102004334332014	0.664	0.387	0.0157468764434096	Pre-B	NPPB
RP11-982M15.8	6.59801213129475e-07	0.0953337268723231	0.907	0.714	0.0160965103955067	Pre-B	RP11-982M15.8
WDR66	7.2902503533804e-07	0.284026062501311	0.991	0.946	0.0177852947621068	Pre-B	WDR66
SCN4A	7.50417053357362e-07	0.215255849921419	0.841	0.768	0.0183071744337062	Pre-B	SCN4A
IKZF3	7.67726438136087e-07	0.190576921802089	0.963	0.958	0.018729454184768	Pre-B	IKZF3
CD79A	7.9597725290466e-07	0.1542185059031	0.822	0.673	0.0194186610618621	Pre-B	CD79A
KLHL14	8.29033505155591e-07	0.190386307236369	0.607	0.387	0.0202251013917758	Pre-B	KLHL14
C16orf74	8.3624252190926e-07	0.198845706112219	0.953	0.929	0.0204009725644983	Pre-B	C16orf74
SRSF10P1	9.32705731246072e-07	0.124623754633885	0.551	0.244	0.0227542890194792	Pre-B	SRSF10P1
MIR4462	9.4111809936508e-07	0.0579981119384829	0.673	0.411	0.0229595171521105	Pre-B	MIR4462
LL22NC03-102D1.16	9.6450992315181e-07	0.0599894695122963	0.832	0.679	0.0235301840852116	Pre-B	LL22NC03-102D1.16
RP11-142C4.6	9.75373304670651e-07	0.0944993457455574	0.738	0.565	0.0237952071407452	Pre-B	RP11-142C4.6
MYBL2	1.05130005812163e-06	0.15132471476516	0.935	0.881	0.0256475162179354	Pre-B	MYBL2
RNU6-487P	1.14177607788415e-06	0.130549415769743	0.991	0.988	0.0278547691960618	Pre-B	RNU6-487P
