p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-31320-5	2.73217678020849e-69	0.149256408479513	0.756	0.195	9.11492424352476e-64	Endo-FLT1	Peak-31320-5
Peak-70600-1	2.77309256609672e-69	0.103489263501682	0.589	0.09	9.25142503345792e-64	Endo-FLT1	Peak-70600-1
Peak-14087-5	3.37009964580173e-69	0.122361611508243	0.732	0.17	1.1243124232345e-63	Endo-FLT1	Peak-14087-5
Peak-21654-8	4.17626340265257e-69	0.179784327826621	0.871	0.318	1.39325993881253e-63	Endo-FLT1	Peak-21654-8
Peak-13802-9	4.55481604443619e-69	0.159800578787304	0.775	0.222	1.51955039984853e-63	Endo-FLT1	Peak-13802-9
Peak-48776-1	5.57265640208147e-69	0.167746218329852	0.737	0.189	1.85911619292401e-63	Endo-FLT1	Peak-48776-1
Peak-52885-1	1.5714438653476e-68	0.126539993084368	0.665	0.134	5.24255673694074e-63	Endo-FLT1	Peak-52885-1
Peak-33515-1	1.71287282841182e-68	0.165676950937784	0.737	0.19	5.71438355777782e-63	Endo-FLT1	Peak-33515-1
Peak-33817-2	1.79482327498517e-68	0.131075827188372	0.722	0.174	5.98778172060903e-63	Endo-FLT1	Peak-33817-2
Peak-31681-4	2.8632727436536e-68	0.115294269908953	0.713	0.163	9.55227873101254e-63	Endo-FLT1	Peak-31681-4
Peak-54126-1	3.28335171124738e-68	0.159804273564846	0.708	0.173	1.09537209779608e-62	Endo-FLT1	Peak-54126-1
Peak-7601-4	4.3754946247194e-68	0.190270660969797	0.914	0.417	1.45972626373114e-62	Endo-FLT1	Peak-7601-4
Peak-53405-1	5.03642004798891e-68	0.108704210190169	0.608	0.101	1.68022023788977e-62	Endo-FLT1	Peak-53405-1
Peak-10183-7	5.56159684628141e-68	0.110017160299787	0.742	0.185	1.85542657027533e-62	Endo-FLT1	Peak-10183-7
Peak-24074-2	5.77697231035534e-68	0.190301210301713	0.823	0.294	1.92727884034689e-62	Endo-FLT1	Peak-24074-2
Peak-28654-5	7.340623826305e-68	0.280532455750643	0.928	0.481	2.44893487718892e-62	Endo-FLT1	Peak-28654-5
Peak-37131-1	8.2271440261257e-68	0.185161171121607	0.751	0.22	2.7446904271319e-62	Endo-FLT1	Peak-37131-1
Peak-24271-3	1.21932040715315e-67	0.193994869912674	0.813	0.261	4.0678235831199e-62	Endo-FLT1	Peak-24271-3
Peak-10881-4	1.39181581435786e-67	0.229478519829047	0.904	0.44	4.64329241091182e-62	Endo-FLT1	Peak-10881-4
Peak-21620-3	1.65689637732484e-67	0.248873477261283	0.914	0.425	5.5276382802485e-62	Endo-FLT1	Peak-21620-3
Peak-26702-5	1.8309823522091e-67	0.154042743161365	0.823	0.261	6.10841346449886e-62	Endo-FLT1	Peak-26702-5
Peak-38876-1	2.25579475622759e-67	0.144560160906328	0.703	0.169	7.52564711804111e-62	Endo-FLT1	Peak-38876-1
Peak-21332-3	3.33746077998964e-67	0.175932794178421	0.833	0.277	1.11342364065546e-61	Endo-FLT1	Peak-21332-3
Peak-62420-2	4.27103654228478e-67	0.105869259931486	0.608	0.104	1.42487758501779e-61	Endo-FLT1	Peak-62420-2
Peak-5365-10	5.04482184751076e-67	0.193336293033664	0.866	0.364	1.68302319583546e-61	Endo-FLT1	Peak-5365-10
Peak-46569-1	6.13542772555666e-67	0.127193209991403	0.651	0.128	2.04686458523386e-61	Endo-FLT1	Peak-46569-1
