orig.ident	nCount_ATAC	nFeature_ATAC	nCount_ACTIVITY	nFeature_ACTIVITY	tech	predicted.id	prediction.score.max
WD_10_9-5	WD	223645	24129	0.999999999999976	11299	atac	Fibro-FBLN1	0.735599134173947
WD_10_9-6	WD	212210	24358	1.00000000000028	11332	atac	Fibro-FBLN1	0.748984514177163
WD_10_9-7	WD	187896	20798	1.00000000000021	10796	atac	Fibro-ADAM28	0.601141424436115
WD_10_9-8	WD	214823	23853	0.999999999999962	11341	atac	Fibro-ADAM28	0.414353254349193
WD_10_10-2	WD	207923	23415	0.99999999999986	11372	atac	Fibro-ADAM28	0.432376865392947
WD_10_10-3	WD	165210	20349	0.9999999999999	10473	atac	Fibro-FBLN1	0.633371773342411
WD_10_10-4	WD	181064	20823	1.00000000000012	10676	atac	Fibro-FBLN1	0.393624982030172
WD_10_10-5	WD	151928	17521	0.999999999999899	10013	atac	Fibro-NRK	0.400863613960157
WD_10_10-6	WD	199415	21647	0.999999999999909	11165	atac	SM-Visceral	0.370809497306394
WD_10_10-7	WD	187789	20415	0.999999999999982	11130	atac	Fibro-ADAM28	0.426660063656977
WD_10_10-8	WD	212364	22361	0.999999999999987	11250	atac	Fibro-ADAM28	0.425863737646645
WD_10_11-1	WD	232736	24849	0.999999999999849	11548	atac	Fibro-ADAM28	0.398013719306591
WD_10_11-2	WD	318037	30260	1.00000000000023	12679	atac	CACNA1A-ELF3+	0.662397717725648
WD_10_11-3	WD	274253	26536	0.999999999999964	11819	atac	Fibro-PRSS35	0.5567153580647
WD_10_11-4	WD	208632	22376	1.00000000000016	11282	atac	Fibro-ADAM28	0.273670704940615
WD_10_11-5	WD	139387	17537	0.99999999999982	9878	atac	Fibro-ADAM28	0.518249378297959
WD_10_11-6	WD	249878	26250	0.999999999999921	12020	atac	Fibro-ADAM28	0.517103813133213
WD_10_11-7	WD	145537	18344	1.00000000000015	10033	atac	Fibro-ADAM28	0.392999657072714
WD_10_11-8	WD	236089	24795	1.00000000000022	11758	atac	Glial	0.998551298056458
WD_10_12-1	WD	276583	25514	0.999999999999996	11853	atac	Fibro-ADAM28	0.521005214974354
WD_10_12-2	WD	237459	24696	1.00000000000015	11651	atac	SM-Visceral	0.493678874542842
WD_10_12-3	WD	285876	27201	1.00000000000014	12010	atac	Fibro-ADAM28	0.819195171543158
WD_10_12-4	WD	241142	24772	0.999999999999948	11853	atac	Fibro-ADAM28	0.3386829105071
WD_10_12-5	WD	191456	22168	0.999999999999875	11078	atac	Fibro-ADAM28	0.52691123299907
WD_10_12-6	WD	213063	22542	1.00000000000004	11166	atac	Glial	0.900413149842488
WD_10_12-7	WD	173885	20746	1.00000000000001	10579	atac	Fibro-IRF1	0.531206267727199
WD_10_12-8	WD	280408	26193	0.99999999999986	12263	atac	Fibro-ADAM28	0.41166842278789
WD_11_1-1	WD	141579	18450	1.00000000000005	9948	atac	Fibro-ADAM28	0.43093606917568
WD_11_1-2	WD	187047	20986	1.00000000000005	10771	atac	Fibro-NRK	0.432223828501514
WD_11_1-3	WD	224203	24010	1.00000000000011	11313	atac	Fibro-PRSS35	0.324238005905214
WD_11_1-4	WD	186823	20915	0.99999999999989	10887	atac	Fibro-ADAM28	0.393943970270001
WD_11_1-5	WD	241234	25970	1.00000000000023	11927	atac	Fibro-KCNJ8	0.689793041663241
WD_11_1-6	WD	233392	25392	1.00000000000009	11522	atac	Fibro-NRK	0.47537705167759
WD_11_1-7	WD	180380	19614	0.999999999999841	10767	atac	Fibro-ADAM28	0.426235052532066
WD_11_1-8	WD	191379	20995	1.00000000000003	10708	atac	Fibro-ADAM28	0.334251172988738
WD_11_2-1	WD	243147	24289	1.00000000000007	11287	atac	Fibro-PRSS35	0.841306370252549
WD_11_2-2	WD	218689	22565	0.999999999999826	11338	atac	Endo	0.897769559794957
WD_11_2-3	WD	103353	14081	0.999999999999921	8678	atac	SM-Visceral	0.338537350509191
WD_11_2-4	WD	182305	20712	1.00000000000003	10972	atac	Fibro-ADAM28	0.537007019385415
WD_11_2-5	WD	120536	16170	0.99999999999988	9395	atac	Fibro-IRF1	0.513575753556633
WD_11_2-6	WD	204919	22362	0.999999999999886	11166	atac	Fibro-ADAM28	0.556978445921016
WD_11_2-7	WD	304439	29174	1.00000000000015	12619	atac	Epi	0.724884972588716
WD_11_2-8	WD	171105	20868	0.999999999999784	10543	atac	Fibro-KCNJ8	0.764287848414611
WD_11_3-1	WD	190840	20732	1.00000000000003	11021	atac	Fibro-ADAM28	0.645273568645547
WD_11_3-2	WD	175904	20426	0.999999999999923	10890	atac	Fibro-FBLN1	0.34279844053617
WD_11_3-3	WD	223842	25018	0.999999999999928	11301	atac	Fibro-KCNJ8	0.761763333192513
WD_11_3-4	WD	199414	21634	1.00000000000026	11101	atac	Endo	0.869364000737349
WD_11_3-6	WD	176488	19735	0.999999999999782	10979	atac	Fibro-VSTM2A	0.544577530542963
WD_11_3-7	WD	174006	19800	1.00000000000014	10967	atac	Fibro-ADAM28	0.46259416798147
WD_11_3-8	WD	171786	19792	1.00000000000011	10300	atac	SM-Visceral	0.476476894747296
WD_11_4-1	WD	184958	20713	1.00000000000001	10821	atac	Fibro-KCNJ8	0.866761074784158
WD_11_4-2	WD	86751	12649	0.99999999999993	8283	atac	Fibro-ADAM28	0.581107206280136
WD_11_4-3	WD	190045	22202	1.00000000000002	10707	atac	Fibro-FBLN1	0.696566334400858
WD_11_4-4	WD	190595	22485	1.0000000000001	10816	atac	Fibro-FBLN1	0.504935437767643
WD_11_4-5	WD	153520	18929	1.00000000000012	10420	atac	Fibro-ADAM28	0.350148229513279
WD_11_4-6	WD	178627	21018	1.00000000000004	10535	atac	Fibro-FBLN1	0.581463971818798
WD_11_4-7	WD	116816	16287	1.00000000000011	9201	atac	Fibro-IRF1	0.585147306357192
WD_11_4-8	WD	249108	22633	0.999999999999954	11372	atac	DC/Macro	0.741285791533608
WD_11_5-1	WD	186386	22149	0.999999999999885	10785	atac	Fibro-FBLN1	0.770531339788682
WD_11_5-2	WD	122313	16730	0.999999999999996	9361	atac	Fibro-ADAM28	0.377957327746583
WD_11_5-3	WD	91933	13031	1.00000000000011	8329	atac	Fibro-NRK	0.355009193108966
WD_11_5-4	WD	131063	15641	0.999999999999897	9706	atac	Endo	0.631178856668239
WD_11_5-6	WD	151180	17505	1.00000000000001	10249	atac	Fibro-ADAM28	0.423638019827601
WD_11_5-7	WD	165064	19038	0.999999999999863	10548	atac	Fibro-ADAM28	0.447565417567664
WD_11_5-8	WD	155973	18538	1.00000000000001	10236	atac	Fibro-ADAM28	0.471456603606094
WD_11_6-1	WD	311328	25794	0.999999999999953	12067	atac	Fibro-ADAM28	0.603064244743904
WD_11_6-2	WD	134545	17003	1.00000000000008	9872	atac	T	0.999869342904758
WD_11_6-3	WD	151377	17877	1.00000000000008	10119	atac	Fibro-ADAM28	0.495776999741123
WD_11_6-4	WD	173502	20242	1.00000000000018	10737	atac	Endo	0.965915946095973
WD_11_6-5	WD	196690	21959	0.999999999999905	11171	atac	Fibro-ADAM28	0.371528212372645
WD_11_6-6	WD	468018	29837	1.00000000000011	12617	atac	Fibro-ADAM28	0.273667453795806
WD_11_6-7	WD	156455	18070	0.999999999999814	10452	atac	Epi	0.730736376289
WD_11_6-8	WD	281396	26658	0.999999999999915	11889	atac	DC/Macro	0.736525327635997
WD_11_7-1	WD	210377	22361	1.00000000000015	10800	atac	Fibro-NRK	0.361796208642721
WD_11_7-2	WD	155247	18938	0.999999999999964	10461	atac	Fibro-ADAM28	0.390551812437286
WD_11_7-3	WD	220114	21768	0.999999999999793	10919	atac	Fibro-IRF1	0.514475222374497
WD_11_7-4	WD	195309	21096	1.00000000000009	10999	atac	Fibro-ADAM28	0.460202033957897
WD_11_7-5	WD	192656	22812	1.00000000000026	10761	atac	Fibro-FBLN1	0.525754023491175
WD_11_7-6	WD	140823	17273	1.00000000000016	10039	atac	Fibro-VSTM2A	0.609848908932148
WD_11_7-7	WD	147475	18075	0.999999999999839	10163	atac	SM-Visceral	0.675155148259036
WD_11_8-1	WD	187010	20397	1.0000000000001	10932	atac	Fibro-ADAM28	0.453463282491901
WD_11_8-2	WD	192989	19254	0.999999999999921	10479	atac	Fibro-ADAM28	0.579264155457153
WD_11_8-3	WD	204043	22690	1.00000000000001	10913	atac	Fibro-FBLN1	0.643553953982326
WD_11_8-4	WD	131615	16659	0.999999999999982	9741	atac	Fibro-Prol	0.410056254737301
WD_11_8-5	WD	394235	29672	0.999999999999892	12389	atac	Endo	0.985892834699565
WD_11_8-6	WD	175976	19774	0.999999999999915	10732	atac	Endo	0.808813110220851
WD_11_8-8	WD	188486	21800	1.00000000000013	10780	atac	Fibro-FBLN1	0.297940081254509
WD_11_9-2	WD	270774	26500	1.0000000000001	11829	atac	Fibro-IRF1	0.516698777975098
WD_11_9-3	WD	146078	18418	0.999999999999841	10114	atac	Endo	0.640486589614208
WD_11_9-4	WD	172176	19319	0.999999999999772	10876	atac	Fibro-KCNJ8	0.358407377198314
WD_11_9-5	WD	226299	25031	0.999999999999733	11140	atac	Fibro-FBLN1	0.585793114707948
WD_11_9-6	WD	247319	23913	1.00000000000028	11797	atac	Glial	0.954353221374329
WD_11_9-7	WD	184924	20887	0.999999999999817	10877	atac	Fibro-VSTM2A	0.363476567015323
WD_11_9-8	WD	248569	23964	1.0000000000001	11478	atac	Endo	0.934000433122621
WD_11_10-1	WD	170958	19173	0.999999999999897	10608	atac	Endo	0.848937597851646
WD_11_10-2	WD	180330	19436	0.999999999999918	10700	atac	Fibro-ADAM28	0.379432272409488
WD_11_10-3	WD	154771	17457	0.999999999999888	10192	atac	Fibro-VSTM2A	0.273178112128518
WD_11_10-4	WD	154621	19164	0.999999999999918	10398	atac	Fibro-IRF1	0.329351940225999
WD_11_10-6	WD	180571	18258	0.99999999999991	10394	atac	Fibro-ADAM28	0.379820140938186
WD_11_10-7	WD	189393	20214	0.999999999999967	10981	atac	Fibro-ADAM28	0.534664328485065
WD_11_10-8	WD	148356	18049	1.00000000000002	10186	atac	Fibro-ADAM28	0.459612926991344
WD_11_11-1	WD	206886	21640	0.999999999999727	11183	atac	Fibro-IRF1	0.421240030016463
WD_11_11-2	WD	227134	22493	0.999999999999839	11497	atac	Endo	0.826125191820128
WD_11_11-3	WD	215362	23804	0.999999999999979	11395	atac	Endo	0.894254635507374
WD_11_11-4	WD	154955	17456	0.999999999999921	10468	atac	Fibro-ADAM28	0.492388739107957
WD_11_11-5	WD	182570	20040	1.00000000000002	10609	atac	Fibro-ADAM28	0.679824983756289
WD_11_11-6	WD	173834	19715	0.999999999999786	10746	atac	Fibro-ADAM28	0.469633332211607
WD_11_11-7	WD	202772	21583	1.00000000000021	11064	atac	Glial	0.968727219240919
WD_11_11-8	WD	192596	21587	1.00000000000012	10992	atac	Fibro-ADAM28	0.452016126887801
WD_11_12-1	WD	161665	18718	1.00000000000032	10325	atac	Fibro-VSTM2A	0.316441409429214
WD_11_12-2	WD	142629	18476	0.999999999999918	9937	atac	Fibro-IRF1	0.283187266804729
WD_11_12-3	WD	239860	24763	0.999999999999839	11556	atac	DC/Macro	0.737893092011845
WD_11_12-4	WD	168721	19053	1.00000000000008	10669	atac	Fibro-ADAM28	0.250121727021617
WD_11_12-5	WD	193782	21651	1.00000000000022	11006	atac	Fibro-IRF1	0.553883647271463
WD_11_12-6	WD	121997	15843	1.00000000000011	9186	atac	Fibro-ADAM28	0.612259528490352
WD_11_12-7	WD	182219	19891	0.999999999999942	10912	atac	Fibro-ADAM28	0.400492011695216
WD_11_12-8	WD	204471	20858	0.999999999999696	11178	atac	Fibro-ADAM28	0.374506751974856
WD_12_1-1	WD	242328	24455	0.999999999999969	11425	atac	Fibro-ADAM28	0.718780581507535
WD_12_1-2	WD	221318	24280	1.00000000000011	11551	atac	Fibro-ADAM28	0.462994297379508
WD_12_1-3	WD	234157	25012	1.00000000000001	11680	atac	Glial	0.939620098293824
WD_12_1-4	WD	184166	21757	1.00000000000002	10836	atac	Fibro-IRF1	0.247168622786515
WD_12_1-5	WD	313868	30536	1.00000000000013	12759	atac	Epi	0.57054918028939
WD_12_1-6	WD	219560	23707	0.999999999999854	11426	atac	Fibro-ADAM28	0.655166695673845
WD_12_1-7	WD	346025	27596	0.999999999999946	12415	atac	SM-Visceral	0.583603681464807
WD_12_1-8	WD	220971	22354	0.999999999999667	11346	atac	Fibro-ADAM28	0.480221531494795
WD_12_2-1	WD	250177	23954	0.999999999999941	11524	atac	Fibro-ADAM28	0.465096552304855
WD_12_2-2	WD	218438	22417	0.999999999999947	11371	atac	Fibro-VSTM2A	0.289893678089757
WD_12_2-3	WD	327337	29262	0.999999999999964	12740	atac	Epi	0.539658263726959
WD_12_2-4	WD	259814	26623	0.999999999999966	11913	atac	Fibro-KCNJ8	0.239952385390582
WD_12_2-5	WD	207922	22744	1.00000000000015	11431	atac	Fibro-ADAM28	0.445451897945806
WD_12_2-6	WD	253190	24030	0.999999999999795	11964	atac	Fibro-ADAM28	0.286620920208216
WD_12_2-7	WD	305757	28324	0.999999999999846	12219	atac	Fibro-FBLN1	0.613790842172147
WD_12_2-8	WD	236346	24382	0.999999999999738	11499	atac	Fibro-ADAM28	0.38036202825005
WD_12_3-1	WD	255981	27024	0.99999999999989	11649	atac	Fibro-NRK	0.666162648948858
WD_12_3-2	WD	228526	23980	1	11626	atac	Fibro-VSTM2A	0.559335052437713
WD_12_3-3	WD	193840	21073	1.00000000000007	11208	atac	Fibro-VSTM2A	0.711110271616723
WD_12_3-4	WD	222028	22281	1.00000000000008	11255	atac	Glial	0.95909683572846
WD_12_3-5	WD	102771	14712	1.00000000000012	9051	atac	Fibro-IRF1	0.467447812253168
WD_12_3-6	WD	212943	22185	0.999999999999837	11467	atac	Glial	0.968778714618734
WD_12_3-7	WD	165719	20830	0.999999999999896	10529	atac	Fibro-IRF1	0.665369520632181
WD_12_3-8	WD	210827	22824	0.999999999999874	11320	atac	Fibro-IRF1	0.478698806786127
WD_12_4-1	WD	240186	24760	1.00000000000006	11751	atac	Fibro-VSTM2A	0.67880003232769
WD_12_4-2	WD	426424	34754	1.00000000000028	12676	atac	Fibro-FBLN1	0.851506696265191
WD_12_4-3	WD	223691	22524	0.999999999999754	11494	atac	Fibro-ADAM28	0.74598150334964
WD_12_4-4	WD	218620	23179	1.00000000000015	11400	atac	SM-Visceral	0.42137402160935
WD_12_4-5	WD	200684	22693	1.00000000000012	10924	atac	Fibro-FBLN1	0.685133850995456
WD_12_4-6	WD	216259	22494	0.999999999999843	11257	atac	Fibro-ADAM28	0.368031740416927
WD_12_4-7	WD	188754	21127	0.999999999999793	10782	atac	Fibro-ADAM28	0.768711348289738
WD_12_4-8	WD	265361	26825	1.0000000000001	11545	atac	Fibro-FBLN1	0.375547684183552
WD_12_5-1	WD	235562	25786	1.00000000000006	11575	atac	Fibro-FBLN1	0.738411346048978
WD_12_5-2	WD	222195	22305	1.00000000000006	11288	atac	Glial	0.929756890153638
WD_12_5-3	WD	145784	18885	0.999999999999993	10064	atac	SM-Visceral	0.387686230173061
WD_12_5-4	WD	180529	20666	0.999999999999923	10555	atac	Fibro-ADAM28	0.460796891185669
WD_12_5-5	WD	177202	21121	1.00000000000016	10585	atac	SM-Visceral	0.454862676062023
WD_12_5-6	WD	166907	20069	0.999999999999943	10552	atac	Fibro-IRF1	0.473596871006641
WD_12_5-7	WD	249433	26456	1.0000000000001	11576	atac	Fibro-FBLN1	0.579603679990341
WD_12_5-8	WD	367915	33037	1.00000000000008	12957	atac	CACNA1A-ELF3+	0.528294083958107
WD_12_6-1	WD	315820	28977	0.999999999999889	12677	atac	Epi	0.853485089520979
WD_12_6-2	WD	207258	22987	1.00000000000002	11284	atac	T	0.713525691927042
WD_12_6-3	WD	224101	24378	0.999999999999806	11465	atac	Fibro-ADAM28	0.435820559541817
WD_12_6-4	WD	183322	19920	1.00000000000001	10868	atac	Fibro-ADAM28	0.542259546485183
WD_12_6-5	WD	181989	20967	0.999999999999808	10889	atac	Fibro-ADAM28	0.496533942033074
WD_12_6-6	WD	204346	21806	1.00000000000013	11151	atac	Glial	0.982730905171734
WD_12_6-7	WD	186038	20265	1.00000000000012	10900	atac	Endo	0.75334433425608
WD_12_6-8	WD	225807	25219	0.999999999999978	11435	atac	Fibro-FBLN1	0.427614276298401
WD_12_7-1	WD	214338	22852	0.999999999999978	11311	atac	Fibro-IRF1	0.395734873918789
WD_12_7-2	WD	179435	20607	0.999999999999931	10932	atac	Endo	0.899696959008324
WD_12_7-3	WD	153703	20276	0.999999999999998	10347	atac	SM-Visceral	0.679895600620751
WD_12_7-4	WD	255021	24845	0.9999999999998	11766	atac	Fibro-ADAM28	0.565269746126741
WD_12_7-5	WD	163948	18968	0.999999999999851	10420	atac	Fibro-IRF1	0.401617632886291
WD_12_7-6	WD	206664	21425	0.999999999999959	11106	atac	Fibro-ADAM28	0.302812232710885
WD_12_7-7	WD	197197	20671	0.999999999999894	10915	atac	Fibro-ADAM28	0.424843784112067
WD_12_7-8	WD	260670	26728	0.999999999999928	11636	atac	Fibro-FBLN1	0.745546343483767
WD_12_8-1	WD	224705	24086	1.00000000000005	11625	atac	Fibro-ADAM28	0.491192270799418
WD_12_8-2	WD	228255	24720	1.00000000000013	11217	atac	Fibro-KCNJ8	0.625077012452294
WD_12_8-3	WD	260189	26662	0.999999999999954	11854	atac	Fibro-FBLN1	0.82483473807283
WD_12_8-4	WD	181922	20920	1.00000000000015	10696	atac	Fibro-FBLN1	0.264191978126018
WD_12_8-5	WD	204329	21578	1.00000000000008	10891	atac	Fibro-ADAM28	0.414430046489017
WD_12_8-6	WD	176136	19945	0.999999999999774	10869	atac	Fibro-IRF1	0.23706806708139
WD_12_8-7	WD	196374	21237	1.00000000000011	11126	atac	Glial	0.98118468051176
WD_12_8-8	WD	132671	17920	0.99999999999985	9822	atac	SM-Visceral	0.451157818973313
WD_12_9-1	WD	205416	23407	1.00000000000017	11391	atac	SM-Visceral	0.407660521031078
WD_12_9-2	WD	218705	24253	1.00000000000019	11242	atac	Fibro-FBLN1	0.64788541374934
WD_12_9-3	WD	174993	21494	1.00000000000019	10835	atac	SM-Visceral	0.466762730751792
WD_12_9-4	WD	224689	23178	0.999999999999899	11477	atac	Fibro-ADAM28	0.519360789851539
WD_12_9-5	WD	201792	20822	0.999999999999851	11157	atac	Fibro-ADAM28	0.566842444012868
WD_12_9-6	WD	224113	24269	1.00000000000008	11259	atac	Fibro-FBLN1	0.609599582126618
WD_12_9-7	WD	200557	21375	1.00000000000009	11169	atac	Fibro-ADAM28	0.397242084421882
WD_12_9-8	WD	183004	20243	1.00000000000022	10684	atac	Endo	0.767061272515341
WD_12_10-1	WD	269396	27438	1.00000000000019	12259	atac	Epi	0.518748998631941
WD_12_10-2	WD	184897	20477	1.0000000000001	10962	atac	Fibro-ADAM28	0.379284042534789
WD_12_10-3	WD	180909	20761	0.999999999999746	10928	atac	Fibro-IRF1	0.303601973294894
WD_12_10-4	WD	175837	21510	0.999999999999967	10664	atac	Fibro-IRF1	0.418240314889714
WD_12_10-5	WD	200332	21841	0.999999999999797	10989	atac	Glial	0.957126920421405
WD_12_10-6	WD	291328	25808	1.00000000000009	12034	atac	DC/Macro	0.802730392786951
WD_12_10-7	WD	204230	22330	1.00000000000017	11366	atac	Fibro-ADAM28	0.344311608177766
WD_12_11-1	WD	262396	24720	1.00000000000004	11667	atac	Fibro-IRF1	0.551463866638574
WD_12_11-2	WD	340820	29045	1.00000000000025	12588	atac	SM-Visceral	0.533947200412317
WD_12_11-3	WD	326665	31511	0.99999999999993	12718	atac	CACNA1A-ELF3+	0.528923100074873
WD_12_11-4	WD	209528	22107	1.00000000000017	11370	atac	Fibro-ADAM28	0.489784029747716
WD_12_11-5	WD	151364	18919	1.00000000000006	10193	atac	Fibro-ADAM28	0.469629752480235
WD_12_11-6	WD	204057	22159	0.999999999999908	11279	atac	Fibro-IRF1	0.354381001011577
WD_12_11-7	WD	164771	18899	1.00000000000007	10623	atac	T	0.951054214749933
WD_12_11-8	WD	155502	19807	0.999999999999936	10275	atac	Fibro-ADAM28	0.27659012847845
WD_12_12-1	WD	211561	23086	1.00000000000018	11015	atac	Fibro-NRK	0.8120702234769
WD_12_12-2	WD	241538	24530	1.00000000000005	11849	atac	Fibro-ADAM28	0.427905470145763
WD_12_12-3	WD	315857	30864	1.00000000000002	12316	atac	Fibro-FBLN1	0.516824523818437
WD_12_12-4	WD	258234	24782	0.999999999999769	11797	atac	Fibro-IRF1	0.424087223384469
WD_12_12-5	WD	192047	20937	0.999999999999803	10936	atac	Fibro-Prol	0.665487333749056
WD_12_12-6	WD	182317	19850	0.999999999999883	10631	atac	Fibro-ADAM28	0.774573348120844
WD_12_12-7	WD	162190	19913	1.00000000000013	10318	atac	Glial	0.961071958239814
WD_12_12-8	WD	193878	22195	0.999999999999917	11005	atac	Fibro-NRK	0.341993559990547
WD_13_1-1	WD	386819	34227	1.00000000000011	13284	atac	Epi	0.732221928450096
WD_13_1-2	WD	283209	26448	0.999999999999981	11998	atac	Endo	0.835938488330264
WD_13_1-3	WD	332548	30249	0.999999999999842	12461	atac	Fibro-NRK	0.541472727613996
WD_13_1-4	WD	319230	30679	1.00000000000005	12341	atac	Fibro-FBLN1	0.446084489385514
WD_13_1-5	WD	246194	24137	0.999999999999955	11803	atac	Fibro-ADAM28	0.435292140332811
WD_13_1-6	WD	336682	31958	1.00000000000002	13068	atac	Epi	0.638614686557673
WD_13_1-7	WD	210101	22388	1.00000000000028	11376	atac	Fibro-IRF1	0.317805755581016
WD_13_2-1	WD	317735	26979	0.999999999999902	12335	atac	Fibro-ADAM28	0.631129016917872
WD_13_2-2	WD	282871	28167	0.999999999999938	12160	atac	Fibro-FBLN1	0.59984837749035
WD_13_2-3	WD	457615	30542	1.00000000000007	12889	atac	Fibro-ADAM28	0.540435965059555
WD_13_2-4	WD	407104	28513	1.00000000000003	12451	atac	Fibro-ADAM28	0.479067186595111
WD_13_2-6	WD	307310	28530	1.00000000000025	12612	atac	T	0.926815133445585
WD_13_2-7	WD	238124	23746	0.99999999999998	11780	atac	Fibro-ADAM28	0.442388227389238
WD_13_2-8	WD	300918	26453	0.999999999999619	12497	atac	Fibro-VSTM2A	0.273259533153118
WD_13_3-1	WD	326437	26824	1.00000000000003	12300	atac	T	0.834287861492647
WD_13_3-2	WD	253791	25042	1.00000000000015	12155	atac	SM-Visceral	0.337029219826269
WD_13_3-3	WD	167557	20139	1.00000000000004	10721	atac	Erythrocyte	0.343623074981957
WD_13_3-4	WD	245082	24591	1.00000000000019	11850	atac	Fibro-IRF1	0.56190462016654
WD_13_3-5	WD	149405	19601	0.99999999999982	10240	atac	Fibro-ADAM28	0.295180227801717
WD_13_3-6	WD	294676	26668	0.999999999999855	12250	atac	Fibro-ADAM28	0.350919190147684
WD_13_3-7	WD	248072	26258	1.0000000000002	11631	atac	Fibro-FBLN1	0.508718939632835
WD_13_3-8	WD	248823	23982	1.00000000000028	11694	atac	Fibro-ADAM28	0.418701722315804
WD_13_4-1	WD	302354	29055	1.00000000000026	12578	atac	CACNA1A-ELF3+	0.523673690680365
WD_13_4-2	WD	250028	26638	1.00000000000012	11561	atac	Fibro-FBLN1	0.627342115727957
WD_13_4-3	WD	287511	26910	0.99999999999982	12425	atac	Fibro-KCNJ8	0.940772762222531
WD_13_4-4	WD	276647	26565	0.999999999999836	12214	atac	Endo	0.868431240312981
WD_13_4-5	WD	239692	26823	0.999999999999903	11622	atac	Fibro-FBLN1	0.731777622968456
WD_13_4-6	WD	260363	25915	1.00000000000011	12006	atac	Fibro-ADAM28	0.479871094303141
WD_13_4-7	WD	208069	21723	1.00000000000006	11082	atac	Fibro-ADAM28	0.574403651798551
WD_13_4-8	WD	232233	23772	1.00000000000024	11445	atac	Fibro-ADAM28	0.502559234943802
WD_13_5-1	WD	304581	31261	1.00000000000026	12769	atac	Epi	0.772443157301235
WD_13_5-2	WD	208759	22550	1.00000000000011	11435	atac	Endo	0.956613006008606
WD_13_5-3	WD	229673	24133	1.00000000000021	11594	atac	Fibro-ADAM28	0.384319593594606
WD_13_5-4	WD	213673	22766	0.999999999999942	11095	atac	Fibro-KCNJ8	0.342880914697491
WD_13_5-5	WD	222476	22997	0.99999999999976	11250	atac	Fibro-ADAM28	0.559243478446056
WD_13_5-6	WD	218723	23680	0.99999999999983	11528	atac	Fibro-IRF1	0.423649892357799
WD_13_5-7	WD	244000	25081	1.0000000000001	11959	atac	Epi	0.812259621604464
WD_13_5-8	WD	183163	20915	1.00000000000003	11002	atac	Fibro-PRSS35	0.401477823944254
WD_13_6-1	WD	229207	25532	0.999999999999967	11728	atac	Endo	0.801168980389978
WD_13_6-2	WD	222766	24769	1	11570	atac	Endo	0.587441221350171
WD_13_6-3	WD	309267	27982	0.999999999999815	12404	atac	Fibro-NRK	0.578370981740778
WD_13_6-4	WD	225516	23076	0.999999999999952	11460	atac	Fibro-ADAM28	0.511806588540622
WD_13_6-5	WD	209216	22760	1.0000000000001	11307	atac	SM-Visceral	0.29417386553498
WD_13_6-6	WD	238637	23881	1.0000000000002	11588	atac	Fibro-IRF1	0.466988859383866
WD_13_6-7	WD	238229	24940	1.00000000000018	11613	atac	Fibro-FBLN1	0.76003162020259
WD_13_6-8	WD	219671	23553	0.999999999999982	11413	atac	Fibro-ADAM28	0.458097935286737
WD_13_7-1	WD	294885	28943	0.999999999999868	12272	atac	Fibro-FBLN1	0.598139797651519
WD_13_7-2	WD	251133	26224	0.999999999999938	11803	atac	Fibro-FBLN1	0.495043483414602
WD_13_7-3	WD	257589	25612	0.999999999999999	11889	atac	Fibro-ADAM28	0.305555105417304
WD_13_7-4	WD	286340	28073	1.00000000000013	11949	atac	Fibro-FBLN1	0.689855403232797
WD_13_7-5	WD	219097	23210	0.999999999999918	11478	atac	T	0.74910405840393
WD_13_7-6	WD	259345	25627	1.00000000000021	12413	atac	Epi	0.955567151513491
WD_13_7-7	WD	227216	23336	1.00000000000004	11733	atac	Fibro-ADAM28	0.376153285001714
WD_13_7-8	WD	225007	23211	1.00000000000006	11424	atac	Fibro-ADAM28	0.601008303748589
WD_13_8-1	WD	317046	30298	0.999999999999827	12423	atac	Fibro-KCNJ8	0.821917095540758
WD_13_8-2	WD	229997	24316	0.999999999999917	11453	atac	Fibro-ADAM28	0.434724627606861
WD_13_8-3	WD	274900	27688	0.999999999999818	12078	atac	Fibro-KCNJ8	0.82139237818445
WD_13_8-4	WD	235333	24356	0.999999999999753	11695	atac	Fibro-KCNJ8	0.776673863500873
WD_13_8-5	WD	224594	24851	0.999999999999778	11214	atac	Fibro-FBLN1	0.64993964128304
WD_13_8-6	WD	263140	26136	1.0000000000001	12205	atac	Fibro-ADAM28	0.508850587571447
WD_13_8-7	WD	150425	17819	1.00000000000011	9995	atac	Fibro-IRF1	0.485554243589419
WD_13_8-8	WD	112882	15846	1.00000000000003	9328	atac	Fibro-ADAM28	0.439465866009241
WD_13_9-1	WD	292250	27280	0.999999999999926	12271	atac	Endo	0.891772658290046
WD_13_9-2	WD	220000	23648	0.999999999999941	11436	atac	Fibro-KCNJ8	0.381381756242535
WD_13_9-3	WD	466377	32833	0.999999999999881	12894	atac	Endo	0.962003444556158
WD_13_9-4	WD	203659	21135	0.999999999999993	11229	atac	T	0.99362588029416
WD_13_9-5	WD	152770	19642	1.00000000000002	10325	atac	Fibro-IRF1	0.286570343841158
WD_13_9-6	WD	333601	29905	0.999999999999886	12629	atac	Endo	0.921356957239842
WD_13_9-7	WD	214262	22531	0.999999999999954	11266	atac	Fibro-KCNJ8	0.328608249849214
WD_13_9-8	WD	242363	26483	0.999999999999806	12083	atac	CACNA1A-ELF3+	0.507842955119212
