	ABratio	cleanReads	mpRatio	nGene	nUMI	mitoRatio	ERCCratio	avgCor	doublet	filter
XCS-11_05	0.93870097530608	132318	0.676	128	151	0.0794701986754967	0.981397620902262	0.110734671640728	FALSE	FALSE
XCS-11_06	0.974548375634628	1028374	0.8316	447	5938	0.0107780397440216	0.13982020556239	0.181838551193902	FALSE	FALSE
XCS-11_07	0.987441381228207	1851118	0.8643	4913	20753	0.250373439984581	0.0254028547508839	0.316506655264556	FALSE	FALSE
XCS-11_08	0.873267937742632	143408	0.5298	280	367	0.0463215258855586	0.847781625255655	0.150984842544869	FALSE	FALSE
XCS-11_09	0.724770067292675	177090	0.6883	212	241	0.0539419087136929	0.99309282846894	0.144473696424013	FALSE	FALSE
XCS-11_10	0.830986418870622	163266	0.5606	139	148	0.0472972972972973	0.996881930854534	0.0902861155278174	FALSE	FALSE
XCS-11_11	0.962786811251991	303044	0.8056	161	1623	0.0308071472581639	0.57567128548787	0.116956523382107	FALSE	FALSE
XCS-11_13	0.86986871169164	111562	0.688	84	88	0.0227272727272727	0.997413937356435	0.0777224175346815	FALSE	FALSE
XCS-11_14	0.934312109646079	308076	0.7366	231	422	0.0165876777251185	0.938830954068374	0.137045158419071	FALSE	FALSE
XCS-11_15	0.866573486721858	164698	0.6601	192	284	0.169014084507042	0.975869267198405	0.138624046045437	FALSE	FALSE
XCS-11_16	0.963760828783629	1516410	0.8526	3264	8582	0.0767886273595898	0.0360871395761009	0.262805010126195	FALSE	TRUE
XCS-11_17	0.981820067465061	1668128	0.8799	3577	15598	0.0375689190921913	0.0602190453947611	0.340247642344495	FALSE	TRUE
XCS-11_18	0.987566898235132	6359461	0.869	3614	6586	0.0592165198906772	0.0586264854603952	0.191202680964531	FALSE	FALSE
XCS-11_19	0.976228778308254	2126661	0.8752	2191	5056	0.140229430379747	0.13192303736235	0.234531642059004	FALSE	TRUE
XCS-11_21	0.955160923557004	234911	0.751	202	248	0.137096774193548	0.976487331379013	0.127160384169692	FALSE	FALSE
XCS-11_22	0.978346710778836	2615482	0.8979	4312	17697	0.0327174097304628	0.0416098922341673	0.356271945730605	FALSE	TRUE
XCS-11_23	0.835428953487212	199641	0.7235	460	660	0.0424242424242424	0.988724832214765	0.195811981010937	FALSE	FALSE
XCS-11_24	0.986732573581715	1906523	0.8872	3930	15667	0.057445586264122	0.0415053032433222	0.358219366325357	FALSE	TRUE
XCS-11_25	0.707480302827969	158874	0.6734	225	259	0.0617760617760618	0.979372491962547	0.147610248120136	FALSE	FALSE
XCS-11_26	0.974848655773703	1810823	0.8807	2343	8907	0.0566969799034467	0.177431736822116	0.273628138825015	FALSE	TRUE
XCS-11_27	0.983472033727721	913079	0.8601	2551	10108	0.0621290067273447	0.0845866779567268	0.314044165169401	FALSE	TRUE
XCS-11_29	0.957850281982041	1027169	0.8946	2136	4990	0.0591182364729459	0.160409602420869	0.284480422449163	FALSE	TRUE
XCS-11_30	0.96204762814738	1294153	0.8399	1878	4569	0.0663164806303349	0.324168360703345	0.262411361261035	FALSE	TRUE
XCS-11_31	0.988194945316985	3864308	0.8593	4737	16812	0.0391981917677849	0.0281734455270596	0.27154666225444	FALSE	TRUE
XCS-11_32	0.930897144565461	666400	0.842	2415	5084	0.0485837922895358	0.0345047769357734	0.262602106470538	FALSE	TRUE
XCS-11_33	0.696902356469855	130385	0.6567	294	380	0.0263157894736842	0.945541919981939	0.16637419080196	FALSE	FALSE
XCS-11_34	0.94167389087023	812312	0.864	1816	3768	0.0193736730360934	0.133174039007198	0.205588647199002	FALSE	TRUE
XCS-11_35	0.98063840676703	2840477	0.869	4043	8148	0.0267550319096711	0.0333232549033214	0.220823503580623	FALSE	TRUE
XCS-11_37	0.926928266246908	97328	0.6002	148	177	0.112994350282486	0.979425567046146	0.117914588309682	FALSE	FALSE
XCS-11_38	0.920467171256136	219421	0.7374	480	743	0.0740242261103634	0.972367177548589	0.207734519337866	FALSE	FALSE
XCS-11_39	0.91169545604577	150412	0.7148	377	616	0.185064935064935	0.907379059225682	0.176506912507122	FALSE	FALSE
XCS-11_40	0.989192056910728	1619852	0.8869	3916	19554	0.030735399406771	0.0382028533348476	0.361820065588429	FALSE	TRUE
XCS-11_41	0.651069510011395	124720	0.5165	603	853	0.0480656506447831	0.964848516316623	0.202655197385074	FALSE	FALSE
XCS-11_42	0.96727198327532	937209	0.8481	3119	14337	0.241752109925368	0.0754372706129931	0.259144392218602	FALSE	FALSE
XCS-11_43	0.935242688131007	134290	0.7576	546	828	0.102657004830918	0.964587898466115	0.192323039512384	FALSE	FALSE
XCS-11_45	0.972935086906608	317005	0.7896	671	2457	0.107041107041107	0.663095273923817	0.201348823491449	FALSE	FALSE
XCS-11_46	0.979115434601297	4053906	0.8718	2781	10135	0.10833744449926	0.156824486224759	0.239709457346341	FALSE	TRUE
XCS-11_47	0.946228433906313	582107	0.8186	1138	3334	0.194061187762448	0.384822702233349	0.23906084571167	FALSE	FALSE
XCS-11_48	0.967602867756667	257794	0.639	973	2516	0.165739268680445	0.53114552266528	0.240737250296389	FALSE	FALSE
XCS-11_49	0.916101054880316	637674	0.8576	1683	5122	0.0751659508004686	0.177428998932874	0.295798404981765	FALSE	TRUE
XCS-11_50	0.976933124185926	3726072	0.8765	2092	3912	0.0841002044989775	0.182688266935619	0.163147045545529	FALSE	FALSE
XCS-11_51	0.987967141731977	1919670	0.889	3901	16764	0.0570269625387736	0.0456619046725783	0.349238705561042	FALSE	TRUE
XCS-11_53	0.864794076423202	422016	0.8612	1135	3395	0.0150220913107511	0.268990276615652	0.23720475303166	FALSE	FALSE
XCS-11_54	0.982699367814381	3207878	0.9071	4233	21012	0.0359318484675424	0.0428271606214655	0.349272782970209	FALSE	TRUE
XCS-11_55	0.952738420747369	274938	0.7474	325	481	0.0207900207900208	0.869662883250968	0.161361200552633	FALSE	FALSE
XCS-11_56	0.956717615836619	193236	0.5358	321	377	0.0238726790450928	0.984496635440032	0.162840232997769	FALSE	FALSE
XCS-11_57	0.725948928216105	156244	0.6583	598	818	0.0183374083129584	0.984850985570122	0.224498757258983	FALSE	FALSE
XCS-11_58	0.881877955718977	672854	0.8039	942	3976	0.16851106639839	0.416244282358759	0.18397820071266	FALSE	FALSE
XCS-11_59	0.94600991351037	180774	0.7896	754	1908	0.312368972746331	0.832965862491346	0.234257496781813	FALSE	FALSE
XCS-11_61	0.808203013053569	180602	0.8022	726	1817	0.062190423775454	0.607847507331378	0.218036562221346	FALSE	FALSE
XCS-11_62	0.939823040591521	986245	0.852	2308	5936	0.0384097035040431	0.135120342124852	0.249526536529911	FALSE	TRUE
XCS-11_63	0.989057910633848	2744390	0.9071	4274	45031	0.0304678998911861	0.0414551818977372	0.365697201003183	FALSE	TRUE
XCS-11_64	0.910009380940917	139590	0.6284	702	1083	0.0904893813481071	0.932613223198842	0.226042172652333	FALSE	FALSE
XCS-11_65	0.767150418158069	211470	0.6381	591	986	0.18762677484787	0.785923127616325	0.212734265281673	FALSE	FALSE
XCS-11_66	0.699029372351599	230738	0.6841	374	455	0.105494505494505	0.978102189781022	0.126883342427112	FALSE	FALSE
XCS-11_67	0.902099560293413	204300	0.8398	572	892	0.0145739910313901	0.686175988809747	0.193325241872819	FALSE	FALSE
XCS-11_69	0.942400803376092	462196	0.7404	944	2769	0.120260021668472	0.227891372583904	0.206060057401224	FALSE	FALSE
XCS-11_70	0.904270063208023	249807	0.7051	669	1035	0.0347826086956522	0.977514546510481	0.226082739072518	FALSE	FALSE
XCS-11_71	0.927756672849364	488854	0.8371	744	1305	0.122605363984674	0.766768887155671	0.215622921962372	FALSE	FALSE
XCS-11_72	0.960835251312201	303707	0.6825	684	2092	0.556883365200765	0.545868534279702	0.210083181920602	FALSE	FALSE
XCS-11_73	0.981657503893845	2126333	0.851	3001	4637	0.0267414276471857	0.0749005618681832	0.185547360519601	FALSE	FALSE
XCS-11_74	0.955529189462351	992849	0.8364	1523	2791	0.0727337871730563	0.131959153450087	0.188578450105468	FALSE	FALSE
XCS-11_75	0.91243972390359	929185	0.8633	1134	1881	0.025518341307815	0.366086139104242	0.167744626461526	FALSE	FALSE
XCS-11_77	0.898114943391975	110338	0.5756	115	128	0.0234375	0.971576377586608	0.111872982788408	FALSE	FALSE
XCS-11_78	0.92611830601794	296298	0.7938	353	860	0.063953488372093	0.767698548376529	0.170947132823999	FALSE	FALSE
XCS-11_79	0.959364277601263	667746	0.8255	351	3717	0.0102232983588916	0.181005857993189	0.176304777420977	FALSE	FALSE
XCS-11_80	0.88399237642707	275566	0.7376	434	613	0.141924959216966	0.885638652104422	0.145086362943359	FALSE	FALSE
XCS-11_81	0.831949006014378	251156	0.7325	781	1852	0.00269978401727862	0.671912883538166	0.214075376944075	FALSE	FALSE
XCS-11_82	0.834956862685269	147811	0.5369	269	333	0.0690690690690691	0.992026774288808	0.109408818667475	FALSE	FALSE
XCS-11_83	0.950069269587754	930015	0.8561	2657	7216	0.043930155210643	0.0493322759714512	0.241254695184254	FALSE	TRUE
XCS-11_85	0.945630769737095	638887	0.8776	1899	11960	0.0576923076923077	0.114165857544751	0.276985120473572	FALSE	TRUE
XCS-11_86	0.983461961871249	4763433	0.8686	2919	7360	0.0411684782608696	0.171578809992496	0.224620584185536	FALSE	TRUE
XCS-11_87	0.907620899076209	250279	0.752	382	652	0.053680981595092	0.971660334736626	0.176019405676899	FALSE	FALSE
XCS-11_88	0.903905596679778	183286	0.6896	531	768	0.0286458333333333	0.987086973034561	0.210046904956634	FALSE	FALSE
XCS-11_89	0.672477651302139	85225	0.5923	123	139	0.0215827338129496	0.995608214087498	0.105552076179719	FALSE	FALSE
XCS-11_90	0.799220796668234	102428	0.7565	451	662	0.138972809667674	0.471939829737995	0.130065809036582	FALSE	FALSE
XCS-11_91	0.95465481911771	1020586	0.8635	896	1422	0.0808720112517581	0.3212814584496	0.139556050723699	FALSE	FALSE
XCS-11_93	0.906251487127425	66156	0.7061	89	96	0	0.991650401214487	0.0994579934657287	FALSE	FALSE
XCS-11_94	0.979410345858666	1421044	0.8921	4115	20876	0.0374592833876222	0.0447450858262956	0.365356940314261	FALSE	TRUE
XCS-11_95	0.979270459429285	379014	0.8343	319	2032	0.00492125984251968	0.313680369276018	0.153151165909446	FALSE	FALSE
XCS-11_96	0.97396276327141	1004754	0.8639	2496	7715	0.0456254050550875	0.0803652505896807	0.313323806839799	FALSE	TRUE
XCS-12_01	0.743712669931966	141781	0.6666	274	362	0.121546961325967	0.975854347191121	0.155219197298429	FALSE	FALSE
XCS-12_02	0.970872090580856	1520228	0.8567	3007	11084	0.0669433417538795	0.0783751830780389	0.335792731201325	FALSE	TRUE
XCS-12_03	0.95620707894784	489615	0.874	1155	3848	0.0831600831600832	0.172774923060013	0.229462510364155	FALSE	TRUE
XCS-12_05	0.958708440166765	369665	0.8656	567	808	0.0346534653465347	0.994108125821304	0.216561920778659	FALSE	FALSE
XCS-12_06	0.97575511389415	2587757	0.8742	3336	11360	0.0566901408450704	0.0837097883839096	0.33415681457133	FALSE	TRUE
XCS-12_07	0.972797100716606	1459668	0.8754	2701	8350	0.0797604790419162	0.121495513226026	0.325169735272891	FALSE	TRUE
XCS-12_08	0.930185370933286	140116	0.5136	431	523	0.0286806883365201	0.933777193880959	0.179645750060974	FALSE	FALSE
XCS-12_09	0.675748050616518	122212	0.6152	176	246	0.207317073170732	0.974721325455321	0.128963181303644	FALSE	FALSE
XCS-12_10	0.960957479169119	1452006	0.8759	3372	13108	0.0373054623130912	0.0570434782608696	0.352906848913572	FALSE	TRUE
XCS-12_11	0.980864254483759	879257	0.8887	3057	9999	0.0819081908190819	0.104975176648539	0.326860012709198	FALSE	TRUE
XCS-12_13	0.993000329531811	5876238	0.8901	6514	55231	0.148431134688852	0.0242072372685093	0.352332917387564	FALSE	TRUE
XCS-12_14	0.952541661628627	307584	0.8273	443	568	0.0140845070422535	0.995338428111938	0.192247707936217	FALSE	FALSE
XCS-12_15	0.989849793635756	3597175	0.8863	4843	34822	0.0257882947561886	0.0474824045319059	0.352979243475695	FALSE	TRUE
XCS-12_16	0.973596859867312	530807	0.7935	1463	5098	0.318556296586897	0.194643350031885	0.242868574122499	FALSE	FALSE
XCS-12_17	0.943749590560386	1256680	0.8735	2393	7932	0.0587493696419566	0.0930772518415655	0.30267025705752	FALSE	TRUE
XCS-12_18	0.779373993585563	134558	0.7155	843	1243	0.115044247787611	0.51640736151269	0.223691425977881	FALSE	FALSE
XCS-12_19	0.943892055745696	1214376	0.8601	4351	14598	0.0410330182216742	0.0708136982054823	0.349719744712358	FALSE	TRUE
XCS-12_21	0.986522853337	1015620	0.8454	1215	9771	0.0143281138061611	0.290737974176716	0.275236244256906	FALSE	TRUE
XCS-12_22	0.983341466652015	2849050	0.8887	3517	16674	0.0699292311382991	0.0542589612220021	0.329109356192151	FALSE	TRUE
XCS-12_23	0.953508200490497	683011	0.8271	1825	4915	0.124516785350966	0.243879732933801	0.287540732416576	FALSE	TRUE
XCS-12_24	0.980763527288142	5979680	0.8605	4746	9014	0.0810960727756823	0.0452930154422692	0.231382828802866	FALSE	TRUE
XCS-12_25	0.918744943335833	747409	0.8558	1910	4162	0.0254685247477174	0.117282523792065	0.241712679886917	FALSE	TRUE
XCS-12_26	0.69012722305963	158638	0.5501	514	652	0.0352760736196319	0.987036453984203	0.20030016656207	FALSE	FALSE
XCS-12_27	0.934396741273032	966206	0.8459	3278	7968	0.0953815261044177	0.0364323500482929	0.271243111179506	FALSE	TRUE
XCS-12_29	0.887799920463082	121576	0.6384	712	1059	0.0519357884796978	0.972461368653422	0.242654946073514	FALSE	FALSE
XCS-12_30	0.992019215176955	3044636	0.8746	4446	27396	0.0386187764637173	0.0455503831426697	0.357558306866388	FALSE	TRUE
XCS-12_31	0.978595321020922	675370	0.8255	2981	5689	0.00562489013886448	0.0760032165183783	0.243897422550127	FALSE	TRUE
XCS-12_32	0.969695023252229	174335	0.6599	531	631	0.0332805071315372	0.981158961367954	0.181228866991172	FALSE	FALSE
XCS-12_33	0.670036847308349	119134	0.5217	353	441	0.0204081632653061	0.985534473041518	0.180880351808744	FALSE	FALSE
XCS-12_34	0.956201051562793	1028233	0.8511	2675	10675	0.0803747072599532	0.106423006916636	0.321187060172707	FALSE	TRUE
XCS-12_35	0.983063244324243	483731	0.8012	641	5659	0.00812864463686164	0.13182844740354	0.216799612497358	FALSE	FALSE
XCS-12_37	0.905384187280198	512237	0.8497	6054	13190	0.0350265352539803	0.00922907387850682	0.292393406202715	FALSE	TRUE
XCS-12_38	0.938146893136983	173197	0.698	693	1006	0.0328031809145129	0.962610750147667	0.225250196293715	FALSE	FALSE
XCS-12_39	0.982292880908767	1043243	0.8639	2735	9877	0.0869697276500962	0.214763144826814	0.313063413432146	FALSE	TRUE
XCS-12_40	0.928622863348758	194928	0.589	735	1348	0.206231454005935	0.740563445463223	0.230530455029522	FALSE	FALSE
XCS-12_41	0.96858201188657	1664201	0.8882	3043	25671	0.0315531144092556	0.0633177036774103	0.315442847534646	FALSE	TRUE
XCS-12_42	0.958803633327657	1600545	0.8759	2921	25636	0.0379934467155562	0.0893135395006215	0.323195994354682	FALSE	TRUE
XCS-12_43	0.979539095657398	1096376	0.8901	3534	21100	0.0305687203791469	0.0583155242257025	0.350398751317238	FALSE	TRUE
XCS-12_45	0.939310693936008	187858	0.6429	1707	3857	0.0508166969147005	0.768852660467784	0.296593830953955	FALSE	FALSE
XCS-12_46	0.962565969292003	296095	0.707	1329	2523	0.0630202140309156	0.926093667492587	0.277214940996941	FALSE	FALSE
XCS-12_47	0.989444600632086	2410820	0.889	2981	32338	0.0491063145525388	0.137130433890866	0.316860130949956	FALSE	TRUE
XCS-12_48	0.990506574456588	2076667	0.8833	4439	36228	0.0400242906039527	0.0297664456175922	0.353728734097304	FALSE	TRUE
XCS-12_49	0.766455243081191	161455	0.6581	323	439	0.0865603644646925	0.967382478632479	0.162623162240047	FALSE	FALSE
XCS-12_50	0.727184856675501	198071	0.5786	507	664	0.0496987951807229	0.976873063249748	0.202290597812369	FALSE	FALSE
XCS-12_51	0.961273096719908	1922837	0.858	3724	10024	0.0421987230646449	0.0462095135703778	0.262203549928721	FALSE	TRUE
XCS-12_53	0.984987335942897	1917540	0.8922	3257	14833	0.0469224027506236	0.0670082265536991	0.328586233277656	FALSE	TRUE
XCS-12_54	0.947984061858924	1359871	0.8779	2610	9940	0.0593561368209256	0.103045360415624	0.301181732094386	FALSE	TRUE
XCS-12_55	0.992462953439708	2440029	0.8963	3792	20231	0.0389501260441896	0.111766481640528	0.353829641463402	FALSE	TRUE
XCS-12_56	0.984883658235026	3109820	0.8736	4958	21870	0.052583447645176	0.0715111206018857	0.328936962920054	FALSE	TRUE
XCS-12_57	0.964843910564443	1279468	0.8503	3316	11578	0.0331663499740888	0.0426734486860446	0.270685361934667	FALSE	TRUE
XCS-12_58	0.976663249080746	2662980	0.8611	4403	27952	0.0764167143674871	0.0277141851551678	0.304371283896953	FALSE	TRUE
XCS-12_59	0.927505492008181	178468	0.7614	1238	2129	0.0347581023954908	0.964330761451314	0.275380199865302	FALSE	FALSE
XCS-12_61	0.953813565876911	1100993	0.8594	3341	14991	0.0756453872323394	0.098075974648569	0.329438803779376	FALSE	TRUE
XCS-12_62	0.964312871375815	1277159	0.873	3419	20888	0.0436135580237457	0.104174416170573	0.351072138395293	FALSE	TRUE
XCS-12_63	0.972133009433069	784569	0.8425	3924	15083	0.143340184313465	0.0377093285546609	0.312550856848943	FALSE	TRUE
XCS-12_64	0.931157148285339	504650	0.8275	2523	10422	0.101707925542122	0.117862265633004	0.319064188899343	FALSE	TRUE
XCS-12_65	0.77201596891612	172386	0.6647	580	818	0.078239608801956	0.97909439062852	0.202777422433571	FALSE	FALSE
XCS-12_66	0.974567270454719	1382756	0.8448	3534	9765	0.081515616999488	0.0389692038506829	0.290681624996774	FALSE	TRUE
XCS-12_67	0.973884758598292	891981	0.8039	1506	4169	0.323818661549532	0.296540610005078	0.24753113263125	FALSE	FALSE
XCS-12_69	0.938998619517893	207217	0.7582	1300	2317	0.0612861458782909	0.970378496982995	0.275431587831282	FALSE	FALSE
XCS-12_70	0.986442804629686	1106229	0.8271	1365	9769	0.0292762821169004	0.109525849337587	0.272649509583404	FALSE	TRUE
XCS-12_71	0.911419189232939	272156	0.7821	1303	2331	0.0403260403260403	0.974682903913562	0.277175096817436	FALSE	FALSE
XCS-12_72	0.976593929434293	3775735	0.8577	3620	6072	0.0589591567852437	0.071123115012379	0.216864038840723	FALSE	TRUE
XCS-12_73	0.948728546135931	1370664	0.8763	3385	13770	0.0373275236020334	0.0896386596099743	0.348597109164897	FALSE	TRUE
XCS-12_74	0.762310532229586	240713	0.6776	512	663	0.057315233785822	0.899358000186087	0.186982826965193	FALSE	FALSE
XCS-12_75	0.986065319973001	1894065	0.9003	4004	16895	0.0376442734536845	0.0472303353450689	0.356689774956936	FALSE	TRUE
XCS-12_77	0.987353077136095	2092769	0.8919	3901	20651	0.0437751198489177	0.040118603770647	0.352999051757249	FALSE	TRUE
XCS-12_78	0.98588872038266	3234229	0.8894	4121	23895	0.0662900188323917	0.046791055737978	0.327423369290443	FALSE	TRUE
XCS-12_79	0.994974088397801	5892531	0.8963	5312	32151	0.0546172747348449	0.122863171643224	0.357755214721102	FALSE	TRUE
XCS-12_80	0.988276006880289	1842641	0.8806	4333	22472	0.0323513705945176	0.0422748505720554	0.364124961824367	FALSE	TRUE
XCS-12_81	0.878601185237341	263268	0.7714	474	4415	0.0029445073612684	0.358315333535771	0.186880943297491	FALSE	FALSE
XCS-12_82	0.975054545454546	1253182	0.8704	3334	23982	0.0442415144691852	0.119896670384245	0.339242979408165	FALSE	TRUE
XCS-12_83	0.968521916661438	796358	0.8891	3308	18001	0.0645519693350369	0.0808366049542637	0.332163813611454	FALSE	TRUE
XCS-12_85	0.986665205296159	1967952	0.8981	4185	49539	0.0238196168675185	0.0388824745737929	0.36334717723952	FALSE	TRUE
XCS-12_86	0.906636935179163	189280	0.7419	695	1049	0.0343183984747378	0.969150847321868	0.230194048004275	FALSE	FALSE
XCS-12_87	0.984626381094906	1122667	0.8681	1458	21973	0.024757657124653	0.0837592800094143	0.274328225051467	FALSE	TRUE
XCS-12_88	0.987511861251321	1373409	0.8827	3800	31793	0.0381845060233385	0.053121734197247	0.343482719761945	FALSE	TRUE
XCS-12_89	0.670742032374463	82941	0.5869	182	239	0.0292887029288703	0.976084433287446	0.130886744903319	FALSE	FALSE
XCS-12_90	0.932730660691959	581430	0.8282	2040	7038	0.0855356635407786	0.19988677963543	0.304694286137675	FALSE	TRUE
XCS-12_91	0.907011924881519	93108	0.7889	268	355	0.0507042253521127	0.982846079380445	0.154152933234572	FALSE	FALSE
XCS-12_93	0.974482645249962	666562	0.8835	2774	9550	0.045130890052356	0.0690088948763014	0.335885644471168	FALSE	TRUE
XCS-12_94	0.821640770565609	120636	0.8314	1402	2494	0.115477145148356	0.108125667084319	0.229241868991593	FALSE	FALSE
XCS-12_95	0.98111972080259	1318722	0.8904	2774	12152	0.0512672811059908	0.0929612316771245	0.316441695993392	FALSE	TRUE
XCS-12_96	0.935297977588586	135124	0.6094	445	911	0.363336992316136	0.653026618175327	0.185798350194056	FALSE	FALSE
XCX-1_01	0.978317513586117	2218589	0.871	3831	15195	0.060348798947022	0.0791229311928678	0.356566504473372	FALSE	TRUE
XCX-1_02	0.970401969768628	2788172	0.8654	3796	17040	0.0947183098591549	0.0444924010815484	0.322628870684768	FALSE	TRUE
XCX-1_03	0.973962090376718	1148170	0.8713	3170	10674	0.0667041409031291	0.064806991213713	0.335423177516269	FALSE	TRUE
XCX-1_05	0.895396305380697	118787	0.6323	562	736	0.0190217391304348	0.956785365603001	0.213498210141949	FALSE	FALSE
XCX-1_06	0.988461954178694	4522948	0.866	4716	31117	0.122441109361442	0.0261249117145786	0.334900455759002	FALSE	TRUE
XCX-1_07	0.99329539159579	4618845	0.894	4280	25816	0.0642624728850325	0.027874244538212	0.329647427529173	FALSE	TRUE
XCX-1_08	0.987828440304108	2075237	0.8801	3912	15238	0.0347158419740123	0.0338233910935861	0.363470471636148	FALSE	TRUE
XCX-1_09	0.969784961216569	1938669	0.8802	3875	13888	0.0310339861751152	0.0477142527586605	0.353717220390085	FALSE	TRUE
XCX-1_10	0.729842487669489	187946	0.4486	345	411	0.0608272506082725	0.985830341961081	0.159852698580633	FALSE	FALSE
XCX-1_11	0.982036060311232	1268708	0.8817	2944	12577	0.0671066232010813	0.0660842104972078	0.317684057561757	FALSE	TRUE
XCX-1_13	0.982616653250191	1701268	0.8754	3621	12114	0.0618292884266138	0.0918149842009751	0.344778341058284	FALSE	TRUE
XCX-1_14	0.964996786083334	291046	0.681	553	760	0.0460526315789474	0.957218522208821	0.203325206231167	FALSE	FALSE
XCX-1_15	0.902308427203448	332602	0.7935	479	1320	0.0287878787878788	0.553011880082921	0.200245978199735	FALSE	FALSE
XCX-1_16	0.941778875318236	226383	0.5828	317	402	0.0796019900497512	0.989628730082559	0.168510441183106	FALSE	FALSE
XCX-1_17	0.687722674592106	133430	0.5657	425	545	0.0275229357798165	0.988074679873579	0.217886550639891	FALSE	FALSE
XCX-1_18	0.66620939815243	147288	0.498	382	473	0.0591966173361522	0.989585637978444	0.182048628235853	FALSE	FALSE
XCX-1_19	0.937358200873243	161834	0.6666	416	524	0.0400763358778626	0.949644299173236	0.197554282436224	FALSE	FALSE
XCX-1_21	0.916786971898226	135804	0.6201	667	913	0.0295728368017525	0.949527856468366	0.231298902569099	FALSE	FALSE
XCX-1_22	0.99312237759335	3922618	0.8842	4972	32229	0.0388470011480344	0.0424226326777641	0.369334539985398	FALSE	TRUE
XCX-1_23	0.939025894543074	462059	0.3663	676	946	0.0708245243128964	0.979190579432895	0.218556699272095	FALSE	FALSE
XCX-1_24	0.985507591881567	2539261	0.8735	3706	15302	0.119461508299569	0.026694227164621	0.323692922861704	FALSE	TRUE
XCX-1_25	0.97089725475516	1446917	0.8561	3231	11466	0.0531135531135531	0.066545407474036	0.341161617240521	FALSE	TRUE
XCX-1_26	0.926650176299222	642424	0.8296	441	544	0.0808823529411765	0.996528714074706	0.187132498244141	FALSE	FALSE
XCX-1_27	0.978391958810348	1146576	0.8593	2992	9182	0.0674145066434328	0.108804466980602	0.325480153985402	FALSE	TRUE
XCX-1_29	0.984584897819462	2274098	0.8896	3347	14766	0.0490992821346336	0.0613041682830078	0.331058983445443	FALSE	TRUE
XCX-1_30	0.979681656295888	2441139	0.8647	3122	12035	0.180889073535521	0.0716742735214475	0.29617362509772	FALSE	FALSE
XCX-1_31	0.99055465815684	2616023	0.8787	4178	22854	0.0310230156646539	0.0542056293287594	0.360011895597379	FALSE	TRUE
XCX-1_32	0.9696322249881	695073	0.828	3504	8239	0.0824129141886151	0.0299846603571532	0.25131952087611	FALSE	TRUE
XCX-1_33	0.943521174586802	785253	0.8905	509	670	0.026865671641791	0.993969343065693	0.215058253009798	FALSE	FALSE
XCX-1_34	0.954262273700986	1826868	0.8711	3756	15345	0.0450309547083741	0.0524896913251037	0.354954150582302	FALSE	TRUE
XCX-1_35	0.832998820176363	618154	0.8277	1154	2582	0.324941905499613	0.219879685074296	0.203280760895331	FALSE	FALSE
XCX-1_37	0.933112656448563	634235	0.8488	1305	2934	0.16291751874574	0.381173000009455	0.267276032965304	FALSE	FALSE
XCX-1_38	0.992211656384235	3275850	0.8825	5091	41003	0.0397288003316831	0.0319845077305102	0.370117881397541	FALSE	TRUE
XCX-1_39	0.985093193593222	2069519	0.8814	3480	14993	0.0712332421796839	0.058087636548005	0.322894399442636	FALSE	TRUE
XCX-1_40	0.981388142060104	1282697	0.8522	3545	12888	0.0626163873370577	0.0536306242774012	0.344043611003329	FALSE	TRUE
XCX-1_41	0.769488829248351	216645	0.6389	1101	1975	0.0405063291139241	0.886926531420295	0.272183782049605	FALSE	FALSE
XCX-1_42	0.966856503057374	1377169	0.8411	2661	17375	0.116258992805755	0.0839413433933876	0.297778728862171	FALSE	TRUE
XCX-1_43	0.967634697766186	271546	0.7014	661	3305	0.738275340393343	0.537841597590278	0.216332238583276	FALSE	FALSE
XCX-1_45	0.983791105898355	1951518	0.8813	3651	30399	0.047764729102931	0.0393814966269574	0.348819827951292	FALSE	TRUE
XCX-1_46	0.982692657210944	2381775	0.8634	4322	33831	0.0574029736040909	0.0598048989303957	0.355890680252299	FALSE	TRUE
XCX-1_47	0.989715633880856	2352606	0.8724	3400	23020	0.0947871416159861	0.0603007147406061	0.329705439121336	FALSE	TRUE
XCX-1_48	0.988892500352629	2011312	0.8723	4327	35854	0.0217548948513416	0.0402378802921535	0.36423586612504	FALSE	TRUE
XCX-1_49	0.980019492602369	1903104	0.8794	3198	12935	0.0454580595284113	0.114915156369326	0.324126985602893	FALSE	TRUE
XCX-1_50	0.912055920743256	731605	0.797	1073	3539	0.389375529810681	0.269462061382926	0.23200487661342	FALSE	FALSE
XCX-1_51	0.887994846939314	228549	0.7444	318	406	0.0246305418719212	0.943311128766119	0.164763186791772	FALSE	FALSE
XCX-1_53	0.985728045677294	2571037	0.8873	3857	17949	0.0346537411554961	0.0406973246220963	0.350968960752817	FALSE	TRUE
XCX-1_54	0.982319411370564	2134563	0.8713	3643	26067	0.0399739133770668	0.0528398263927394	0.340483684677146	FALSE	TRUE
XCX-1_55	0.983787333428325	2046017	0.8782	3545	15557	0.0765571768335797	0.0779353313997207	0.348274794084152	FALSE	TRUE
XCX-1_56	0.910291400989214	790234	0.8385	3097	10441	0.0714490949142802	0.0589944208584321	0.330478308485344	FALSE	TRUE
XCX-1_57	0.710522756890998	152733	0.5742	637	951	0.0304942166140904	0.981549076022387	0.236436853743189	FALSE	FALSE
