	ABratio	cleanReads	mpRatio	nGene	nUMI	mitoRatio	ERCCratio	avgCor	doublet	filter
SD-3_51	0.980373994823713	629972	0.8396	3147	10327	0.0324392369516801	0.0635847820009258	0.412636213594941	FALSE	TRUE
SD-3_53	0.991341941667003	2480528	0.8627	5470	33066	0.0438214480130648	0.033399111700982	0.449132569329471	FALSE	TRUE
SD-3_54	0.991842651696007	3598965	0.8695	5927	47013	0.0832961095867101	0.0205957769073922	0.461067031796462	FALSE	TRUE
SD-3_55	0.993258779674318	3774290	0.884	5794	44940	0.0225634178905207	0.0305958683336083	0.463830512817155	FALSE	TRUE
SD-3_56	0.982910793847224	1090800	0.845	3851	17223	0.0355338791151367	0.0437018283545308	0.441045882450015	FALSE	TRUE
SD-3_57	0.950599860200861	644431	0.727	1923	16425	0.0345814307458143	0.162185227967656	0.36292094824636	FALSE	FALSE
SD-3_58	0.980449315301252	2582942	0.8599	5559	78353	0.0650645157173305	0.030660764328702	0.463828346217319	FALSE	TRUE
SD-3_59	0.939698611903404	102623	0.5687	1350	2505	0.0251497005988024	0.859771625729073	0.32979352534601	FALSE	FALSE
SD-3_61	0.990147478052745	1543807	0.856	4793	43763	0.0334300664945273	0.0482535025040527	0.455482091878043	FALSE	TRUE
SD-3_62	0.984948538679809	1838456	0.8463	5038	42099	0.0687189719470771	0.0295506645662599	0.457431186440058	FALSE	TRUE
SD-3_63	0.939608828376151	264414	0.4083	1816	3728	0.0367489270386266	0.907706529960501	0.350798844181618	FALSE	FALSE
SD-3_64	0.987734900082147	1015434	0.8412	4085	28352	0.0472629796839729	0.0438083243810288	0.438566574220891	FALSE	TRUE
SD-3_65	0.961079605005977	978474	0.815	3433	11825	0.0612262156448203	0.0933681621719151	0.422863601388622	FALSE	TRUE
SD-3_66	0.962272176102975	1171887	0.812	3494	14592	0.0666118421052632	0.0778340336996958	0.423997747002651	FALSE	TRUE
SD-3_67	0.983220235260582	1005797	0.8621	4061	15841	0.0389495612650717	0.052093724240775	0.446151325325128	FALSE	TRUE
SD-3_69	0.98928039294009	1845816	0.8467	4366	21314	0.0538613118138313	0.0468136838692746	0.445261559783195	FALSE	TRUE
SD-3_70	0.984901019732406	1495513	0.8191	4180	18382	0.0603307583505603	0.0849388124995925	0.440737773982412	FALSE	TRUE
SD-3_71	0.981815623400989	1316899	0.8236	3629	14214	0.06957928802589	0.0867929598280263	0.425286255218718	FALSE	TRUE
SD-3_72	0.937208053355981	174792	0.4177	1043	1630	0.0282208588957055	0.948437401748098	0.30840978171936	FALSE	FALSE
SD-3_73	0.970166166945906	1327233	0.8299	4192	17267	0.0422771761162912	0.0675028501323915	0.438778623621525	FALSE	TRUE
SD-3_74	0.970362684715744	1503725	0.8336	3753	18902	0.101153317109301	0.0806106145510119	0.427155341789529	FALSE	TRUE
SD-3_75	0.983390339610892	991626	0.8651	4029	16984	0.0346208195949129	0.0499553440206209	0.445307956496683	FALSE	TRUE
SD-3_77	0.98892144632375	1172684	0.8253	3311	13802	0.140849152296769	0.0975600699716153	0.399473857941412	FALSE	TRUE
SD-3_78	0.988295425382138	1900331	0.8553	4732	24877	0.065884150018089	0.0406126482967867	0.455418712863153	FALSE	TRUE
SD-3_79	0.992129623510762	2831912	0.8676	5237	35325	0.0854635527246992	0.0309539460007405	0.458877319637107	FALSE	TRUE
SD-3_80	0.985622309024731	938222	0.8359	3858	13787	0.050047145862044	0.0520060639962384	0.430703756618414	FALSE	TRUE
SD-3_81	0.981785145730951	2159136	0.8621	6033	63480	0.0571833648393195	0.0228308248190017	0.467619760243004	FALSE	TRUE
SD-3_82	0.963504301396452	1169746	0.821	4108	36009	0.095115110111361	0.0671700993009725	0.4384579459433	FALSE	TRUE
SD-3_83	0.979788321272951	609584	0.8242	3303	16950	0.0628908554572271	0.082668424875217	0.416398714078157	FALSE	TRUE
SD-3_85	0.954490607878946	148501	0.4109	1381	2590	0.0308880308880309	0.915863155942889	0.331393089936519	FALSE	FALSE
SD-3_86	0.989505054829255	1511339	0.844	4422	37514	0.0506477581702831	0.0456360873539395	0.453115271658646	FALSE	TRUE
SD-3_87	0.990516823348268	1818459	0.8539	4991	40125	0.0481495327102804	0.0395994530684469	0.453713817126253	FALSE	TRUE
SD-3_88	0.980331314447173	812154	0.8507	3981	25396	0.024177035753662	0.0508815363419564	0.436851905956596	FALSE	TRUE
SD-3_89	0.961406005714594	516002	0.8076	2768	9263	0.0948936629601641	0.130307622689185	0.394912477473285	FALSE	TRUE
SD-3_90	0.967747820093412	1189231	0.8376	4688	24521	0.122588801435504	0.0351227210325759	0.447480749721992	FALSE	TRUE
SD-3_91	0.95827242852564	314779	0.8936	7571	45943	0.0583113858476808	0.00330300780867874	0.491426446914892	FALSE	FALSE
SD-3_93	0.988372290495203	1279781	0.8606	4552	23357	0.0407158453568523	0.0368498592928082	0.44454956992118	FALSE	TRUE
SD-3_94	0.940043347881595	182762	0.8473	2740	6312	0.0318441064638783	0.0537613614387933	0.365482640601157	FALSE	FALSE
SD-3_95	0.940427627529035	138404	0.4699	745	1051	0.0199809705042816	0.964684641309581	0.258772518101574	FALSE	FALSE
SD-3_96	0.985132967686216	603719	0.8304	3608	16507	0.0318652692796995	0.0482123319983539	0.430259138578238	FALSE	TRUE
SD-4_01	0.964520273459602	1418190	0.8361	3607	14643	0.0525848528307041	0.0569495402988007	0.429237330763246	FALSE	TRUE
SD-4_02	0.954875130302007	1047160	0.7725	2714	9631	0.0896064790779774	0.0935511543338426	0.395716703154897	FALSE	TRUE
SD-4_03	0.983245032946847	908378	0.8393	3214	9741	0.0570783287136844	0.0862755257857189	0.393017430851328	FALSE	TRUE
SD-4_05	0.978845791818607	478406	0.7077	989	3008	0.201462765957447	0.278422002528186	0.28513062768762	FALSE	FALSE
SD-4_06	0.982021328522791	936363	0.7868	2451	7548	0.0597509273979862	0.137726837235776	0.377445294603334	FALSE	TRUE
SD-4_07	0.990753795951004	4046083	0.8689	5758	37149	0.0623166168672104	0.0316872840580474	0.460913088342999	FALSE	TRUE
SD-4_08	0.991274891022271	2108670	0.8545	4696	20847	0.0484002494363697	0.0423269323532314	0.453247124871009	FALSE	TRUE
SD-4_09	0.983028229323764	2823782	0.8642	5177	34533	0.0838038977210205	0.0365058403661502	0.464801090441832	FALSE	TRUE
SD-4_10	0.897363075218391	369604	0.7082	910	1680	0.0476190476190476	0.455853038029053	0.250701637118815	FALSE	FALSE
SD-4_11	0.936835171611565	161805	0.4915	641	944	0.0360169491525424	0.968918704350587	0.253129106328194	FALSE	FALSE
SD-4_13	0.984927195155753	1324018	0.8196	3019	11635	0.0569832402234637	0.095098264178719	0.397813584383421	FALSE	TRUE
SD-4_14	0.98264188395463	2396859	0.8537	4558	22918	0.0765337289466795	0.0519338783881681	0.441601485737944	FALSE	TRUE
SD-4_15	0.988407563573423	2032638	0.8502	4056	18999	0.0744249697352492	0.0542367072723069	0.438264126767414	FALSE	TRUE
SD-4_16	0.979421840737224	1295667	0.8397	3860	14953	0.0327024677322276	0.0451607409376449	0.432050300859567	FALSE	TRUE
SD-4_17	0.973447712861459	2060526	0.8423	4233	21444	0.064866629360194	0.0868158281445625	0.450254601822622	FALSE	TRUE
SD-4_18	0.801009327579006	265407	0.3217	702	1052	0.0399239543726236	0.974819379515512	0.257495768468619	FALSE	FALSE
SD-4_19	0.965177563056845	415780	0.6934	821	4210	0.0121140142517815	0.251026115509301	0.264591562476578	FALSE	FALSE
SD-4_21	0.972880764458117	1142193	0.8143	3003	10092	0.0760998810939358	0.120107136798627	0.406014156232203	FALSE	TRUE
SD-4_22	0.98631203199227	2766067	0.8522	4663	24262	0.0628554941884428	0.0545457851259705	0.441808361930519	FALSE	TRUE
SD-4_23	0.990978683280723	4257034	0.8753	5648	37699	0.0801347515849227	0.0278325442826052	0.463511955229249	FALSE	TRUE
SD-4_24	0.919453908420925	225019	0.4688	825	1666	0.024609843937575	0.498467809952207	0.281689328895423	FALSE	FALSE
SD-4_25	0.976307037921112	2090066	0.8607	4549	23162	0.0618254036784388	0.0500371608189286	0.455063673235599	FALSE	TRUE
SD-4_26	0.93829861163837	1206517	0.7913	2879	9468	0.0698141106886354	0.084308225359421	0.384897738444417	FALSE	TRUE
SD-4_27	0.985140352484209	1166949	0.8335	3600	12072	0.0368621603711067	0.0603590088317594	0.417835461582207	FALSE	TRUE
SD-4_29	0.989296945667579	3893955	0.8749	5534	39165	0.0727435210008937	0.0259670787106837	0.46115647739682	FALSE	TRUE
SD-4_30	0.947657605552342	330407	0.4261	837	1286	0.0279937791601866	0.919274260525139	0.274223303629973	FALSE	FALSE
SD-4_31	0.990887140657736	5140079	0.871	5086	22261	0.0500875971429855	0.0414420757474683	0.404198449962913	FALSE	TRUE
SD-4_32	0.980959072865812	1232597	0.827	3566	13425	0.0446182495344506	0.0657293925527835	0.421500154530523	FALSE	TRUE
SD-4_33	0.958598835963852	1245336	0.8197	3465	16697	0.0492304006707792	0.0675056349491154	0.434646587304529	FALSE	TRUE
SD-4_34	0.925089881431969	887114	0.7949	2742	10434	0.0363235576001533	0.111506710437385	0.396797569790697	FALSE	TRUE
SD-4_35	0.986033098334045	1173907	0.8409	3944	19561	0.079955012524922	0.0545941999735887	0.438557082260154	FALSE	TRUE
SD-4_37	0.947621756271698	293735	0.5378	739	1084	0.0424354243542435	0.954022861682408	0.252062442232073	FALSE	FALSE
SD-4_38	0.982573831635624	1999467	0.8373	4001	23269	0.0332201641669174	0.0577357669613245	0.430217627585985	FALSE	TRUE
SD-4_39	0.990014517742519	2838957	0.8568	4633	27394	0.0489523253267139	0.040122034982994	0.440367206639355	FALSE	TRUE
SD-4_40	0.984915863771772	1708442	0.8265	4317	24983	0.0395468918864828	0.0319541276173373	0.451107622049985	FALSE	TRUE
SD-4_41	0.9677203468843	1460549	0.8296	4361	37876	0.069331502798606	0.0537673074977538	0.446942006773903	FALSE	TRUE
SD-4_42	0.954941487406092	1784284	0.8317	4325	46862	0.063078827194742	0.0483234596144981	0.443090520466111	FALSE	TRUE
SD-4_43	0.978903837008688	770505	0.8317	3483	20052	0.0650309196090166	0.0773542843538298	0.415930932552536	FALSE	TRUE
SD-4_45	0.987496355633235	1691786	0.8322	4113	41050	0.0514981729598051	0.0543263572139942	0.438023817818081	FALSE	TRUE
SD-4_46	0.926338031936235	370944	0.4256	1431	2663	0.0270371761171611	0.951907500880385	0.337100955852656	FALSE	FALSE
SD-4_47	0.990521565303794	6026068	0.8797	6389	114100	0.0567484662576687	0.025384904606914	0.470211800507313	FALSE	FALSE
SD-4_48	0.985566233770011	2557983	0.8668	5453	53895	0.0312088319881251	0.023288556027044	0.459315714908995	FALSE	TRUE
SD-4_49	0.973495592712545	1962592	0.8576	4632	22913	0.0344346004451621	0.043905485048337	0.453143654304875	FALSE	TRUE
SD-4_50	0.965975070646459	1816406	0.8273	3616	22332	0.0992298047644636	0.0583893478525006	0.419983275532711	FALSE	TRUE
SD-4_51	0.973617662450785	656712	0.7924	2756	8961	0.0598147528177659	0.100984972850107	0.395650574306447	FALSE	TRUE
SD-4_53	0.986601029848959	1777920	0.8321	3513	19499	0.0977486024924355	0.0542578284981025	0.410143455914186	FALSE	TRUE
SD-4_54	0.9864154543386	2214292	0.8409	3888	22416	0.043228051391863	0.0611198855895394	0.421689600807495	FALSE	TRUE
SD-4_55	0.980888418365703	2013863	0.8322	3160	15937	0.0660099140365188	0.0771635898178831	0.387500514222088	FALSE	TRUE
SD-4_56	0.987227289507295	1898350	0.8482	4528	22280	0.0378366247755835	0.0331326749089236	0.407666268841104	FALSE	TRUE
SD-4_57	0.955416355030737	1102808	0.8144	4060	31571	0.0404801875138577	0.0983055577381065	0.443843630934469	FALSE	TRUE
SD-4_58	0.952174813803765	1444339	0.816	3812	38089	0.0468376696684082	0.0688147927019087	0.429966321429341	FALSE	TRUE
SD-4_59	0.988047477974191	1796312	0.8699	5225	54775	0.0690826106800548	0.0359861178443215	0.45727425024464	FALSE	TRUE
SD-4_61	0.981193867298651	1998569	0.8441	4415	53703	0.0279686423477273	0.0476600790791177	0.446028141429497	FALSE	TRUE
SD-4_62	0.989280414823778	2461467	0.7634	4850	50470	0.0254012284525461	0.0474849237089769	0.453792409405405	FALSE	TRUE
SD-4_63	0.938459947251383	312177	0.5177	2494	6208	0.0430090206185567	0.893445554971068	0.39712188248523	FALSE	FALSE
SD-4_64	0.985638656256026	1619600	0.8465	4686	45080	0.025	0.0404319382786051	0.454283948048544	FALSE	TRUE
SD-4_65	0.968772625851819	1846170	0.8402	4194	22109	0.0397575647926184	0.0679432698338068	0.440242178519816	FALSE	TRUE
SD-4_66	0.962372920468191	2077467	0.8374	4294	22832	0.0394621583742116	0.0504237887615593	0.448457057913059	FALSE	TRUE
SD-4_67	0.980591161863458	1050608	0.8364	3489	16076	0.0385046031351082	0.0654927366648592	0.428919175863271	FALSE	TRUE
SD-4_69	0.988687934756536	2501672	0.8373	4467	30977	0.020014849727217	0.0506228420054397	0.447829991772185	FALSE	TRUE
SD-4_70	0.987454583868744	3282523	0.8589	4912	32545	0.0273160239668152	0.0377478422433402	0.456900454179021	FALSE	TRUE
SD-4_71	0.99172450495489	4627838	0.8747	5873	45164	0.0613541758923036	0.0378217891538678	0.467166566893943	FALSE	TRUE
SD-4_72	0.985743292505658	1487956	0.8473	4105	18552	0.038755929279862	0.0442116227711277	0.43666105831998	FALSE	TRUE
SD-4_73	0.973083603254275	1796120	0.8499	4472	24513	0.059274670582956	0.0411058066835787	0.453094944607751	FALSE	TRUE
SD-4_74	0.93120365710016	844067	0.739	896	8450	0.0123076923076923	0.147695399088463	0.267267703997977	FALSE	FALSE
SD-4_75	0.988377618991312	2041290	0.8741	4985	31920	0.0723370927318296	0.0354244213803698	0.459833923246442	FALSE	TRUE
SD-4_77	0.985374534913036	1530867	0.8423	3769	18368	0.0588523519163763	0.0567695819542785	0.425027643676076	FALSE	TRUE
SD-4_78	0.978842039612473	916301	0.7939	2505	9307	0.179542280004298	0.123535335320327	0.371398802268843	FALSE	FALSE
SD-4_79	0.986784459599091	2921745	0.8526	4974	20518	0.0518081684374695	0.0521747060487417	0.426052015360067	FALSE	TRUE
SD-4_80	0.990528307126033	1865602	0.8639	4578	24815	0.0555309288736651	0.0301305966623197	0.448509420441794	FALSE	TRUE
SD-4_81	0.962744612137878	627203	0.8308	3927	20252	0.0900158009085522	0.053359258462155	0.437834246610484	FALSE	TRUE
SD-4_82	0.976844716275281	2764063	0.8582	5237	89783	0.088914382455476	0.0321545576167451	0.449284934557422	TRUE	FALSE
SD-4_83	0.986952808078739	1642023	0.8724	5414	53525	0.0629238673517048	0.0332564227909136	0.454544716895872	FALSE	TRUE
SD-4_85	0.989988405728722	1866181	0.8394	4434	56435	0.0559759014795783	0.0496381365181376	0.452727042249019	FALSE	TRUE
SD-4_86	0.987003034785659	1988512	0.8534	5203	53587	0.0337768488625973	0.0493218849930508	0.455546172675291	FALSE	TRUE
SD-4_87	0.993840657253962	3809910	0.8713	6100	100056	0.0746881746222116	0.0207059771425923	0.471274746377863	FALSE	FALSE
SD-4_88	0.984173217555968	1010922	0.8309	3746	30268	0.0511100832562442	0.0491145063053013	0.427964674444817	FALSE	TRUE
SD-4_89	0.977711981621218	1417543	0.8364	4311	24015	0.122631688528003	0.048035145128513	0.430745417910126	FALSE	TRUE
SD-4_90	0.965106951742919	1176007	0.822	3933	18637	0.0701293126576166	0.0532423527389599	0.433160868863842	FALSE	TRUE
SD-4_91	0.976683542989404	690392	0.8479	3788	16214	0.0734550388553102	0.0433366095154891	0.433161053395158	FALSE	TRUE
SD-4_93	0.986192325965871	1257743	0.8466	3936	21141	0.0621541081311196	0.0417120880462557	0.42673980112736	FALSE	TRUE
SD-4_94	0.985233211457207	993293	0.8312	3789	19715	0.0626426578747147	0.084178665977917	0.419974067718656	FALSE	TRUE
SD-4_95	0.994683047808005	3779353	0.8679	6812	70229	0.0843383787324325	0.0146704900595768	0.470823444016423	FALSE	TRUE
SD-4_96	0.961536885665704	442742	0.7321	928	8255	0.0298001211387038	0.118932866756825	0.266040859041733	FALSE	FALSE
SD-5_01	0.969480414932033	1447944	0.8288	4009	13977	0.07412177148172	0.0674402788026422	0.437048652987488	FALSE	TRUE
SD-5_02	0.96971041570751	1878823	0.829	3617	12271	0.06209762855513	0.0570109308630894	0.413709622496021	FALSE	TRUE
SD-5_03	0.99144289900196	1108827	0.8257	3035	9754	0.0585400861185155	0.105003002156903	0.402496870054589	FALSE	TRUE
SD-5_05	0.988353173881379	1573025	0.8413	3580	15456	0.0675465838509317	0.0547898461088882	0.420799014842545	FALSE	TRUE
SD-5_06	0.991688423569539	5377985	0.8716	6214	49367	0.0871027204407803	0.0257223154647371	0.466065218785268	FALSE	TRUE
SD-5_07	0.932164579157531	348042	0.4631	900	1361	0.0323291697281411	0.89118524107207	0.282665840705441	FALSE	FALSE
SD-5_08	0.960856616082825	7682	0.8399	559	742	0.0283018867924528	0.039460020768432	0.251711691817798	FALSE	FALSE
SD-5_09	0.978945022597428	2010030	0.8702	4175	16826	0.0510519434208962	0.0597576823115732	0.441013560718734	FALSE	TRUE
SD-5_10	0.969186972402443	1737520	0.8351	3916	14672	0.0798800436205016	0.0568576840182436	0.421692910787033	FALSE	TRUE
SD-5_11	0.982820452351384	980877	0.8375	3380	11083	0.0405124966164396	0.102117078342253	0.423659438518767	FALSE	TRUE
SD-5_13	0.990461822857837	1615232	0.827	3299	12383	0.0326253734959218	0.0659003789693775	0.416273757868313	FALSE	TRUE
SD-5_14	0.98932676623631	3534208	0.8604	5634	36255	0.068569852434147	0.0252899191935709	0.460321900544731	FALSE	TRUE
SD-5_15	0.990991211916454	3380493	0.8503	5214	29102	0.103429317572675	0.0327554716817423	0.444107748266376	FALSE	TRUE
SD-5_16	0.987918152091473	2377583	0.8596	4648	22244	0.0562848408559612	0.0360388417975349	0.456239936207288	FALSE	TRUE
SD-5_17	0.952914024006381	1094323	0.7954	3237	10000	0.0497	0.123910571661637	0.418839845485693	FALSE	TRUE
SD-5_18	0.969484346531218	1710930	0.8396	3867	13293	0.123373203941924	0.0500058035973375	0.407536176340421	FALSE	TRUE
SD-5_19	0.961658575077907	342630	0.6917	532	1883	0.0201805629314923	0.477223942037623	0.230648196599159	FALSE	FALSE
SD-5_21	0.990180252374694	2641851	0.8623	4567	20575	0.0355285540704739	0.0421037815861461	0.451973881954096	FALSE	TRUE
SD-5_22	0.990174183539215	2580954	0.8517	4825	22110	0.0568973315241972	0.0531100435220797	0.439307855735443	FALSE	TRUE
SD-5_23	0.984719149865333	2315422	0.8465	4346	16753	0.0604667820688832	0.0632605032215266	0.432789775219267	FALSE	TRUE
SD-5_24	0.985070629011466	1315495	0.8238	3347	11841	0.106325479266954	0.0793253724398615	0.41102305941966	FALSE	TRUE
SD-5_25	0.848879829971081	284589	0.4321	774	1126	0.0408525754884547	0.980125426067615	0.255125888513684	FALSE	FALSE
SD-5_26	0.946394405225308	1488958	0.824	3344	12329	0.0955470841106335	0.0910712955899905	0.411766914701459	FALSE	TRUE
SD-5_27	0.942196746248168	184944	0.5732	413	535	0.0336448598130841	0.974224948521894	0.206465302840064	FALSE	FALSE
SD-5_29	0.989238503265294	1528521	0.8161	3600	12835	0.0605375925204519	0.0936072968026483	0.42500567376593	FALSE	TRUE
SD-5_30	0.966331852550746	1017919	0.7848	2903	8251	0.0609623075990789	0.145718267436151	0.383520171846812	FALSE	TRUE
SD-5_31	0.985843250215495	2875708	0.8516	4743	19656	0.0445156695156695	0.0538268892151969	0.443054003668983	FALSE	TRUE
SD-5_32	0.957299621618881	241340	0.4073	640	874	0.040045766590389	0.983843513291157	0.242115801246613	FALSE	FALSE
SD-5_33	0.968846084282872	1818739	0.8443	4532	21020	0.0518553758325404	0.0816469374723709	0.452031108741316	FALSE	TRUE
SD-5_34	0.976253851255713	2971295	0.861	4922	32713	0.0930822608748815	0.0346070150439837	0.442107483848804	FALSE	TRUE
SD-5_35	0.927997527812114	204476	0.638	457	1181	0.490262489415749	0.71131079017846	0.22242025269552	FALSE	FALSE
SD-5_37	0.98505486301769	1362328	0.8152	3351	14080	0.104119318181818	0.0771864086532848	0.408648510200114	FALSE	TRUE
SD-5_38	0.989752980299349	2712360	0.8495	4712	27616	0.051491888760139	0.0419616378840327	0.446876457352336	FALSE	TRUE
SD-5_39	0.979637106063239	2043161	0.8464	3919	16013	0.0527071754199713	0.0755779462959471	0.423949907248043	FALSE	TRUE
SD-5_40	0.988229011876302	2453186	0.8648	5130	34757	0.083062404695457	0.019934634930956	0.457606033500781	FALSE	TRUE
SD-5_41	0.981372698248047	2624788	0.8558	5371	51861	0.0290391623763522	0.0522820926335246	0.465074121317288	FALSE	TRUE
SD-5_42	0.935329576443785	1126566	0.7957	3002	20848	0.0466711435149655	0.111727296332622	0.413770112367183	FALSE	TRUE
SD-5_43	0.981556739655105	966189	0.8383	2951	19283	0.0467769537934969	0.0774104250368475	0.401939845373283	FALSE	TRUE
SD-5_45	0.991565396463958	3306550	0.8636	5265	66613	0.0274721150526174	0.0397442526127434	0.454540081146619	FALSE	TRUE
SD-5_46	0.96124199153934	964060	0.8143	2697	9150	0.0476502732240437	0.197071366537187	0.366733856783656	FALSE	TRUE
SD-5_47	0.991076828077641	2654396	0.8525	4634	40451	0.0618278905342266	0.0363609083808457	0.454663417428618	FALSE	TRUE
SD-5_48	0.981688906606001	1753923	0.8589	4369	34743	0.0516075180611922	0.0492367707746302	0.45232618096925	FALSE	TRUE
SD-5_49	0.968554145462545	1927889	0.84	4187	21344	0.0616566716641679	0.059187797942753	0.445464907412221	FALSE	TRUE
SD-5_50	0.944678896308773	1120010	0.7833	2576	9330	0.128295819935691	0.120743388890603	0.374956084605929	FALSE	TRUE
SD-5_51	0.954181074494771	680873	0.8499	3413	10760	0.0539033457249071	0.0685585558645575	0.394429472715065	FALSE	TRUE
SD-5_53	0.99031655050013	2733220	0.8557	4180	25952	0.0790690505548705	0.0468861376274376	0.4313579256245	FALSE	TRUE
SD-5_54	0.983212641081351	1904338	0.8323	4076	20764	0.0532171065305336	0.0626483414680922	0.433691008084863	FALSE	TRUE
SD-5_55	0.983869772017889	1645819	0.8165	3309	13095	0.0496372661321115	0.0991084367319824	0.405144782679485	FALSE	TRUE
SD-5_56	0.986909463009724	2018665	0.832	4259	21393	0.0610480063572197	0.0390652373464914	0.436365197929301	FALSE	TRUE
SD-5_57	0.973552533949277	1963915	0.8593	4904	38107	0.0611961057023644	0.0758216837793211	0.451933550987258	FALSE	TRUE
SD-5_58	0.839372315203868	455996	0.5848	1579	5987	0.285117755136128	0.537709118683322	0.342854730376936	FALSE	FALSE
SD-5_59	0.986286891982984	1401975	0.8629	4634	34500	0.0340579710144928	0.0396819180514217	0.457182620689417	FALSE	TRUE
SD-5_61	0.988566618682046	4072444	0.8685	6262	102022	0.075248475818941	0.0266447611716655	0.463624334309156	FALSE	FALSE
SD-5_62	0.988828255767662	2813834	0.8427	5355	53532	0.0229769110065008	0.0545527259699304	0.4584952415959	FALSE	TRUE
SD-5_63	0.989969562327257	2433033	0.8594	4784	39515	0.0314057952676199	0.0489590812097555	0.446825702226141	FALSE	TRUE
SD-5_64	0.983905963405359	1087644	0.8259	3563	24238	0.050045383282449	0.0620967202301861	0.426192069162024	FALSE	TRUE
SD-5_65	0.974210089471611	2240510	0.8533	4854	22938	0.0308222164094516	0.0375343851120044	0.46258547421758	FALSE	TRUE
SD-5_66	0.952666773091712	1587461	0.8155	3504	14262	0.0671715046977983	0.0768358351737462	0.422241881448843	FALSE	TRUE
SD-5_67	0.917809488510007	160708	0.4826	600	836	0.0322966507177034	0.921037539103232	0.242228309358792	FALSE	FALSE
SD-5_69	0.989947830067478	3250425	0.8623	5064	33980	0.0857857563272513	0.0260161452645554	0.446454623291625	FALSE	TRUE
SD-5_70	0.975862540702319	1750978	0.8408	3704	15615	0.0533461415305796	0.0901842295297234	0.413593079171434	FALSE	TRUE
SD-5_71	0.99033961784264	5980752	0.8792	6232	54586	0.0835562232074158	0.0188656695838645	0.467777265483252	FALSE	TRUE
SD-5_72	0.987151743796537	1761708	0.8399	3953	16611	0.0459936186864126	0.0395059821610798	0.427011363119281	FALSE	TRUE
SD-5_73	0.981430066436872	2186803	0.7984	4190	21183	0.0541471935042251	0.0424257122169061	0.435697435851817	FALSE	TRUE
SD-5_74	0.818660740603742	328348	0.5341	694	1612	0.0210918114143921	0.553416678961109	0.251557695095228	FALSE	FALSE
SD-5_75	0.978837711768155	1073887	0.8537	3724	12952	0.0493360098826436	0.0665629969461996	0.428780465895137	FALSE	TRUE
SD-5_77	0.989834882372987	1567558	0.8398	3585	15733	0.0814212165511981	0.0735644947625356	0.416639084843372	FALSE	TRUE
SD-5_78	0.9228755333261	308463	0.5172	940	2036	0.300589390962672	0.718061384381061	0.286351374225249	FALSE	FALSE
SD-5_79	0.990087691923121	2918177	0.8614	4645	27071	0.0617635107679805	0.0445526959702731	0.452192457788264	FALSE	TRUE
SD-5_80	0.991258743344915	2856152	0.8763	5545	37846	0.0820430164350262	0.0255105104608129	0.457174626016659	FALSE	TRUE
SD-5_81	0.959928069770581	1380813	0.8317	4167	30620	0.0272697583278903	0.0755967765222148	0.445946302196342	FALSE	TRUE
SD-5_82	0.931789376656297	729422	0.7571	2590	15269	0.072827297137992	0.18962669742568	0.381054491789362	FALSE	TRUE
SD-5_83	0.986838637263302	1237802	0.8704	4048	32778	0.0517115138202453	0.0532823785990116	0.437427283458881	FALSE	TRUE
SD-5_85	0.98399539245171	1040312	0.8318	3829	25290	0.0387109529458284	0.075031005459609	0.430638233728444	FALSE	TRUE
SD-5_86	0.988409689613464	2045249	0.8482	5186	46246	0.0542533408294771	0.0462288981437359	0.449451332947004	FALSE	TRUE
SD-5_87	0.987430455209375	1421650	0.728	3729	22752	0.05028129395218	0.0858224672779425	0.432349415658656	FALSE	TRUE
SD-5_88	0.984510132714458	1326575	0.8568	4272	31961	0.0199931166108695	0.0395720860857993	0.44805850656584	FALSE	TRUE
SD-5_89	0.978154540301206	1777579	0.8536	4752	21935	0.0387508547982676	0.0566365322024386	0.437136121404151	FALSE	TRUE
SD-5_90	0.960228293522631	1056834	0.8196	3323	14503	0.0912225056884782	0.0886766086439305	0.41758322924826	FALSE	TRUE
SD-5_91	0.982390620151603	629397	0.8451	3215	11319	0.0652001060164325	0.0588973481523851	0.414980067709626	FALSE	TRUE
SD-5_93	0.991793585022706	2889040	0.8654	6125	46471	0.103526930774031	0.0241154312340778	0.456117788081515	FALSE	TRUE
SD-5_94	0.991423536858891	3590063	0.8765	7564	62767	0.0820494846017812	0.0130366446368059	0.427551808970441	FALSE	FALSE
SD-5_95	0.984117334983863	1025115	0.8277	3061	11302	0.0839674393912582	0.100298432422976	0.396729414170606	FALSE	TRUE
SD-5_96	0.97516882820631	479858	0.7826	2322	7090	0.0466854724964739	0.115074248509475	0.386957385457832	FALSE	TRUE
SD-6_01	0.966768514603774	1261716	0.8218	3178	12212	0.0517523747133967	0.0921129400522803	0.40768533606997	FALSE	TRUE
SD-6_02	0.960238468396778	1747517	0.5838	2852	9457	0.0811039441683409	0.0810433201754017	0.393243075100608	FALSE	FALSE
SD-6_03	0.950038804306497	218759	0.613	685	1397	0.261274158911954	0.51682845275422	0.257366235875579	FALSE	FALSE
SD-6_05	0.985882227926117	1761785	0.8359	3603	13903	0.049557649428181	0.0777243709106919	0.436134063485199	FALSE	TRUE
SD-6_06	0.989382280384082	3828197	0.8651	5303	26585	0.0460033853676885	0.0265009699234421	0.46075040276191	FALSE	TRUE
SD-6_07	0.992813728882546	5340933	0.8763	6282	46207	0.0700110372887225	0.0195421592371452	0.473573371590604	FALSE	TRUE
