SD-1_cell86	1578100	3892	130	2	27496	2354	89	2
SD-1_cell87	607378	7215	118	3	13067	3226	65	2
SD-1_cell88	63257	4664	0	0	5065	2589	0	0
SD-1_cell89	1796373	3270	42	14	30613	2429	25	3
SD-1_cell90	884422	3471	116	0	16835	2569	52	0
SD-1_cell91	387694	1818	355	5	10371	1440	131	5
SD-1_cell92	431	0	258	1	313	0	160	1
SD-1_cell93	897653	3448	27	48	17787	2526	16	1
SD-1_cell94	116689	3615	112	1	4812	2724	88	1
SD-1_cell95	639117	3664	39	3	12069	2674	17	3
SD-1_cell96	379794	2853	4	0	11132	2173	4	0
SD-2_cell1	875224	9965	57	1	17896	6266	43	1
SD-2_cell2	1100482	6233	193	4	15154	4274	103	1
SD-2_cell3	1386846	5986	138	9	25527	4043	73	8
SD-2_cell4	127	0	82	0	92	0	50	0
SD-2_cell5	1785292	7963	57	2	22954	4636	43	2
SD-2_cell6	1226028	5814	133	4	17132	4195	109	4
SD-2_cell7	1755026	11299	270	1	26280	6767	119	1
SD-2_cell8	1272371	6027	0	0	19321	3862	0	0
SD-2_cell9	788454	7484	30	2	16719	5230	20	2
SD-2_cell10	1228835	7266	90	4	19186	4689	67	4
SD-2_cell11	54025	5918	255	7	6442	4133	144	7
SD-2_cell12	152	0	76	2	113	0	60	2
SD-2_cell13	1457203	6597	102	2	19349	4185	52	2
SD-2_cell14	1607862	7124	96	33	23867	4659	66	8
SD-2_cell15	2313840	9476	157	6	29132	6071	96	6
SD-2_cell16	774393	6697	1	0	19899	4357	1	0
SD-2_cell17	1404036	10603	80	3	25010	7161	46	3
SD-2_cell18	919080	9623	168	5	17095	6296	107	5
SD-2_cell19	1651027	6615	162	8	35273	4695	101	8
SD-2_cell20	322	3	176	4	261	1	135	3
SD-2_cell21	1761471	7839	120	0	24135	5048	65	0
SD-2_cell22	1602391	8987	397	8	23746	5972	290	6
SD-2_cell23	3158793	12792	231	46	39667	7937	149	9
SD-2_cell24	227839	6973	2	0	8388	4906	2	0
SD-2_cell25	2283086	12097	175	2	40263	7207	95	2
SD-2_cell26	2668743	10882	212	2	34521	6153	130	2
SD-2_cell27	1242140	7734	430	4	23991	5010	244	4
SD-2_cell28	240	1	135	2	204	1	105	2
SD-2_cell29	731171	11336	156	45	15271	6270	98	3
SD-2_cell30	2004958	11193	131	3	28679	6511	108	2
SD-2_cell31	2021587	16740	236	2	28861	9024	134	1
SD-2_cell32	66668	8194	1	0	6928	5143	1	0
SD-2_cell33	1413602	5719	42	0	24815	4271	18	0
SD-2_cell34	655674	5331	71	3	11562	3873	52	2
SD-2_cell35	65297	3780	259	3	4559	2968	149	3
SD-2_cell36	1554	0	543	0	656	0	331	0
SD-2_cell37	902697	4352	52	1	13985	3168	33	1
SD-2_cell38	755117	5088	80	4	13071	3777	58	4
SD-2_cell39	1680007	7130	65	1	24115	5099	43	1
SD-2_cell40	1127529	3625	3	0	16457	2782	3	0
SD-2_cell41	1309476	9713	74	0	27407	6276	32	0
SD-2_cell42	866057	8590	104	5	24031	5280	51	3
SD-2_cell43	293330	6559	333	7	13021	4552	207	6
SD-2_cell44	947	0	349	7	744	0	232	7
SD-2_cell45	110524	8066	65	3	8725	4980	48	2
SD-2_cell46	1343528	8189	79	10	23936	5296	64	8
SD-2_cell47	1242009	12151	180	3	23673	7549	61	3
SD-2_cell48	1992696	5545	3	2	33672	3759	3	2
SD-2_cell49	1067846	7470	75	2	19532	5246	52	2
SD-2_cell50	1449089	6756	78	0	18312	4494	61	0
SD-2_cell51	820326	5292	596	7	18032	3769	267	6
SD-2_cell52	259	1	114	1	227	1	89	1
SD-2_cell53	364300	6379	109	1	8878	4226	54	1
SD-2_cell54	1140486	6842	158	5	18770	4520	101	4
SD-2_cell55	2184445	8792	121	6	27312	5875	70	5
SD-2_cell56	1124079	4819	3	1	17354	3362	2	1
SD-2_cell57	1551547	10492	182	3	33993	6101	94	3
SD-2_cell58	1761099	8450	527	8	33727	4986	190	7
SD-2_cell59	1112843	5690	902	6	26870	3940	327	6
SD-2_cell60	700	1	273	1	530	1	175	1
SD-2_cell61	1749872	6239	78	7	30241	3920	55	2
SD-2_cell62	1182741	10261	221	6	24867	5605	149	6
SD-2_cell63	832182	13763	132	1	22467	7616	72	1
SD-2_cell64	125810	9408	2	0	9200	5124	2	0
SD-2_cell65	2265793	11651	53	1	36543	7705	45	1
SD-2_cell66	380075	11271	164	3	12166	7060	121	3
SD-2_cell67	1343558	7612	193	8	25200	5253	107	8
SD-2_cell68	701	0	422	3	539	0	317	3
SD-2_cell69	2047476	8749	14	4	24320	5483	9	3
SD-2_cell70	103798	11309	445	6	10217	7274	314	6
SD-2_cell71	2056053	15273	82	8	26435	9300	51	6
SD-2_cell72	1360353	7527	4	0	22544	5067	3	0
SD-2_cell73	1665966	7865	107	3	27046	5419	61	3
SD-2_cell74	1730690	7856	104	4	22010	4920	73	2
SD-2_cell75	1012162	4259	287	7	19377	3302	215	6
SD-2_cell76	353	0	125	1	277	0	105	1
SD-2_cell77	447248	7002	103	0	8797	4325	67	0
SD-2_cell78	1955647	7931	96	6	25691	4928	74	6
SD-2_cell79	1251525	11517	176	3	23027	7061	120	3
SD-2_cell80	1368770	5319	2	0	23771	3657	1	0
SD-2_cell81	1333217	9220	189	7	29835	4685	93	6
SD-2_cell82	1504554	7364	304	5	30823	3738	193	5
SD-2_cell83	1461406	6400	678	17	36085	3419	359	17
SD-2_cell84	843	0	362	2	620	0	204	2
SD-2_cell85	1513677	8372	124	2	29645	3787	73	2
SD-2_cell86	1490603	8976	453	10	29178	4356	231	8
SD-2_cell87	1262490	14649	147	6	27373	6105	101	5
SD-2_cell88	1133249	7334	6	0	25138	3519	6	0
SD-2_cell89	662043	4495	24	2	14439	3488	19	1
SD-2_cell90	481092	4094	64	1	11256	3090	47	1
SD-2_cell91	527407	2835	142	3	14296	2295	92	3
SD-2_cell92	222	0	121	0	186	0	92	0
SD-2_cell93	713575	3410	30	0	13953	2572	26	0
SD-2_cell94	681582	4083	136	4	14668	3120	100	4
SD-2_cell95	1241749	5572	45	2	20985	4127	34	1
SD-2_cell96	665838	2949	2	0	14810	2300	2	0
SD-3_cell1	1071805	5350	25	1	18977	3856	19	1
SD-3_cell2	475017	6068	103	1	12426	4191	83	1
SD-3_cell3	479010	3560	108	3	13407	2538	79	2
SD-3_cell4	121	0	70	2	106	0	58	2
SD-3_cell5	1348755	7273	82	3	22521	4666	52	2
SD-3_cell6	1476464	8131	56	2	25921	5570	51	2
SD-3_cell7	783113	8180	172	1	15224	5584	102	1
SD-3_cell8	1256684	3544	0	0	22966	2794	0	0
SD-3_cell9	749533	4948	37	0	15689	3521	22	0
SD-3_cell10	648162	4340	116	1	13988	3260	83	1
SD-3_cell11	608786	2700	166	5	12560	2041	132	4
SD-3_cell12	146	0	99	1	105	0	63	1
SD-3_cell13	1363074	5925	126	2	24055	4071	83	2
SD-3_cell14	2467276	7490	108	4	38785	5083	65	4
SD-3_cell15	1294816	6465	212	5	25046	4544	144	4
SD-3_cell16	819739	4595	3	2	17856	3261	2	1
SD-3_cell17	686004	8352	6	0	16632	5776	5	0
SD-3_cell18	423662	8623	32	0	13136	5934	20	0
SD-3_cell19	47048	4799	63	4	5127	3583	50	4
SD-3_cell20	156	0	86	3	135	0	71	3
SD-3_cell21	67326	10145	66	3	9132	6851	47	3
SD-3_cell22	900899	12207	31	3	22783	8124	22	3
SD-3_cell23	994992	12520	71	1	21664	8047	43	1
SD-3_cell24	974186	6499	1	0	19780	4813	1	0
SD-3_cell25	1758798	7075	48	3	35618	4637	23	1
SD-3_cell26	1000755	10727	116	1	21335	6563	84	1
SD-3_cell27	497811	3954	229	6	14887	2938	152	5
SD-3_cell28	187	0	118	1	136	0	70	1
SD-3_cell29	1039760	11419	63	12	20135	6921	49	4
SD-3_cell30	1529694	11296	86	11	28495	7277	68	9
SD-3_cell31	2022019	8850	123	4	29201	6028	75	4
SD-3_cell32	968718	7089	1	0	32871	4736	1	0
SD-3_cell33	70311	4653	71	0	5326	3537	44	0
SD-3_cell34	918646	4221	56	1	20061	3253	33	1
SD-3_cell35	695952	2309	53	3	15081	1856	35	3
SD-3_cell36	180	0	137	2	66	0	33	2
SD-3_cell37	599329	5074	29	0	14568	3779	26	0
SD-3_cell38	98088	6742	361	10	7663	5017	237	8
SD-3_cell39	490616	6621	52	0	12806	4882	21	0
SD-3_cell40	765424	3580	2	0	15216	2815	2	0
SD-3_cell41	772597	8583	94	2	24524	5490	49	2
SD-3_cell42	577888	9012	136	2	17937	5662	90	2
SD-3_cell43	578419	4315	255	13	17380	2970	146	10
SD-3_cell44	676	0	304	5	498	0	163	4
SD-3_cell45	1577418	9371	40	1	33884	5815	27	1
SD-3_cell46	1062647	12904	153	8	27851	7923	111	8
SD-3_cell47	1699891	12043	101	5	32369	7294	64	4
SD-3_cell48	690036	6688	6	0	18789	4595	6	0
SD-3_cell49	880365	6572	68	1	19500	4530	33	1
SD-3_cell50	889093	5510	193	2	17440	3961	110	2
SD-3_cell51	480955	2949	465	7	12308	2298	292	7
SD-3_cell52	400	0	175	1	345	0	140	1
SD-3_cell53	1846522	5385	317	3	31303	3904	107	3
SD-3_cell54	2829852	7862	138	11	43077	5437	100	10
SD-3_cell55	3113237	7763	257	2	41069	5213	148	2
SD-3_cell56	875716	4444	2	1	18163	3355	2	1
SD-3_cell57	422934	8232	70	2	17644	5131	32	2
SD-3_cell58	1981028	7142	348	6	46895	4348	121	6
SD-3_cell59	48051	5247	338	10	7485	3483	200	9
SD-3_cell60	471	0	184	5	366	0	110	4
SD-3_cell61	1206548	11019	134	1	31573	6027	57	1
SD-3_cell62	1356456	12603	18	1	33130	7464	15	1
SD-3_cell63	80014	14724	75	5	13112	8131	59	3
SD-3_cell64	786624	7155	1	0	22618	4534	1	0
SD-3_cell65	691458	11156	73	0	18281	7208	49	0
SD-3_cell66	824313	11368	100	2	20051	7230	63	2
SD-3_cell67	765615	5631	118	4	18851	3913	68	4
SD-3_cell68	337	0	181	8	266	0	125	6
SD-3_cell69	1411183	12773	73	3	25892	7763	46	3
SD-3_cell70	1030975	16397	579	5	27148	10044	182	5
SD-3_cell71	940880	16645	140	1	22881	9993	80	1
SD-3_cell72	61332	9581	0	0	8772	6531	0	0
SD-3_cell73	1006973	5473	59	0	19332	3820	45	0
SD-3_cell74	1118925	5270	105	4	19938	3786	85	4
SD-3_cell75	768993	3204	316	5	18251	2288	206	5
SD-3_cell76	212	0	90	0	166	0	57	0
SD-3_cell77	786472	7085	80	1	17331	4765	54	1
SD-3_cell78	1440100	9894	113	4	27647	6356	62	4
SD-3_cell79	2168967	8331	157	1	35344	5471	84	1
SD-3_cell80	669296	4629	6	0	15786	3357	4	0
SD-3_cell81	1775184	5192	90	0	42569	2924	39	0
SD-3_cell82	830591	8230	100	3	25225	4062	68	3
SD-3_cell83	443462	2429	525	7	15591	1958	356	7
SD-3_cell84	698	0	317	2	543	0	197	2
SD-3_cell85	55423	9209	59	1	7954	4463	40	1
SD-3_cell86	1151054	4688	71	3	26569	3570	59	3
SD-3_cell87	1381235	4665	97	4	27564	3274	71	4
SD-3_cell88	631115	4998	1	0	19524	2911	1	0
SD-3_cell89	364416	3360	22	1	11250	2646	11	1
SD-3_cell90	843735	3340	49	1	23920	2596	39	1
SD-3_cell91	190236	1857	45	2	49764	1515	32	2
SD-3_cell92	145	0	112	3	78	0	50	2
SD-3_cell93	888618	3757	17	5	23726	2876	16	3
SD-3_cell94	50377	5021	33	1	11376	3862	28	1
SD-3_cell95	49895	5205	7	2	5480	3872	5	2
SD-3_cell96	434122	2727	1	0	17858	2207	1	0
SD-4_cell1	1070442	6565	31	0	17721	4283	27	0
SD-4_cell2	753020	5376	73	0	12286	3344	49	0
SD-4_cell3	640316	3730	246	3	12205	2676	98	3
SD-4_cell4	90	0	43	0	78	0	37	0
SD-4_cell5	301751	7043	30	0	7546	4242	22	0
SD-4_cell6	627817	7478	109	5	11974	4529	76	5
SD-4_cell7	3160324	13893	114	4	40217	8442	57	4
SD-4_cell8	1576527	4975	1	1	21930	3415	1	1
SD-4_cell9	2178009	4830	2	0	33473	3404	1	0
SD-4_cell10	100338	3694	148	4	4933	2518	113	4
SD-4_cell11	59634	3249	278	5	4375	2388	189	5
SD-4_cell12	313	0	176	4	252	0	130	2
SD-4_cell13	969188	3806	117	0	12907	2747	37	0
SD-4_cell14	1628604	4089	44	6	22560	2884	30	5
SD-4_cell15	1463308	10351	153	2	23065	6667	88	2
SD-4_cell16	941495	4993	2	0	16529	3325	1	0
SD-4_cell17	1572038	8097	7	4	25622	5629	7	4
SD-4_cell18	88135	6429	127	4	6115	4417	78	3
SD-4_cell19	236115	5102	200	4	8400	3807	130	4
SD-4_cell20	496	0	222	2	330	0	175	2
SD-4_cell21	706101	8034	117	1	15181	5276	83	1
SD-4_cell22	2178563	7472	112	7	25938	5021	88	7
SD-4_cell23	3325459	15449	194	1	42857	10257	117	1
SD-4_cell24	82664	6896	4	0	7079	4958	3	0
SD-4_cell25	1627118	10111	32	4	26961	6285	25	4
SD-4_cell26	779251	7634	284	3	13069	4403	149	3
SD-4_cell27	803313	6280	247	7	15796	4080	163	7
SD-4_cell28	294	0	233	2	158	0	105	2
SD-4_cell29	3068231	9480	16	3	37887	5238	14	3
SD-4_cell30	95557	10150	130	1	8464	6055	97	1
SD-4_cell31	2367532	20339	54	4	31080	11677	28	3
SD-4_cell32	905093	7052	1	0	16589	4658	1	0
SD-4_cell33	985779	4470	54	0	17109	3436	45	0
SD-4_cell34	647351	3364	80	2	10812	2556	54	2
SD-4_cell35	922557	2681	293	6	19273	2128	153	5
SD-4_cell36	1002	0	540	2	705	0	327	2
SD-4_cell37	103930	4455	78	1	5184	3305	53	1
SD-4_cell38	1537760	4064	544	7	20864	3033	354	7
SD-4_cell39	2032972	8804	187	1	26643	6510	128	1
SD-4_cell40	1348431	3590	1	1	21569	2777	1	1
SD-4_cell41	1131323	7400	101	1	27264	4965	68	1
SD-4_cell42	1267956	5091	166	3	26405	3319	112	3
SD-4_cell43	589074	4739	411	7	17556	3325	258	6
SD-4_cell44	441	0	218	5	348	0	158	5
SD-4_cell45	1245239	7146	111	1	25704	4456	18	1
SD-4_cell46	103263	7908	286	6	9526	5102	204	5
SD-4_cell47	4857853	13626	11	5	68457	8554	7	5
SD-4_cell48	1739621	5997	6	0	34003	4043	4	0
SD-4_cell49	1462056	4555	63	0	22906	3527	51	0
SD-4_cell50	1264837	4784	127	3	20200	3196	98	2
SD-4_cell51	437107	3919	370	7	11400	2825	268	6
SD-4_cell52	450	0	199	5	356	0	128	4
SD-4_cell53	1329778	5630	78	2	18043	3803	56	2
SD-4_cell54	1508501	5562	115	5	20612	3818	73	5
SD-4_cell55	1188132	11250	159	5	20663	7678	80	4
SD-4_cell56	1380988	4157	1	0	19724	3035	1	0
SD-4_cell57	855436	8144	332	4	25771	4962	134	4
SD-4_cell58	984716	6515	517	5	22863	3514	205	4
SD-4_cell59	1464596	4492	647	14	37357	2993	308	13
SD-4_cell60	815	1	255	5	681	1	178	5
SD-4_cell61	1564132	8070	93	2	30832	4441	57	2
SD-4_cell62	1752022	6201	291	12	30720	4039	194	10
SD-4_cell63	130144	22959	211	2	19510	11213	107	2
SD-4_cell64	1273400	7984	1	0	29497	4551	1	0
SD-4_cell65	1425246	10574	72	3	25310	6987	47	3
SD-4_cell66	1516050	7215	142	4	22445	4680	90	4
SD-4_cell67	783196	6513	278	8	19416	4524	206	8
SD-4_cell68	937	0	472	7	746	0	327	7
SD-4_cell69	1842495	9977	132	2	32073	6129	96	2
SD-4_cell70	2277286	9788	411	10	31645	6153	264	8
SD-4_cell71	3590722	20623	247	8	47077	12622	141	5
SD-4_cell72	1139911	8703	5	0	20863	5793	5	0
SD-4_cell73	1368808	7443	111	0	25431	4747	64	0
SD-4_cell74	543253	3789	182	3	9655	2751	125	3
SD-4_cell75	1597377	2722	256	5	29236	2135	177	5
SD-4_cell76	198	0	77	0	173	0	65	0
SD-4_cell77	1147213	5815	44	0	17970	3771	21	0
SD-4_cell78	548021	6499	152	4	12465	4118	115	4
SD-4_cell79	707502	11628	167	6	27154	7700	67	6
SD-4_cell80	1434954	5095	5	1	23158	3516	5	1
SD-4_cell81	320568	8902	380	1	20847	4322	142	1
SD-4_cell82	2049017	7361	399	7	46220	2928	177	7
SD-4_cell83	1315662	4834	623	10	37002	2585	340	10
SD-4_cell84	734	0	245	5	560	0	127	5
SD-4_cell85	1415039	8510	83	0	33438	3651	67	0
SD-4_cell86	1607550	7453	325	8	33325	3617	226	8
SD-4_cell87	3038752	24720	168	7	65723	10119	104	7
SD-4_cell88	742951	4333	3	0	20501	2608	3	0
SD-4_cell89	879342	3481	47	0	22900	2711	30	0
SD-4_cell90	853708	2462	109	0	16113	1915	65	0
SD-4_cell91	489109	2130	213	1	16537	1716	140	1
SD-4_cell92	343	0	173	2	288	0	135	2
SD-4_cell93	875653	3118	43	0	19621	2400	33	0
SD-4_cell94	695401	3293	180	6	20310	2477	140	5
SD-4_cell95	2904075	6564	78	1	61083	4854	48	1
SD-4_cell96	271333	2837	3	0	9395	2239	3	0
SD-5_cell1	978286	8418	67	1	19135	5320	35	1
SD-5_cell2	1282697	5852	133	2	14909	3660	69	2
SD-5_cell3	793066	2249	205	9	11380	1710	102	7
SD-5_cell4	258	0	163	1	176	0	91	1
SD-5_cell5	1192958	12023	182	1	22260	7336	124	1
SD-5_cell6	4189006	9299	78	9	49770	6040	48	9
SD-5_cell7	134178	15349	401	1	11208	8399	242	1
SD-5_cell8	7797	6498	0	0	5379	4383	0	0
SD-5_cell9	1243110	5856	75	2	20626	4156	32	1
SD-5_cell10	1287386	4819	98	0	16206	3021	65	0
SD-5_cell11	703370	3018	315	5	13198	2019	205	4
SD-5_cell12	175	0	115	1	137	0	82	1
SD-5_cell13	1181842	8391	166	2	17130	5658	108	2
SD-5_cell14	2707608	11474	97	10	38925	7069	75	8
SD-5_cell15	2461425	6645	234	9	30916	4833	153	8
SD-5_cell16	1829812	4093	1	1	22706	3113	1	1
SD-5_cell17	791686	9142	36	4	16115	6174	21	3
SD-5_cell18	964103	6372	70	3	17287	4178	54	2
SD-5_cell19	197481	3654	126	6	5171	2642	89	6
SD-5_cell20	222	1	120	3	182	1	90	3
SD-5_cell21	2086747	12019	100	1	26527	7901	73	1
SD-5_cell22	1941242	11761	142	5	27883	7974	77	4
SD-5_cell23	1776885	12497	195	0	23433	8074	108	0
SD-5_cell24	925350	7373	4	0	16281	5093	2	0
SD-5_cell25	116540	11193	16	0	8373	6379	14	0
SD-5_cell26	1064007	6987	27	1	15306	3964	21	1
SD-5_cell27	83116	5246	95	2	4599	3200	75	2
SD-5_cell28	75	0	58	1	39	0	22	1
SD-5_cell29	1086587	17692	35	3	21782	9410	28	2
SD-5_cell30	677822	18987	99	7	18882	10504	41	4
SD-5_cell31	2056419	12275	96	4	24883	7196	35	4
SD-5_cell32	82588	7061	0	2	6268	4621	0	1
SD-5_cell33	1475355	5279	98	3	21747	3898	54	2
SD-5_cell34	2275465	3358	144	2	28607	2455	60	2
SD-5_cell35	91530	2273	280	1	3781	1782	173	1
SD-5_cell36	1148	0	682	4	695	0	327	4
SD-5_cell37	1057349	7402	135	3	16804	5294	97	2
SD-5_cell38	2105404	7086	87	5	26035	5179	58	5
SD-5_cell39	1440651	7344	277	3	18293	5244	102	3
SD-5_cell40	1944392	4233	4	0	31475	3167	4	0
SD-5_cell41	2059664	8597	132	5	36079	5454	61	2
SD-5_cell42	799956	6304	430	8	16195	3956	232	7
SD-5_cell43	757759	3655	362	7	16099	2492	167	6
SD-5_cell44	819	0	351	6	534	0	236	6
SD-5_cell45	2678207	12375	17	1	41636	7562	13	1
SD-5_cell46	272764	12877	244	6	16794	8092	158	4
SD-5_cell47	2039161	12583	82	0	31909	7529	44	0
SD-5_cell48	1343873	7168	3	1	25452	4733	3	1
SD-5_cell49	1460538	6024	30	2	22495	4182	23	2
SD-5_cell50	729057	4316	252	2	10824	2962	111	2
SD-5_cell51	331152	3054	284	4	13627	2137	181	4
SD-5_cell52	285	0	135	1	251	0	117	1
SD-5_cell53	2087385	7347	72	16	25132	5216	56	5
SD-5_cell54	1390478	8537	112	6	23211	5881	52	4
SD-5_cell55	1115491	7786	148	4	16132	5350	73	2
SD-5_cell56	1488885	5313	0	1	20824	3734	0	1
SD-5_cell57	1458285	11165	315	2	30689	5959	70	1
SD-5_cell58	226877	7295	664	6	10803	4069	316	6
SD-5_cell59	1130392	4416	626	63	26747	2549	341	14
SD-5_cell60	956	0	414	3	637	0	217	3
SD-5_cell61	3163069	15080	114	1	62139	7554	53	1
SD-5_cell62	2147700	11129	208	6	37599	7028	152	5
SD-5_cell63	1769631	14889	273	8	31325	7804	102	7
SD-5_cell64	806135	9013	13	0	20220	5276	5	0
SD-5_cell65	1759076	11272	40	1	26921	7146	30	1
SD-5_cell66	1157681	8373	147	2	17268	5185	88	2
SD-5_cell67	47458	4809	278	4	4927	3326	166	4
SD-5_cell68	564	2	327	4	420	1	220	4
SD-5_cell69	2522920	15180	74	3	37403	9285	55	3
SD-5_cell70	1211485	15534	143	3	23549	9892	90	3
SD-5_cell71	4733745	14343	115	10	52771	8473	62	8
SD-5_cell72	1182931	9276	1	0	20443	6190	1	0
SD-5_cell73	1572788	6707	17	9	22497	4438	16	4
SD-5_cell74	172413	5631	145	1	5817	3521	99	1
SD-5_cell75	774519	2923	249	7	14325	2016	170	7
SD-5_cell76	1189	0	109	5	102	0	55	4
SD-5_cell77	1123600	8362	6	5	18851	5475	3	3
SD-5_cell78	108811	9991	100	2	9455	6415	71	2
SD-5_cell79	2255227	10027	27	3	28460	6237	23	3
SD-5_cell80	2273197	6382	1	1	35820	4007	1	1
SD-5_cell81	1125193	11835	174	2	24309	4596	76	2
SD-5_cell82	503376	7640	216	7	12655	3146	113	7
SD-5_cell83	1016690	4091	532	10	24892	1986	237	8
SD-5_cell84	671	1	252	11	524	1	157	8
SD-5_cell85	754740	19842	74	1	23314	7478	38	1
SD-5_cell86	1569940	22268	184	9	37625	8931	130	7
SD-5_cell87	943080	8980	123	12	18940	4670	90	6
SD-5_cell88	1002024	5049	7	0	21845	2850	7	0
SD-5_cell89	1255064	4398	46	4	21632	3288	31	3
SD-5_cell90	748643	3181	140	3	14493	2401	101	2
SD-5_cell91	446779	1780	212	4	12195	1379	135	3
SD-5_cell92	733	4	456	2	469	1	218	1
SD-5_cell93	2227824	5918	82	2	43139	4292	59	2
SD-5_cell94	2599786	5992	114	10	58477	4414	93	8
SD-5_cell95	637480	5969	228	4	14752	4429	129	3
SD-5_cell96	323685	3556	0	1	9151	2773	0	1
SD-6_cell1	956481	8516	19	0	17251	5049	12	0
SD-6_cell2	896815	5259	89	1	11985	3146	50	1
SD-6_cell3	101376	4497	181	3	5192	3131	110	3
