p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-35224-1	5.16622451911312e-30	0.177689602133263	0.738	0.36	1.7235248267194e-24	Fibro-ITM2A	Peak-35224-1
Peak-42294-1	5.66871374114581e-30	0.143778277624819	0.628	0.25	1.89116226603862e-24	Fibro-ITM2A	Peak-42294-1
Peak-8792-3	5.91289437837327e-30	0.169503794560218	0.803	0.429	1.97262434514662e-24	Fibro-ITM2A	Peak-8792-3
Peak-35814-1	6.76291822170813e-30	0.124153340598045	0.601	0.217	2.25620419961694e-24	Fibro-ITM2A	Peak-35814-1
Peak-15616-3	6.8722703823216e-30	0.175422511656508	0.743	0.37	2.29268561132784e-24	Fibro-ITM2A	Peak-15616-3
Peak-6534-7	7.08468851127409e-30	0.205451720263224	0.88	0.541	2.36355127300019e-24	Fibro-ITM2A	Peak-6534-7
Peak-5493-3	7.67027505296982e-30	0.198169439365859	0.945	0.638	2.55891114152147e-24	Fibro-ITM2A	Peak-5493-3
Peak-26781-1	8.12802973892675e-30	0.138183788779884	0.689	0.291	2.71162451332231e-24	Fibro-ITM2A	Peak-26781-1
Peak-3639-43	8.23402785253791e-30	0.194882377984254	0.847	0.554	2.74698696799658e-24	Fibro-ITM2A	Peak-3639-43
Peak-30836-1	9.15458957246261e-30	0.123858677515322	0.563	0.198	3.05409924562754e-24	Fibro-ITM2A	Peak-30836-1
Peak-139965-1	1.16417716250014e-29	0.0880685867000445	0.393	0.098	3.88385799890323e-24	Fibro-ITM2A	Peak-139965-1
Peak-8662-2	1.40393789456548e-29	0.215931572693895	0.918	0.662	4.68373336757566e-24	Fibro-ITM2A	Peak-8662-2
Peak-20569-1	2.07177169646716e-29	0.109813028968194	0.617	0.232	6.91172042745195e-24	Fibro-ITM2A	Peak-20569-1
Peak-25882-2	2.2172821719843e-29	0.10638921101225	0.59	0.214	7.39716374524369e-24	Fibro-ITM2A	Peak-25882-2
Peak-70222-1	3.05862870978543e-29	0.14697052200526	0.503	0.169	1.02040135838636e-23	Fibro-ITM2A	Peak-70222-1
Peak-16271-1	3.32710287715625e-29	0.151022703729824	0.727	0.33	1.10996809925961e-23	Fibro-ITM2A	Peak-16271-1
Peak-49650-1	3.45024636352005e-29	0.122008264573868	0.585	0.213	1.15105049031938e-23	Fibro-ITM2A	Peak-49650-1
Peak-15550-1	3.71717837582988e-29	0.171711764536704	0.705	0.337	1.24010274667411e-23	Fibro-ITM2A	Peak-15550-1
Peak-19062-1	4.20497710693545e-29	0.166482186568796	0.678	0.319	1.40283923255316e-23	Fibro-ITM2A	Peak-19062-1
Peak-27601-2	4.75719296602546e-29	0.101108228917109	0.536	0.18	1.58706617416762e-23	Fibro-ITM2A	Peak-27601-2
Peak-42845-1	5.34225686396755e-29	0.104463063914462	0.464	0.137	1.78225168141567e-23	Fibro-ITM2A	Peak-42845-1
Peak-44910-1	6.74428363504667e-29	0.100501427584664	0.53	0.169	2.24998744062246e-23	Fibro-ITM2A	Peak-44910-1
Peak-7635-4	7.48019652195496e-29	0.214285517326077	0.869	0.568	2.49549828247548e-23	Fibro-ITM2A	Peak-7635-4
