human	WD_C-B3_30	1469240	1329856	1287230	90.51%	0.9051	87.61%	single	2.9333
human	WD_C-B3_31	1662382	1504960	1439243	90.53%	0.9053	86.58%	single	3.2000
human	WD_C-B3_32	1865075	1681211	1633122	90.14%	0.9014	87.56%	single	3.4333
human	WD_C-B3_33	1158368	1017170	980395	87.81%	0.8781	84.64%	single	2.5667
human	WD_C-B3_34	2090712	1881424	1817663	89.99%	0.8999	86.94%	single	3.8667
human	WD_C-B3_35	2415399	2179773	2104483	90.24%	0.9024	87.13%	single	4.3500
human	WD_C-B3_36	138727	89562	87460	64.56%	0.6456	63.04%	single	1.0333
human	WD_C-B3_37	2060467	1871179	1807655	90.81%	0.9081	87.73%	single	3.8000
human	WD_C-B3_38	2200186	1860485	1796243	84.56%	0.8456	81.64%	single	3.8333
human	WD_C-B3_39	2022282	1821649	1758526	90.08%	0.9008	86.96%	single	3.9833
human	WD_C-B3_40	1588043	1442323	1396798	90.82%	0.9082	87.96%	single	3.0333
human	WD_C-B3_41	887695	783478	756334	88.26%	0.8826	85.20%	single	1.9833
human	WD_C-B3_42	2878146	2581964	2505452	89.71%	0.8971	87.05%	single	4.9833
human	WD_C-B3_43	2452722	2192297	2125466	89.38%	0.8938	86.66%	single	4.4333
human	WD_C-B3_44	1743041	1560191	1505095	89.51%	0.8951	86.35%	single	3.4167
human	WD_C-B3_45	1676138	1530925	1478751	91.34%	0.9134	88.22%	single	3.2500
human	WD_C-B3_46	1128885	971627	935366	86.07%	0.8607	82.86%	single	2.4000
human	WD_C-B3_47	1170338	1050097	1005135	89.73%	0.8973	85.88%	single	2.5500
human	WD_C-B3_48	1208596	1095056	1056362	90.61%	0.9061	87.40%	single	2.4833
human	WD_C-B3_49	1846392	1639787	1586168	88.81%	0.8881	85.91%	single	3.3667
human	WD_C-B3_50	2502754	2270241	2198228	90.71%	0.9071	87.83%	single	4.4500
human	WD_C-B3_51	1508776	1348224	1296064	89.36%	0.8936	85.90%	single	2.8167
human	WD_C-B3_52	2896704	2584356	2493294	89.22%	0.8922	86.07%	single	6.6167
human	WD_C-B3_53	2250698	2024835	1963924	89.96%	0.8996	87.26%	single	4.1500
human	WD_C-B3_54	2636820	2373563	2284137	90.02%	0.9002	86.62%	single	4.6167
human	WD_C-B3_55	1385402	1256219	1214506	90.68%	0.9068	87.66%	single	2.9000
human	WD_C-B3_56	114034	96456	96335	84.59%	0.8459	84.48%	single	0.9833
human	WD_C-B3_57	1270892	1131895	1091391	89.06%	0.8906	85.88%	single	2.5500
human	WD_C-B3_58	2366082	2118754	2018688	89.55%	0.8955	85.32%	single	4.1667
human	WD_C-B3_59	1259563	1104930	1019256	87.72%	0.8772	80.92%	single	2.3333
human	WD_C-B3_60	1800892	1623874	1582017	90.17%	0.9017	87.85%	single	3.3167
human	WD_C-B3_61	2451445	2186716	2121360	89.20%	0.8920	86.54%	single	4.3500
human	WD_C-B3_62	1198228	1089707	1055430	90.94%	0.9094	88.08%	single	2.5500
human	WD_C-B3_63	1852252	1670734	1598309	90.20%	0.9020	86.29%	single	4.1500
human	WD_C-B3_64	1802518	1616626	1556508	89.69%	0.8969	86.35%	single	3.5333
human	WD_C-B3_65	2775395	2502883	2407097	90.18%	0.9018	86.73%	single	4.7000
human	WD_C-B3_66	2130984	1923129	1857455	90.25%	0.9025	87.16%	single	3.9833
human	WD_C-B3_67	1102638	927167	894027	84.09%	0.8409	81.08%	single	2.4167
human	WD_C-B3_68	23013	20370	19784	88.52%	0.8852	85.97%	single	0.9667
human	WD_C-B3_69	116629	90384	90151	77.50%	0.7750	77.30%	single	1.0333
human	WD_C-B3_70	2909312	2575465	2493361	88.52%	0.8852	85.70%	single	5.4833
