RNA_cell	ATAC_cell	score
ZDM_D-C1_85	ZXS_2_8-6	0.176470588235294
BM_D-C2_93	ZXS_2_8-6	0.147058823529412
ZDM_D-A5_03	ZXS_2_8-6	0.323529411764706
FDM_D-C5_79	ZXS_2_9-6	0.323529411764706
ZDM_D-A3_32	ZXS_2_9-6	0.147058823529412
ZDM_D-A4_34	ZXS_2_9-6	0.264705882352941
BM_D-C5_74	ZXS_2_10-1	0.323529411764706
ZDM_D-C1_66	ZXS_2_10-7	0.617647058823529
BM_D-C1_11	ZXS_2_11-1	0.235294117647059
BM_D-C1_75	ZXS_2_11-1	0.411764705882353
BM_D-C1_88	ZXS_2_11-1	0.235294117647059
BM_D-C5_48	ZXS_2_11-1	0.352941176470588
BM_D-C1_26	ZXS_2_11-5	0.411764705882353
FDM_D-A1_78	ZXS_2_12-2	0.0882352941176471
ZDM_D-A2_70	ZXS_2_12-3	0.264705882352941
ZDM_D-A3_77	ZXS_2_12-3	0.294117647058824
ZDM_D-A2_88	ZXS_6_1-3	0.352941176470588
ZDM_D-A4_32	ZXS_6_1-3	0.411764705882353
BM_D-C1_90	ZXS_6_1-5	0.352941176470588
BM_D-C2_52	ZXS_6_1-5	0.205882352941176
FDM_D-C4_91	ZXS_6_2-4	0.794117647058823
ZDM_D-A2_26	ZXS_6_2-4	0.676470588235294
BM_D-C1_77	ZXS_6_2-8	0.264705882352941
FDM_D-C5_23	ZXS_6_3-2	0.235294117647059
ZDM_D-A3_62	ZXS_6_3-2	0.205882352941176
BM_D-C1_75	ZXS_6_3-3	0.176470588235294
ZDM_D-C1_18	ZXS_6_3-3	0.0882352941176471
ZDM_D-C1_45	ZXS_6_3-3	0.176470588235294
FDM_D-C5_26	ZXS_6_3-4	0.588235294117647
FDM_D-C2_94	ZXS_6_4-3	0.617647058823529
FDM_D-C3_55	ZXS_6_4-3	0.647058823529412
FDM_D-A1_12	ZXS_6_6-4	0.529411764705882
FDM_D-C3_05	ZXS_6_6-4	0.588235294117647
FDM_D-C4_85	ZXS_6_6-4	0.676470588235294
FDM_D-C5_10	ZXS_6_6-4	0.529411764705882
ZDM_D-A4_85	ZXS_6_6-4	0.441176470588235
ZDM_D-A3_39	ZXS_6_8-4	0.382352941176471
ZDM_D-C1_50	ZXS_6_8-6	0.617647058823529
ZDM_D-C1_60	ZXS_6_8-6	0.352941176470588
ZDM_D-A3_94	ZXS_6_8-6	0.411764705882353
ZDM_D-A5_72	ZXS_6_8-6	0.352941176470588
ZDM_D-A3_78	ZXS_6_8-7	0.235294117647059
FDM_D-A1_65	ZXS_6_9-3	0.352941176470588
FDM_D-C3_35	ZXS_6_9-3	0.411764705882353
FDM_D-A1_48	ZXS_6_11-2	0.294117647058824
ZDM_D-A4_01	ZXS_6_11-2	0.294117647058824
BM_D-C4_01	YXF_2_2-5	0.352941176470588
BM_D-C3_01	YXF_2_2-7	0.0588235294117647
BM_D-C1_40	YXF_2_3-2	0.205882352941176
FDM_D-C4_45	YXF_2_3-2	0.117647058823529
FDM_D-A1_90	YXF_2_3-5	1
ZDM_D-A5_26	YXF_2_3-5	1
ZDM_D-C1_70	YXF_2_4-4	0.470588235294118
ZDM_D-A2_69	YXF_2_4-4	0.5
ZDM_D-A3_96	YXF_2_4-4	0.529411764705882
FDM_D-C4_52	YXF_2_5-2	0.323529411764706
BM_D-C3_77	YXF_2_5-4	0.470588235294118
BM_D-C5_53	YXF_2_5-4	0.5
BM_D-C2_35	YXF_2_6-5	0.323529411764706
BM_D-C5_43	YXF_2_6-5	0.205882352941176
BM_D-C2_69	YXF_2_6-7	0.352941176470588
FDM_D-C2_62	YXF_2_8-1	0.0294117647058824
ZDM_D-A5_45	YXF_2_8-1	0.117647058823529
BM_D-C1_45	YXF_2_8-5	0.470588235294118
FDM_D-A1_14	YXF_2_9-2	0.676470588235294
FDM_D-A1_43	YXF_2_9-2	0.676470588235294
FDM_D-A1_74	YXF_2_9-5	0.5
FDM_D-C2_80	YXF_2_9-5	0.470588235294118
BM_D-C1_50	YXF_2_10-2	0.294117647058824
BM_D-C3_05	YXF_2_10-2	0.382352941176471
BM_D-C3_39	YXF_2_10-2	0.588235294117647
BM_D-C1_41	YXF_2_11-2	0.0882352941176471
FDM_D-C3_56	YXF_2_11-3	0.352941176470588
ZDM_D-A2_27	YXF_3_1-5	0.0588235294117647
BM_D-C4_25	YXF_3_1-7	0.382352941176471
BM_D-C1_14	YXF_3_2-6	0.205882352941176
FDM_D-C5_29	YXF_3_2-6	0.0294117647058824
BM_D-C2_36	YXF_3_3-1	0.352941176470588
BM_D-C2_77	YXF_3_3-1	0.382352941176471
BM_D-C3_65	YXF_3_3-1	0.294117647058824
BM_D-C5_74	YXF_3_3-1	0.411764705882353
BM_D-C4_55	YXF_3_3-4	0.0882352941176471
BM_D-C1_43	YXF_3_3-5	0.0882352941176471
FDM_D-C5_72	YXF_3_5-2	0.147058823529412
ZDM_D-C1_36	YXF_3_5-3	0.5
ZDM_D-A2_31	YXF_3_5-3	0.323529411764706
ZDM_D-A4_46	YXF_3_5-3	0.441176470588235
ZDM_D-A5_12	YXF_3_5-3	0.470588235294118
FDM_D-A1_25	YXF_3_6-3	0.117647058823529
ZDM_D-A2_63	YXF_3_6-3	0.235294117647059
ZDM_D-A3_01	YXF_3_6-3	0.235294117647059
ZDM_D-A3_09	YXF_3_6-3	0.0294117647058824
FDM_D-A1_53	YXF_3_6-5	0.147058823529412
ZDM_D-A3_73	YXF_3_7-3	0.117647058823529
BM_D-C3_72	YXF_3_7-4	0.294117647058824
BM_D-C4_61	YXF_3_7-7	0.0882352941176471
ZDM_D-C1_91	YXF_3_8-1	0.205882352941176
BM_D-C1_48	YXF_3_8-2	0.176470588235294
BM_D-C2_57	YXF_3_8-7	0.705882352941177
BM_D-C2_80	YXF_3_8-7	0.411764705882353
BM_D-C4_68	YXF_3_8-8	0
ZDM_D-C1_29	YXF_3_9-4	0
ZDM_D-A5_81	YXF_3_9-4	0.0882352941176471
FDM_D-A1_27	YXF_3_9-7	1
ZDM_D-C1_55	YXF_3_9-7	1
BM_D-C1_61	YXF_3_9-8	0.852941176470588
FDM_D-A1_63	YXF_3_9-8	0.941176470588235
BM_D-C3_38	YXF_3_9-8	0.764705882352941
BM_D-C5_05	YXF_3_9-8	1
FDM_D-C3_20	YXF_3_9-8	0.852941176470588
ZDM_D-A2_52	YXF_3_10-1	0
BM_D-C1_52	YXF_3_10-4	0.0882352941176471
BM_D-C5_11	YXF_3_10-4	0.0294117647058824
FDM_D-A1_61	YXF_3_11-5	1
BM_D-C1_84	YXF_3_12-1	0.0588235294117647
BM_D-C4_43	YXF_3_12-1	0.529411764705882
BM_D-C5_57	YXF_3_12-1	0.470588235294118
BM_D-C2_87	YXF_3_12-7	0.382352941176471
BM_D-C4_54	YXF_4_2-5	0.176470588235294
FDM_D-C2_11	YXF_4_2-7	0
BM_D-C2_74	YXF_4_2-8	0.117647058823529
ZDM_D-C1_63	YXF_4_3-1	1
FDM_D-C2_40	YXF_4_3-1	1
FDM_D-C3_68	YXF_4_3-1	1
ZDM_D-A4_80	YXF_4_3-1	1
FDM_D-A1_61	YXF_4_3-4	1
FDM_D-C2_53	YXF_4_3-4	1
BM_D-C4_10	YXF_4_3-8	0
ZDM_D-A3_61	YXF_4_7-2	0.0588235294117647
BM_D-C2_23	YXF_4_7-8	0.147058823529412
BM_D-C5_42	YXF_4_7-8	0.382352941176471
BM_D-C5_62	YXF_4_8-5	0.882352941176471
ZDM_D-A3_01	YXF_4_9-4	0.235294117647059
ZDM_D-A3_09	YXF_4_11-5	0.323529411764706
FDM_D-C4_78	YXF_4_11-7	0.411764705882353
ZDM_D-A4_28	YXF_4_11-7	0.147058823529412
ZDM_D-A5_91	YXF_4_11-7	0.382352941176471
BM_D-C1_12	YXF_4_12-2	0.470588235294118
BM_D-C2_36	YXF_4_12-2	0.352941176470588
BM_D-C5_44	YXF_4_12-2	0.588235294117647
ZDM_D-A4_54	YXF_4_12-4	0.264705882352941
FDM_D-A1_56	YXS_3_2-5	0.558823529411765
BM_D-C5_95	YXS_3_2-5	0.588235294117647
FDM_D-C5_16	YXS_3_2-5	0.647058823529412
FDM_D-C5_26	YXS_3_2-5	0.588235294117647
ZDM_D-A4_77	YXS_3_2-5	0.558823529411765
FDM_D-C3_39	YXS_3_3-1	0.676470588235294
BM_D-C1_57	YXS_3_5-7	0.0882352941176471
ZDM_D-A2_60	YXS_3_5-7	0.264705882352941
ZDM_D-A2_86	YXS_3_5-7	0.352941176470588
ZDM_D-A3_60	YXS_3_5-7	0.205882352941176
FDM_D-A1_37	YXS_3_6-5	0.735294117647059
ZDM_D-C1_95	YXS_3_6-6	0.235294117647059
FDM_D-A1_69	YXS_3_6-8	0.735294117647059
FDM_D-A1_82	YXS_3_6-8	0.882352941176471
FDM_D-C2_73	YXS_3_6-8	0.794117647058823
FDM_D-C4_26	YXS_3_6-8	0.735294117647059
FDM_D-C5_44	YXS_3_6-8	0.794117647058823
BM_D-C3_27	YXS_3_7-1	0.5
BM_D-C1_31	YXS_3_8-1	0.852941176470588
FDM_D-A1_29	YXS_3_8-1	0.911764705882353
FDM_D-A1_37	YXS_3_8-1	0.852941176470588
FDM_D-C2_72	YXS_3_8-1	0.852941176470588
ZDM_D-A4_96	YXS_3_8-1	0.794117647058823
FDM_D-C4_34	YXS_3_8-6	0.558823529411765
BM_D-C1_40	YXS_3_10-2	0.323529411764706
BM_D-C3_46	YXS_3_10-2	0.294117647058824
ZDM_D-A3_62	YXS_3_10-2	0.235294117647059
BM_D-C1_01	YXS_3_11-5	0.294117647058824
ZDM_D-A2_08	YXS_3_11-5	0.176470588235294
BM_D-C1_40	YXS_3_12-3	0.352941176470588
BM_D-C3_46	YXS_3_12-3	0.411764705882353
FDM_D-C5_23	YXS_3_12-3	0.382352941176471
ZDM_D-A3_62	YXS_3_12-3	0.411764705882353
FDM_D-C2_18	YXS_3_12-6	0.705882352941177
FDM_D-C2_66	YXS_3_12-6	0.882352941176471
FDM_D-C4_56	YXS_3_12-6	0.852941176470588
FDM_D-C5_44	YXS_3_12-6	0.764705882352941
ZDM_D-A2_49	ZXS_4_1-5	0.294117647058824
FDM_D-C2_61	ZXS_4_1-8	0.176470588235294
FDM_D-A1_95	ZXS_4_2-2	0.764705882352941
FDM_D-C2_21	ZXS_4_2-2	0.764705882352941
FDM_D-C2_20	ZXS_4_2-6	0.323529411764706
FDM_D-C2_93	ZXS_4_2-6	0.411764705882353
ZDM_D-A2_28	ZXS_4_4-4	0.264705882352941
ZDM_D-A2_60	ZXS_4_4-4	0.147058823529412
ZDM_D-A4_19	ZXS_4_4-4	0.117647058823529
ZDM_D-A5_70	ZXS_4_4-6	0.382352941176471
BM_D-C1_18	ZXS_4_4-8	0.411764705882353
BM_D-C3_25	ZXS_4_4-8	0.470588235294118
BM_D-C4_25	ZXS_4_4-8	0.176470588235294
FDM_D-A1_60	ZXS_4_6-5	0.352941176470588
FDM_D-A1_73	ZXS_4_6-5	0.264705882352941
ZDM_D-C1_76	ZXS_4_6-5	0.205882352941176
BM_D-C1_73	ZXS_4_6-7	0.264705882352941
BM_D-C2_93	ZXS_4_10-4	0.147058823529412
BM_D-C5_06	ZXS_4_10-4	0.294117647058824
ZDM_D-A5_03	ZXS_4_10-4	0.205882352941176
ZDM_D-A2_57	ZXS_4_10-6	1
BM_D-C4_49	ZXS_4_11-8	0.411764705882353
FDM_D-C2_39	ZXS_4_12-3	0.382352941176471
FDM_D-C5_25	ZXS_4_12-3	0.352941176470588
FDM_D-C3_05	ZXS_4_12-6	0.294117647058824
BM_D-C1_69	ZXS_5_1-1	1
BM_D-C5_24	ZXS_5_1-1	1
ZDM_D-A2_41	ZXS_5_1-1	0.941176470588235
BM_D-C4_71	ZXS_5_1-5	0.0882352941176471
FDM_D-A1_23	ZXS_5_1-8	0.176470588235294
ZDM_D-A2_68	ZXS_5_1-8	0.0882352941176471
FDM_D-A1_17	ZXS_5_2-5	0.735294117647059
FDM_D-C3_57	ZXS_5_2-5	0.794117647058823
ZDM_D-C1_65	ZXS_5_2-8	0.0882352941176471
ZDM_D-A4_89	ZXS_5_2-8	0.264705882352941
BM_D-C2_31	ZXS_5_3-3	0.411764705882353
ZDM_D-A2_56	ZXS_5_3-5	0.117647058823529
BM_D-C1_22	ZXS_5_3-6	0.0588235294117647
ZDM_D-C1_94	ZXS_5_3-6	0.294117647058824
BM_D-C2_21	ZXS_5_3-6	0.0588235294117647
BM_D-C1_02	ZXS_5_4-6	0.352941176470588
BM_D-C1_04	ZXS_5_4-6	0.235294117647059
BM_D-C1_55	ZXS_5_4-6	0.205882352941176
BM_D-C1_90	ZXS_5_4-6	0.382352941176471
BM_D-C1_69	ZXS_5_5-4	0.882352941176471
BM_D-C3_37	ZXS_5_5-4	0.911764705882353
FDM_D-C4_72	ZXS_5_5-4	0.764705882352941
ZDM_D-A5_43	ZXS_5_5-4	0.794117647058823
ZDM_D-A5_07	ZXS_5_6-2	0.294117647058824
BM_D-C1_80	ZXS_5_6-4	0.117647058823529
BM_D-C2_46	ZXS_5_6-4	0.176470588235294
FDM_D-C2_35	ZXS_5_6-6	0.735294117647059
FDM_D-C5_31	ZXS_5_6-6	0.764705882352941
ZDM_D-A3_90	ZXS_5_6-6	0.794117647058823
ZDM_D-A4_41	ZXS_5_6-6	0.735294117647059
FDM_D-C3_91	ZXS_5_7-4	0.764705882352941
FDM_D-C4_04	ZXS_5_7-4	0.911764705882353
FDM_D-C4_56	ZXS_5_7-4	0.764705882352941
FDM_D-A1_80	ZXS_5_7-6	0.470588235294118
ZDM_D-A2_14	ZXS_5_7-6	0.441176470588235
ZDM_D-A2_53	ZXS_5_7-6	0.588235294117647
ZDM_D-A4_52	ZXS_5_7-6	0.558823529411765
ZDM_D-A4_17	ZXS_5_7-7	0.617647058823529
ZDM_D-A5_70	ZXS_5_7-7	0.558823529411765
ZDM_D-A5_86	ZXS_5_7-7	0.588235294117647
ZDM_D-A4_47	ZXS_5_7-8	0.470588235294118
ZDM_D-C1_55	ZXS_5_8-6	1
ZDM_D-A2_49	ZXS_5_8-7	0.235294117647059
ZDM_D-A5_07	ZXS_5_8-7	0.411764705882353
ZDM_D-A2_53	ZXS_5_9-7	0.470588235294118
ZDM_D-A4_17	ZXS_5_9-7	0.529411764705882
ZDM_D-A3_79	ZXS_5_10-1	0.411764705882353
FDM_D-A1_73	ZXS_5_11-5	0.382352941176471
BM_D-C1_70	ZXS_5_12-5	0.558823529411765
BM_D-C4_36	ZXS_5_12-5	0.205882352941176
FDM_D-C5_58	ZXS_5_12-5	0.264705882352941
FDM_D-C5_72	ZXS_5_12-5	0.147058823529412
FDM_D-A1_26	ZXS_5_12-6	0.352941176470588
FDM_D-A1_40	ZXS_5_12-6	0.147058823529412
FDM_D-C3_96	ZXS_5_12-6	0.235294117647059
ZDM_D-A5_31	YXS_6_1-6	0
BM_D-C4_11	YXS_6_2-8	0.205882352941176
BM_D-C5_06	YXS_6_2-8	0.441176470588235
ZDM_D-A4_36	YXS_6_3-7	0.352941176470588
ZDM_D-A4_44	YXS_6_3-7	0.411764705882353
ZDM_D-A5_72	YXS_6_3-7	0.147058823529412
FDM_D-A1_52	YXS_6_5-3	0.911764705882353
ZDM_D-A5_24	YXS_6_5-5	0.117647058823529
ZDM_D-A3_88	YXS_6_7-1	0.529411764705882
BM_D-C1_19	YXS_6_7-2	0.147058823529412
BM_D-C2_02	YXS_6_7-2	0.264705882352941
ZDM_D-A4_19	YXS_6_7-2	0.0882352941176471
ZDM_D-A2_01	YXS_6_7-3	0.0294117647058824
ZDM_D-C1_28	YXS_6_7-4	0.558823529411765
ZDM_D-A2_70	YXS_6_7-4	0.529411764705882
ZDM_D-C1_19	YXS_6_7-5	0.647058823529412
FDM_D-C2_86	YXS_6_7-5	0.588235294117647
FDM_D-C4_60	YXS_6_7-5	0.617647058823529
ZDM_D-A5_41	YXS_6_7-5	0.470588235294118
ZDM_D-C1_57	YXS_6_8-3	0.588235294117647
BM_D-C2_14	YXS_6_8-3	0.647058823529412
BM_D-C2_70	YXS_6_8-3	0.647058823529412
BM_D-C4_47	YXS_6_8-3	0.558823529411765
ZDM_D-A4_43	YXS_6_8-3	0.617647058823529
ZDM_D-A2_57	YXS_6_8-5	0.970588235294118
ZDM_D-A3_50	YXS_6_8-5	1
ZDM_D-A2_26	YXS_6_8-6	0.441176470588235
BM_D-C2_14	YXS_6_9-6	0.529411764705882
FDM_D-C2_39	YXS_6_11-2	0.235294117647059
ZDM_D-A2_14	YXS_6_11-4	0.352941176470588
ZDM_D-A4_17	YXS_6_11-4	0.264705882352941
ZDM_D-C1_89	YXS_6_11-5	0.470588235294118
FDM_D-A1_25	YXS_6_12-3	0.205882352941176
BM_D-C1_75	YXS_6_12-6	0.205882352941176
FDM_D-A1_70	YXS_7_1-3	0.705882352941177
FDM_D-A1_17	YXS_7_1-6	0.705882352941177
ZDM_D-A4_69	YXS_7_2-6	0.323529411764706
FDM_D-A1_89	YXS_7_3-3	0.352941176470588
ZDM_D-C1_38	YXS_7_3-3	0.235294117647059
ZDM_D-A2_88	YXS_7_3-3	0.117647058823529
ZDM_D-C1_51	YXS_7_4-8	0.176470588235294
ZDM_D-A4_02	YXS_7_4-8	0.264705882352941
BM_D-C1_79	YXS_7_5-2	0.0588235294117647
BM_D-C1_20	YXS_7_5-6	0.5
ZDM_D-C1_53	YXS_7_5-6	0.470588235294118
ZDM_D-A5_41	YXS_7_5-6	0.558823529411765
BM_D-C1_32	YXS_7_5-8	0.0882352941176471
BM_D-C4_58	YXS_7_5-8	0.117647058823529
FDM_D-C5_23	YXS_7_7-2	0.117647058823529
BM_D-C1_19	YXS_7_7-5	0.0588235294117647
BM_D-C1_75	YXS_7_7-5	0.205882352941176
FDM_D-C3_48	YXS_7_7-5	0.382352941176471
BM_D-C1_02	YXS_7_7-6	0.441176470588235
BM_D-C2_38	YXS_7_7-6	0.235294117647059
BM_D-C3_04	YXS_7_7-6	0.264705882352941
BM_D-C3_55	YXS_7_7-6	0.264705882352941
ZDM_D-A5_23	YXS_7_8-3	0.470588235294118
ZDM_D-C1_57	YXS_7_8-6	0.294117647058824
FDM_D-C2_86	YXS_7_8-6	0.264705882352941
ZDM_D-C1_87	YXS_7_9-1	0.588235294117647
BM_D-C2_70	YXS_7_9-1	0.823529411764706
FDM_D-C4_91	YXS_7_9-1	0.794117647058823
ZDM_D-A2_26	YXS_7_9-1	0.705882352941177
ZDM_D-A4_52	YXS_7_9-1	0.647058823529412
BM_D-C5_04	YXS_7_9-4	0.264705882352941
ZDM_D-A3_20	YXS_7_9-5	0.441176470588235
FDM_D-C4_72	YXS_7_10-1	0.588235294117647
FDM_D-A1_48	YXS_7_10-3	0.588235294117647
ZDM_D-A3_90	YXS_7_10-3	0.558823529411765
BM_D-C1_36	YXS_7_10-4	0.294117647058824
BM_D-C2_09	YXS_7_10-7	0.647058823529412
ZDM_D-A4_43	YXS_7_10-7	0.617647058823529
ZDM_D-A5_68	YXS_7_10-7	0.617647058823529
ZDM_D-C1_87	YXS_7_11-1	0.705882352941177
FDM_D-C2_41	YXS_7_11-1	0.647058823529412
ZDM_D-A5_86	YXS_7_11-5	0.0588235294117647
FDM_D-C3_57	YXS_7_11-6	0.588235294117647
ZDM_D-A5_87	YXS_8_1-4	0.205882352941176
FDM_D-A1_74	YXS_8_2-2	0.323529411764706
BM_D-C1_90	YXS_8_5-3	0.411764705882353
BM_D-C2_38	YXS_8_5-3	0.441176470588235
BM_D-C2_55	YXS_8_5-3	0.294117647058824
BM_D-C5_06	YXS_8_5-3	0.235294117647059
BM_D-C5_45	YXS_8_5-3	0.147058823529412
BM_D-C1_69	YXS_8_7-3	1
FDM_D-A1_52	YXS_8_7-3	1
FDM_D-A1_93	YXS_8_7-3	1
