p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-51350-1	3.23059157892282e-18	0.137593610666753	0.5	0.066	1.07777057901076e-12	Immune	Peak-51350-1
Peak-49569-1	3.23258445411237e-18	0.0875499625750623	0.536	0.075	1.07843543007424e-12	Immune	Peak-49569-1
Peak-110007-1	3.40794174403501e-18	0.105902402697833	0.286	0.019	1.13693707699449e-12	Immune	Peak-110007-1
Peak-57778-3	3.51338788962301e-18	0.128766804910143	0.464	0.056	1.17211538740869e-12	Immune	Peak-57778-3
Peak-80337-1	3.74362995626762e-18	0.0592448091803623	0.357	0.031	1.24892736423027e-12	Immune	Peak-80337-1
Peak-13908-4	3.83885344018604e-18	0.148991360252943	0.607	0.104	1.28069525159423e-12	Immune	Peak-13908-4
Peak-41677-1	4.06758712055672e-18	0.111935191449948	0.464	0.057	1.35700400963741e-12	Immune	Peak-41677-1
Peak-34776-1	4.47461537383133e-18	0.127380791440872	0.5	0.066	1.49279433332536e-12	Immune	Peak-34776-1
Peak-32483-2	4.75536175230394e-18	0.151798852566742	0.571	0.091	1.58645525563313e-12	Immune	Peak-32483-2
Peak-106081-1	4.756873954321e-18	0.0744868596387038	0.357	0.031	1.58695974739685e-12	Immune	Peak-106081-1
Peak-48390-1	4.83745407865318e-18	0.0611767903269143	0.321	0.025	1.6138424049958e-12	Immune	Peak-48390-1
Peak-5403-5	5.13095483307302e-18	0.131680989251634	0.5	0.067	1.71175836568082e-12	Immune	Peak-5403-5
Peak-54195-1	5.72848469036505e-18	0.100614295758793	0.464	0.055	1.91110269149145e-12	Immune	Peak-54195-1
