p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-29345	6.82346606778652e-93	0.415111310176351	0.906	0.219	3.4341140025956e-88	SM-Vascular	Peak-29345
Peak-32174	8.20139290644299e-93	0.333608272288396	0.79	0.147	4.12759702195463e-88	SM-Vascular	Peak-32174
Peak-41017	1.23352103384986e-89	0.261547200313072	0.681	0.098	6.20806465915958e-85	SM-Vascular	Peak-41017
Peak-32914	2.07730626241558e-88	0.365645209608126	0.804	0.163	1.04546669574851e-83	SM-Vascular	Peak-32914
Peak-34401	5.85296062792811e-85	0.389637973161053	0.855	0.207	2.94567802482366e-80	SM-Vascular	Peak-34401
Peak-32126	1.20418172024124e-83	0.338875037894101	0.797	0.16	6.06040576163011e-79	SM-Vascular	Peak-32126
Peak-30205	3.12804291946552e-83	0.297973439183219	0.717	0.126	1.57428144050861e-78	SM-Vascular	Peak-30205
Peak-24112	7.8334753910307e-83	0.261870388977039	0.79	0.156	3.94243149479793e-78	SM-Vascular	Peak-24112
Peak-19124	1.1805554217651e-81	0.361915780861115	0.935	0.282	5.9414993266594e-77	SM-Vascular	Peak-19124
Peak-45385	6.86145510158567e-81	0.274771807484911	0.703	0.122	3.45323312352604e-76	SM-Vascular	Peak-45385
Peak-23483	8.9529158514664e-81	0.410749235027236	0.899	0.251	4.50582348972601e-76	SM-Vascular	Peak-23483
Peak-36871	2.94110958191588e-79	0.254914982166865	0.688	0.116	1.48020163038663e-74	SM-Vascular	Peak-36871
Peak-15673	5.13893920665829e-79	0.591179643776023	0.978	0.391	2.58632532392698e-74	SM-Vascular	Peak-15673
Peak-46891	3.90924403403594e-78	0.312691205271625	0.833	0.199	1.96744433744961e-73	SM-Vascular	Peak-46891
Peak-29989	4.15069870176211e-75	0.283464016902728	0.783	0.18	2.08896364262284e-70	SM-Vascular	Peak-29989
Peak-22955	1.00996604914926e-74	0.304044480789222	0.826	0.204	5.08295713215839e-70	SM-Vascular	Peak-22955
Peak-30878	1.02280990448836e-73	0.255479354578258	0.812	0.188	5.14759768730902e-69	SM-Vascular	Peak-30878
Peak-30758	2.45044029871866e-73	0.254231317649149	0.717	0.142	1.23325759353913e-68	SM-Vascular	Peak-30758
Peak-35861	6.17329697566764e-73	0.332337321788767	0.761	0.164	3.10689690191401e-68	SM-Vascular	Peak-35861
Peak-15758	8.82981415898177e-73	0.353044798770929	0.899	0.285	4.44386886993235e-68	SM-Vascular	Peak-15758
Peak-18809	1.15332246756117e-72	0.421604747290114	0.92	0.323	5.80444131474185e-68	SM-Vascular	Peak-18809
Peak-38548	1.67794521602755e-72	0.255225591358197	0.645	0.116	8.44476268322343e-68	SM-Vascular	Peak-38548
Peak-20718	5.70035856175351e-71	0.332675774517733	0.884	0.263	2.86887645695931e-66	SM-Vascular	Peak-20718
Peak-33363	9.27101588988943e-71	0.326687285350474	0.717	0.154	4.66591687706355e-66	SM-Vascular	Peak-33363
