p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Peak-21866-2	1.29546909385188e-20	0.361561428598476	0.857	0.177	4.32186626276302e-15	Endo	Peak-21866-2
Peak-42771-1	1.51655407108883e-20	0.162647212037499	0.571	0.051	5.0594366987223e-15	Endo	Peak-42771-1
Peak-49059-1	1.57526212663917e-20	0.092220746285379	0.536	0.038	5.255294991166e-15	Endo	Peak-49059-1
Peak-10183-7	1.58129676403584e-20	0.120482821759835	0.643	0.066	5.27542738637051e-15	Endo	Peak-10183-7
Peak-28673-1	1.59376814842067e-20	0.210093695622503	0.643	0.076	5.31703367067212e-15	Endo	Peak-28673-1
Peak-53541-2	1.62309573897077e-20	0.143983046530892	0.607	0.054	5.41487461860995e-15	Endo	Peak-53541-2
Peak-57787-1	1.62892322544732e-20	0.167385678118388	0.5	0.035	5.43431592934381e-15	Endo	Peak-57787-1
Peak-36279-1	2.12949126858452e-20	0.199423904462331	0.643	0.07	7.10428100077557e-15	Endo	Peak-36279-1
Peak-32389-1	2.38243067106779e-20	0.330700486436446	0.714	0.101	7.9481222589761e-15	Endo	Peak-32389-1
Peak-41287-1	2.44320920908298e-20	0.203938761233868	0.607	0.063	8.15088797079009e-15	Endo	Peak-41287-1
Peak-47475-1	3.02291356827296e-20	0.142081845019548	0.5	0.035	1.00848628716582e-14	Endo	Peak-47475-1
Peak-24394-4	4.38960569332054e-20	0.149843411246573	0.714	0.095	1.46443391377144e-14	Endo	Peak-24394-4
Peak-38577-3	5.28428039593524e-20	0.136565630216766	0.571	0.051	1.76290992000954e-14	Endo	Peak-38577-3
Peak-25911-6	5.84903897638439e-20	0.140430749992983	0.679	0.085	1.9513212890675e-14	Endo	Peak-25911-6
Peak-45926-1	6.47226433673113e-20	0.115027993362487	0.536	0.041	2.15923799443422e-14	Endo	Peak-45926-1
Peak-54219-1	6.57453753414514e-20	0.110795990081037	0.5	0.035	2.1933577649163e-14	Endo	Peak-54219-1
Peak-73572-1	6.60041653651454e-20	0.0756793629203184	0.393	0.016	2.20199136241276e-14	Endo	Peak-73572-1
Peak-25568-3	1.04345839479027e-19	0.160075809455446	0.643	0.076	3.4811232891956e-14	Endo	Peak-25568-3
