human	PR10XT2cell86	1360045	1220614	1159785	89.75%	0.8975	85.28%	single	1.3166
human	PR10XT2cell87	2585340	2392531	2272822	92.54%	0.9254	87.91%	single	2.6833
human	PR10XT2cell88	200684	157271	150036	78.37%	0.7837	74.76%	single	1.8333
human	PR10XT2cell89	870023	749981	709242	86.20%	0.8620	81.52%	single	1.5166
human	PR10XT2cell90	750840	623928	591631	83.10%	0.8310	78.80%	single	0.7333
human	PR10XT2cell91	435644	384559	369391	88.27%	0.8827	84.79%	single	0.4500
human	PR10XT2cell92	5977	4577	4359	76.58%	0.7658	72.93%	single	0.4166
human	PR10XT2cell93	679642	594554	565465	87.48%	0.8748	83.20%	single	0.8166
human	PR10XT2cell94	85577	71567	67932	83.63%	0.8363	79.38%	single	0.1666
human	PR10XT2cell95	277557	250000	243485	90.07%	0.9007	87.72%	single	0.3833
human	PR10XT2cell96	329644	265167	249243	80.44%	0.8044	75.61%	single	0.3833
human	PR10XT3cell1	1733483	1534675	1463443	88.53%	0.8853	84.42%	single	3.0833
human	PR10XT3cell2	1860788	1637559	1535436	88.00%	0.8800	82.52%	single	2.3166
human	PR10XT3cell3	1008520	905348	852687	89.77%	0.8977	84.55%	single	1.0000
human	PR10XT3cell4	1185349	983331	921695	82.96%	0.8296	77.76%	single	1.3166
human	PR10XT3cell5	2220640	2010435	1914334	90.53%	0.9053	86.21%	single	2.1000
human	PR10XT3cell6	2077344	1867898	1782133	89.92%	0.8992	85.79%	single	2.0666
human	PR10XT3cell7	3003965	2761147	2661488	91.92%	0.9192	88.60%	single	2.9666
human	PR10XT3cell8	3821992	3503239	3355493	91.66%	0.9166	87.79%	single	3.4666
human	PR10XT3cell9	1806800	1607599	1535383	88.97%	0.8897	84.98%	single	1.6666
human	PR10XT3cell10	1753561	1539285	1470474	87.78%	0.8778	83.86%	single	1.9000
human	PR10XT3cell11	753269	676285	638109	89.78%	0.8978	84.71%	single	0.7666
human	PR10XT3cell12	841542	693675	655252	82.43%	0.8243	77.86%	single	0.9500
human	PR10XT3cell13	2560064	2309509	2193900	90.21%	0.9021	85.70%	single	2.5000
human	PR10XT3cell14	1813439	1642557	1445142	90.58%	0.9058	79.69%	single	2.4333
human	PR10XT3cell15	5079085	4651285	4309136	91.58%	0.9158	84.84%	single	5.3166
human	PR10XT3cell16	2066489	1851539	1757408	89.60%	0.8960	85.04%	single	2.0500
human	PR10XT3cell17	1555371	1370062	1299657	88.09%	0.8809	83.56%	single	1.5166
human	PR10XT3cell18	2400745	2133244	2025775	88.86%	0.8886	84.38%	single	2.3333
human	PR10XT3cell19	1531667	1387982	1329688	90.62%	0.9062	86.81%	single	1.5333
human	PR10XT3cell20	935233	770924	733189	82.43%	0.8243	78.40%	single	1.2166
human	PR10XT3cell21	2567821	2308045	2187302	89.88%	0.8988	85.18%	single	2.4500
human	PR10XT3cell22	2220184	2004618	1920427	90.29%	0.9029	86.50%	single	5.5500
human	PR10XT3cell23	2242075	2032517	1924443	90.65%	0.9065	85.83%	single	2.4000
human	PR10XT3cell24	1661842	1476118	1406384	88.82%	0.8882	84.63%	single	1.5666
human	PR10XT3cell25	1873502	1642352	1566980	87.66%	0.8766	83.64%	single	2.7333
human	PR10XT3cell26	1852561	1646314	1572501	88.87%	0.8887	84.88%	single	1.7833
human	PR10XT3cell27	996460	898800	858257	90.20%	0.9020	86.13%	single	1.0166
human	PR10XT3cell28	977317	819727	774881	83.88%	0.8388	79.29%	single	1.0333
human	PR10XT3cell29	2162571	1956896	1707524	90.49%	0.9049	78.96%	single	2.4500
human	PR10XT3cell30	2392488	2152125	2041800	89.95%	0.8995	85.34%	single	2.3833
human	PR10XT3cell31	2228405	2026258	1882100	90.93%	0.9093	84.46%	single	4.1500
human	PR10XT3cell32	869200	750873	692847	86.39%	0.8639	79.71%	single	0.9666
human	PR10XT3cell33	2245195	1990838	1886586	88.67%	0.8867	84.03%	single	7.3000
human	PR10XT3cell34	1080961	933342	883529	86.34%	0.8634	81.74%	single	1.0500
human	PR10XT3cell35	594395	529389	503928	89.06%	0.8906	84.78%	single	0.6833
human	PR10XT3cell36	756723	648444	622581	85.69%	0.8569	82.27%	single	0.8000
human	PR10XT3cell37	1717072	1552723	1457025	90.43%	0.9043	84.86%	single	4.4333
human	PR10XT3cell38	1446376	1296286	1237685	89.62%	0.8962	85.57%	single	1.6000
human	PR10XT3cell39	1941492	1767854	1678386	91.06%	0.9106	86.45%	single	10.1333
human	PR10XT3cell40	247610	192110	182418	77.59%	0.7759	73.67%	single	0.9333
human	PR10XT3cell41	2247730	1998252	1904493	88.90%	0.8890	84.73%	single	2.4333
human	PR10XT3cell42	1415267	1235755	1180279	87.32%	0.8732	83.40%	single	1.3833
human	PR10XT3cell43	970188	874422	831562	90.13%	0.9013	85.71%	single	0.9333
human	PR10XT3cell44	949162	799087	756212	84.19%	0.8419	79.67%	single	1.0500
human	PR10XT3cell45	1804992	1616491	1541872	89.56%	0.8956	85.42%	single	1.8000
human	PR10XT3cell46	2019127	1828485	1717928	90.56%	0.9056	85.08%	single	2.1666
human	PR10XT3cell47	1434467	1287991	1198418	89.79%	0.8979	83.54%	single	1.5166
human	PR10XT3cell48	2359673	2109044	2021829	89.38%	0.8938	85.68%	single	2.5333
human	PR10XT3cell49	1795734	1600420	1499365	89.12%	0.8912	83.50%	single	2.0833
human	PR10XT3cell50	2173923	1907638	1825385	87.75%	0.8775	83.97%	single	2.2500
human	PR10XT3cell51	1173006	1065287	1002293	90.82%	0.9082	85.45%	single	1.1333
human	PR10XT3cell52	988747	814601	765761	82.39%	0.8239	77.45%	single	1.7333
human	PR10XT3cell53	1945463	1751658	1681627	90.04%	0.9004	86.44%	single	1.8000
human	PR10XT3cell54	1293181	1164985	1080258	90.09%	0.9009	83.53%	single	2.0666
human	PR10XT3cell55	1851936	1655572	1479860	89.40%	0.8940	79.91%	single	2.1000
human	PR10XT3cell56	1937754	1743333	1668036	89.97%	0.8997	86.08%	single	1.8666
human	PR10XT3cell57	1350324	1180908	1114072	87.45%	0.8745	82.50%	single	1.4666
human	PR10XT3cell58	1402074	1242688	1188023	88.63%	0.8863	84.73%	single	1.3000
human	PR10XT3cell59	806393	721335	683099	89.45%	0.8945	84.71%	single	0.7833
human	PR10XT3cell60	839442	690203	657926	82.22%	0.8222	78.38%	single	0.9000
human	PR10XT3cell61	3914120	3614661	3496974	92.35%	0.9235	89.34%	single	3.4666
human	PR10XT3cell62	396378	340863	324856	85.99%	0.8599	81.96%	single	0.4500
human	PR10XT3cell63	430405	370538	348757	86.09%	0.8609	81.03%	single	0.4333
human	PR10XT3cell64	279105	210203	196690	75.31%	0.7531	70.47%	single	0.3500
human	PR10XT3cell65	3067412	2744098	2608379	89.46%	0.8946	85.04%	single	3.3000
human	PR10XT3cell66	2149913	1903429	1831503	88.54%	0.8854	85.19%	single	2.0500
human	PR10XT3cell67	1161748	1048551	993169	90.26%	0.9026	85.49%	single	1.1500
human	PR10XT3cell68	784671	630222	519061	80.32%	0.8032	66.15%	single	0.9333
human	PR10XT3cell69	1035683	920948	781519	88.92%	0.8892	75.46%	single	1.4000
human	PR10XT3cell70	429377	378686	354973	88.19%	0.8819	82.67%	single	0.5000
human	PR10XT3cell71	570645	486627	452376	85.28%	0.8528	79.27%	single	0.6333
human	PR10XT3cell72	405611	327540	304365	80.75%	0.8075	75.04%	single	0.4833
human	PR10XT3cell73	2275791	2016705	1908260	88.62%	0.8862	83.85%	single	2.2666
