Lung.Fibro-0	Ovary.Granulosa-R-Al	Pancreas.Fibro-PAMR1+SOX6+	Small intestine.Fibro-COL14A1	Small intestine.Fibro-COL6A5	Small intestine.SM-Visceral	Small intestine.T	Stomach.Fibro-ADAM28	Stomach.Fibro-FBLN1	Stomach.Fibro-IRF1
MD149	0.0361678024508805	0.0335343482033932	0.0276205617754754	0.00837124951100868	0.00418729433283814	0.0212175916441454	0.0961648753849466	0.0143869452715322	0.0247925317985145	0.00118027218567345
MD150	0.0309242239757882	0.0169205810984424	0.02868152174578	0.022403381030859	0.0223917934217534	0.0122368320050753	0.0951119370848533	0.0193648659066958	0.0280578192448104	0.0130571081895649
MD151	0.0238343713181575	0.0145154918275251	0.0248139594010653	0.0110723694401408	0.0202494626713428	0.0112482255735748	0.103937266316145	0.018271944481099	0.0282586292414902	0.0158240017265879
MD152	0.0533665507670455	0.0158836037140736	0.0307132878356491	0.0216174327602958	0.0230552753077329	0.0162805917166514	0.0929328928002823	0.0133771134916715	0.0243830074545493	0.010715498359272
MD153	0.0265033071268395	0.0281694643874725	0.0275425562461149	0.0189012179336155	0.0173523195945408	0.0202296262813118	0.0902909622722426	0.0226935558222991	0.0315007431381437	0.0156054425116854
MD154	0.0400668521032709	0.0311090392491712	0.0220614227581523	0.0128362035415054	0.023677309351809	0.0204964260743765	0.11146074108686	0.0184457407085363	0.0256726855491144	0.0104906679419965
MD155	0.0301102917735367	0.0197668169991531	0.0266901058332663	0.0234041167384202	0.017191040860657	0.00932504980519737	0.0958835945713401	0.0135298440292272	0.0242581284400118	0.0140650962634555
MD156	0.0238621665540012	0.0150301183609935	0.0263516201091073	0.0209807225219134	0.0160303382398748	0.0181918888541559	0.101474770019131	0.0181423315800369	0.0211703018078809	0.0100162248109976
MD157	0.0278402816194441	0.0181575112934958	0.014242016686706	0.0191035551018746	0.0184452884008503	0.0196289900639257	0.104664127022933	0.0244121184265731	0.0243156906627182	0.0155783296802072
MD158	0.0432783116244256	0.0296452032760429	0.0331339494247296	0.0324943963488661	0.0287541380406142	0.0298931665971256	0.115884841868747	0.0325439361791766	0.0454094933945245	0.0238411040354421
MD159	0.071556253700275	0.0569521232627578	0.0541684377863442	0.0347871960666084	0.0444596115471304	0.0392462216653363	0.177926230675761	0.03962987599504	0.0452786782069724	0.0325092048259604
MD160	0.0363139273396379	0.0104855883193457	0.0248024014044357	0.015682626631884	0.0229273421990478	0.0220072921616717	0.104167386275356	0.014390108201862	0.0316008713354587	0.0185294019594686
MD161	0.0245792823875831	0.0222905568794711	0.0401353171246699	0.0252301402181582	0.0156416917182153	0.0189502235224787	0.133977642968078	0.00783249100357873	0.0263050968871027	0.0202201992649872
MD162	0.0348917828290062	0.0112642455388413	0.0184756144988042	0.0254617250301842	0.016508690285691	0.0165451446065658	0.116464161666188	0.0140172774698464	0.0277960265761721	0.0163719740371426
MD163	0.0547726800666893	0.0201315544423032	0.0343624273756648	0.0237920859103862	0.0205708794629662	0.0117266262662456	0.16053395415069	0.020800086288486	0.0309610778773328	0.0206747139563409
MD164	0.0266087535436775	0.011908059652501	0.0204908267165423	0.0251749500451694	0.0148647476735511	0.0135961308041163	0.124343968030437	0.0200986694070854	0.0221898702074399	0.0160243409863539
MD165	0.0501213678212849	0.0400315528495424	0.0418867815855415	0.0458159810860709	0.0333426422674427	0.0355702345866554	0.169964484175479	0.0303978126482303	0.0435831527716798	0.0336428155142711
MD166	0.0291705819308376	0.0241996032783589	0.0321391612775045	0.0319377923325363	0.0367643918851222	0.0250513144027892	0.282399705401307	0.0318713041506508	0.0419400470269189	0.032959445385391
MD167	0.196409760609483	0.301759574241087	0.191230173341986	0.174507451423845	0.167414722832528	0.162211368853946	0.205046330779189	0.157241542840823	0.163232836782049	0.145907933419209
MD168	0.141603494514258	0.152729522942431	0.150303643446811	0.125876286894175	0.129347289588211	0.123560212800038	0.236742247535316	0.170491596419389	0.145802486195817	0.152463582610799
MD169	0.159250497271088	0.177729100891468	0.148549857356195	0.106301697282137	0.118655820034724	0.0875120954377079	0.164609315746322	0.148781521460144	0.201694318506831	0.146041305700708
MD170	0.326923482659954	0.408092399713957	0.340461167016819	0.231721953261987	0.239859673804764	0.266792730969826	0.407217953825214	0.259975999605544	0.387280937176871	0.236312503074448
MD171	0.189426149291443	0.234289655925746	0.20404678571457	0.145791009289756	0.145505136969472	0.177582953984386	0.273970486506373	0.136702011812116	0.23216364578349	0.14850752523446
MD172	0.272784420759945	0.452980888652394	0.350604218841738	0.236858210584193	0.250886072094819	0.26422341667527	0.495208711449531	0.23035794739232	0.272648709824074	0.152980653058234
MD173	0.0551320131040794	0.0188566073364712	0.0614327985828372	0.0627465721841682	0.0686475618057711	0.0511675655588647	0.0284309645550892	0.120803811955219	0.0470540840711934	0.0895640912430928
MD174	0.0415517910327701	0.0251187198645263	0.0647400918210234	0.126733602868076	0.118195608370193	0.249406327228636	0.0399558900062414	0.151572718433892	0.132535527462219	0.155483495466621
MD175	0.0822976551643116	0.027402405047977	0.0287531531212825	0.0287719797780427	0.0518154191982535	0.0212752836518659	0.0306259357838999	0.100150069846595	0.0499062406845677	0.0465781721200056
MD176	0.0478196265818427	0.0436614742787125	0.029061188255621	0.0326553354041489	0.0529012477579793	0.0532569679330149	0.0403550562797443	0.0913881239940747	0.0613220214570755	0.0592096192804347
MD177	0.0182900389243584	0.00905066636736712	0.0161365116019741	0.0175452877233485	0.053223119692668	0.0147029766193337	0.00599252154305695	0.0979470268079836	0.0104770348252868	0.0894125866965089
MD178	0.0166359402225551	0.00740713205590892	0.0146218916197957	0.0157416493585475	0.0891085140112815	0.0570991650674766	0.00964137536981687	0.174130590258323	0.0162959459396129	0.160713023724266
MD179	0.10570970668801	0.10022563623757	0.121445834472663	0.127436149322583	0.116872843327269	0.137103353598311	0.0964353923818158	0.154977821214431	0.135066759281549	0.123788354700201
MD180	0.234781597556074	0.175087100431642	0.361867433191957	0.275539748107213	0.311237839140227	0.353506779778075	0.0859915532127208	0.208777159092734	0.292968208033835	0.0813894762503917
MD181	0.115264163025479	0.0917495937250437	0.0916211474942037	0.0727125843703613	0.0796643755041481	0.0814053987161548	0.0587544159402496	0.138167591199609	0.0966364992512138	0.119323895730138
MD182	0.0337276409460805	0.0154692193124739	0.0540544576920917	0.0300720922659113	0.0438301369641934	0.0327760778774486	0.0699790410330531	0.124727249558825	0.094562353264352	0.0927136653957639
MD183	0.0604664072491515	0.0486205872174461	0.0435448921671083	0.0565595597914232	0.0491793056273842	0.0682629822731629	0.0649302151942621	0.0432908405283208	0.0894351607837722	0.0489065961429534
MD184	0.0779718642926094	0.0678717783107334	0.0524677760532019	0.0657207679863469	0.0513627483408449	0.0501514842851347	0.0705984872147965	0.0447318251053843	0.122905097709148	0.0558324404667795
MD185	0.0174533578342543	0.0407756622638938	0.0340114639094917	0.0303037219360891	0.0284044342771809	0.025801308131134	0.0177986798335043	0.0407554115871701	0.140822730767514	0.0600954575338215
MD186	0.0260522091494559	0.0466207781216519	0.0353842366506972	0.0264154997889244	0.0146605456422885	0.0251913898845491	0.0227196475704963	0.0363529910288948	0.127554291809866	0.0499728927906033
MD187	0.0598213440868662	0.0148404227960187	0.0195553906402331	0.0404270289842269	0.0210290232651293	0.0264010230723188	0.019340962033179	0.014332405322928	0.111311886268299	0.0302899948011958
MD188	0.0560959732485137	0.0111235200259525	0.0533121914331288	0.045264423458476	0.0107635313682524	0.0328215659608953	0.0164153829774429	0.0149094766359834	0.109854468487589	0.0247579718432785
MD189	0.0620265300018034	0.0193373603349353	0.0848527066196817	0.106546407157097	0.0295271369113622	0.107179723653902	0.0320941225346996	0.036350453766344	0.21454943337259	0.0424751150173391
MD190	0.0294488451268219	0.00104726203334413	0.0235983797902558	0.0888727574627726	0.0227104043321221	0.0358575435905777	-0.00521362648510078	0.0119513238427475	0.154214956971442	0.01280325618829
MD191	0.0215036803554312	0.00320240077132754	0.0292651886744605	0.04040543407676	0.0189643061761984	0.0234447150705619	0.0130875554386393	0.020793452770719	0.113205897590472	0.0165178697008093
MD192	0.0423607357760677	0.0251912314841122	0.104686822136835	0.0807229061218466	0.0960510021544466	0.10916793443368	0.0111591242097092	0.0259017283996487	0.113628607164188	0.0362240065522041
MD193	0.0686639182068981	0.0349440567764932	0.104652398571745	0.0941773515914628	0.0938034583521016	0.111798747499331	0.0469944677752585	0.0541635459839665	0.116031987916874	0.0435386659820626
MD194	0.122321571755943	0.111162122179172	0.291357283753268	0.199215070552449	0.211708298183057	0.246411725459802	0.0574719909038308	0.111357781488088	0.256802906399905	0.0676543948199806
MD195	0.0211689033206658	0.0125879394946638	0.027438785389893	0.0073615717975627	0.00762102989817034	0.0162783871882031	0.0172869133297323	0.00631266773088757	0.0887099419627795	0.00411670383279474
MD196	0.155974845720415	0.109574838174852	0.116148376884543	0.0818942710697588	0.08634269593082	0.0799428624693206	0.111868776995574	0.0755217869790123	0.130009703808147	0.0684201039902845
MD197	0.0992546717774355	0.137594297540192	0.110477694815605	0.0788781185470543	0.0788015769859877	0.071061225884035	0.158727628456219	0.0663451985589977	0.114722161361074	0.0719639054010221
MD198	0.234261994308646	0.324686481162821	0.258703315779868	0.164643294973201	0.166128951878241	0.177500606817297	0.333793912941567	0.136848118874214	0.245633927735819	0.119824750393932
MD199	0.037674538126379	0.0275930808495114	0.0376598080937516	0.0479998310731472	0.0279186860222235	0.029631775173124	0.0151775206489689	0.0401515786510127	0.0980562207662934	0.0434897007025314
MD200	0.0652562553316121	0.0492385880415819	0.0629003472370217	0.0653775635379685	0.0503882158084457	0.0619418175898741	0.0474281027928129	0.0652774436859277	0.105133199350227	0.0696319955638259
MD201	0.0132320189387743	0.021200472266542	0.0129761271279873	0.0273563901996371	0.0243580813028672	0.0173177087538298	0.00957927919315434	0.0331037423318268	0.0997842939561412	0.0338634187603256
MD202	0.0243108958227308	0.0173659345672525	0.0174429035381066	0.0355466144756162	0.0282768898173452	0.0355487907568253	0.00844509629630234	0.0264224302691064	0.103589833250879	0.0389718861364145
MD203	0.0334837074192903	0.0125735542543912	0.0296182231573746	0.0824134717306555	0.0582740052813189	0.100346727630405	0.0245134828975107	0.062096629791023	0.202446522593084	0.0803133591818145
MD204	0.0221208430820389	0.0198699243737505	0.0203904050067684	0.022864729814848	0.0351104979020995	0.0222340118310202	0.0135812707392751	0.0455747188791786	0.0384199550135672	0.0912074074215183
MD205	0.0434513416238643	0.026154829741887	0.0274462993902439	0.0354373357479228	0.0673863933016244	0.023050382903838	0.0176976921463931	0.103470405984531	0.0525700882434834	0.164456606478161
MD206	0.0515933324863615	0.012193238605448	0.0444042732642507	0.0445350958631688	0.0927970822897345	0.0480053709095343	0.0150548459165344	0.0831676880723945	0.0545824979553252	0.141706525480049
MD207	0.0576739755277154	0.0750810129382804	0.0738246786254149	0.0691419938579618	0.0611291919526296	0.0770145187662482	0.0440752343395877	0.0839327076516487	0.0754975241650329	0.100027616586934
MD208	0.193057498894206	0.209448166673556	0.167556934529895	0.123049313026904	0.118530702482164	0.124919993440214	0.205356135557029	0.124979801110035	0.217381693259689	0.159333562950193
MD209	0.035433908181455	0.0263974401429914	0.0248701117485598	0.0469592136000522	0.0280356363559772	0.0310691800591811	0.0217556426766511	0.0494791451780169	0.0548972755057998	0.0950084072091774
MD210	0.114366762264122	0.209476570778798	0.110989794845809	0.108336781955422	0.1050153669509	0.115240264738799	0.143098688023225	0.1044845480563	0.126657598195904	0.140825938365541
MD211	0.0944408161169998	0.0681132810909232	0.075686876782159	0.084993175655156	0.076245490947781	0.0687288591154517	0.116809039553282	0.081500322182884	0.105497004858212	0.133499929142732
MD212	0.0290910949370165	0.0155057827962667	0.0121750170033158	0.0269087492073239	0.0546456482874626	0.0335224270329097	0.00761987885430148	0.101947557082658	0.0192172043524529	0.16435866428066
MD213	0.0270455071773769	0.00758007121232892	0.0187112028679952	0.011055332534134	0.0463091199486304	0.0351549270359566	-0.0118894528143714	0.0491954111951469	0.0254441389708329	0.106947419294742
MD214	0.0203355339185362	0.014923896193257	0.0128008784482937	0.014923965827049	0.0878962085391797	0.0258623876995189	0.0204495303014865	0.145603730636253	0.013882727521489	0.208118462272424
MD215	0.0219190193094444	0.00859927482580442	0.0373462122739518	0.0318935446390167	0.116999207089068	0.0233863790869801	0.0164765547201286	0.0886467935432456	0.0254871642660146	0.143002457282458
MD216	0.0288660696240141	0.0215644862524342	0.0248758774569497	0.0404753417389118	0.0297856506985331	0.0187562841895572	0.0430632509211681	0.0424974291444291	0.018104089589126	0.0941580545158959
MD217	0.0258021089873618	0.0571908769952259	0.0795033078807394	0.0645120935576057	0.0614509893909304	0.0587875665247582	0.0156778139055969	0.0615351159630918	0.145963329097656	0.142482768491041
MD218	0.0429768503258948	0.0253248830177624	0.0512454599742856	0.0529034607690242	0.0490641025846428	0.0578969429698325	0.0635295737912865	0.0395625026407122	0.0422225137364941	0.0990889217414678
MD219	0.0722643613259353	0.0473835370072616	0.0533632167024842	0.0717673192072042	0.0617912501237468	0.0671459630123554	0.050491350634745	0.0681402956795698	0.0642121778643956	0.119560046831933
MD220	0.0272911735735768	0.0622499156470968	0.0040400564785873	0.0515449639209025	0.0590533049707027	0.0587307114999316	0.055156250278112	0.0707662078009988	0.0775344296036388	0.114007083651379
MD221	0.184456894582402	0.319027554152911	0.224811908851461	0.151700381745324	0.153439021904165	0.156267796198994	0.387382035113156	0.128869108626015	0.179650892933192	0.110956607041015
MD222	0.0639888974596925	0.037989883356694	0.0377322794382669	0.049685065533278	0.0442679382095516	0.0714626476809942	0.0362575210943226	0.100834428862114	0.0421880193585306	0.146917144655118
MD223	0.0706332741373352	0.0600771688836894	0.0693667622659318	0.0816947859039393	0.0819376733162049	0.074911958605327	0.0262343886084953	0.107638147578574	0.0949718419490669	0.178345237355714
MD224	0.0820815453287787	0.0787387491748244	0.249056126727871	0.148809998080242	0.187222426300307	0.203628539246155	0.0690882698926373	0.099058845337613	0.219206273175827	0.115384148142067
MD225	0.196656836097822	0.0761415363534604	0.244432669377089	0.227781929259487	0.23058852442991	0.251138897133354	0.210283554966115	0.099640844542172	0.189617627966305	0.158458680679419
MD226	0.0562451889674638	0.0383118132446964	0.106166615759849	0.109739163200544	0.117835686116499	0.140879042605974	0.0383801549577668	0.0414564135125777	0.0958663803768788	0.0965061061156959
MD227	0.115116403183209	0.0697979080462625	0.172630135947309	0.187996352226223	0.20970252799915	0.266230934951914	0.0525333937059375	0.0947208303206557	0.187164012975023	0.162910087767653
